Name,Year,Gender
Hiroshi Kitagawa,2003,F
Huosheng Hu,1991,M
Michael P. Brady,1991,M
P.J. Probert,1991,M
Harris Chi Ho Chiu,2009,M
Bo Ryu,2009,M
Hua Zhu,2009,M
Pedro Szekely,2009,M
Rajiv T. Maheswaran,2009,M
Craig G. Rogers,2009,M
Aram Galstyan,2009,M
Behnam Salemi,2009,M
Michael Rubenstein,2009,M
Wei-Min Shen,2009,M
Volkan Isler,2004,M
Calin Belta,2004,F
Vijay Kumar,2004,M
George J. Pappas,2004,M
Andrew E. Johnson,1995,M
P. Leger,1995,M
R. Hoffman,1995,M
Martial Hebert,1995,M
James F. Osborn,1995,M
V.T. Nguyen,2007,M
Ahad Harati,2007,M
Roland Siegwart,2007,M
Gregory S. Chirikjian,1993,M
Chris Rasmussen,1998,M
Gregory D. Hager,1998,M
Per Borgstrom,2007,M
N.P. Borgstrom,2007,M
Michael Stealey,2007,F
B. Jordan,2007,M
Gaurav S. Sukhatme,2007,M
Maxim A. Batalin,2007,F
W. A. Kaiser,2007,M
Eric Wade,2011,M
Avinash Parnandi,2011,F
Maja J. Matarić,2011,F
Manel Frigola,2006,F
Alicia Casals,2006,F
Josep Amat,2006,M
Alain Lambert,2009,M
Dominique Gruyer,2009,M
Bastien Vincke,2009,M
Emmanuel Seignez,2009,M
S. Rodriguez,2007,M
Jyh-Ming Lien,2007,F
Nancy M. Amato,2007,F
A.S. Gadre,2003,F
J. Mach,2003,M
Daniel J. Stilwell,2003,M
C.E. Wick,2003,M
Brendan Burns,2003,M
Oliver Brock,2003,M
Markus Klotzbücher,2011,M
Ruben Smits,2011,M
Herman Bruyninckx,2011,M
Joris De Schutter,2011,M
Sorin Mihai Grigorescu,2009,M
Danijela Ristić-Durrant,2009,F
Axel Gräser,2009,M
Yusuke Sugahara,2004,M
Masami Kawase,2004,F
Yutaka Mikuriya,2004,F
Takuya Hosobata,2004,M
Hiroyuki Sunazuka,2004,F
Koji Hashimoto,2004,M
Hun-ok Lim,2004,M
Atsuo Takanishi,2004,M
Lindsay Kleeman,2002,F
Ismael Lopez-Juarez,2000,M
Michael Howarth,2000,M
H. Adams,2002,M
S. K. Singh,2002,M
Dennis Strelow,2002,M
Ashley W. Stroupe,2002,F
Tucker Balch,2002,M
J.-T. Lapreste,2004,F
Youcef Mezouar,2004,M
Yuanyuan Li,2008,F
Lynne E. Parker,2008,F
L.D.L. Perera,2009,M
Eric Nettleton,2009,M
Pedro Núñez,2009,M
Paulo Drews,2009,M
Roberto S. Rocha,2009,M
Mario F. M. Campos,2009,M
Jorge Dias,2009,M
Vincent Duindam,2007,M
Stefano Stramigioli,2007,M
Zhidong Wang,2003,M
Yasuhisa Hirata,2003,F
Kazuhiro Kosuge,2003,M
Tudor Nicosevici,2009,F
Rafael Galindo Garcia,2009,M
Mitsutoshi Yoshizaki,2003,M
Arao Nakamura,2003,F
Yoshinori Kuno,2003,M
Jan Neumann,2004,M
Cornelia Fermüller,2004,F
Yiannis Aloimonos,2004,M
Vladimir Brajovic,2004,M
Maximo A. Roa,2008,F
Raúl Suárez,2008,F
Javier Rosell,2008,M
Elizabeth Broadbent,2007,F
Bruce A. MacDonald,2007,M
L. Jago,2007,M
M. Juergens,2007,M
O. Mazharullah,2007,M
Luciano Spinello,2008,M
Rudolph Triebel,2008,M
Roland Siegwart,2008,M
Takamasa Iio,2009,M
Masahiro Shiomi,2009,F
Kazuhiko Shinozawa,2009,F
Takahiro Miyashita,2009,F
Takaaki Akimoto,2009,M
Norihiro Hagita,2009,F
Ashley Tews,2004,F
Maja J. Matarić,2004,F
Gaurav S. Sukhatme,2004,M
R. Hoffman,1992,M
Eric Krotkov,1992,M
Chi-Ngon Nguyen,2011,F
Kenichi Ohara,2011,M
Ebubekir Avci,2011,M
Tomohito Takubo,2011,M
Yasushi Mae,2011,F
Tatsuo Arai,2011,M
Fernando L. Garcia Bermudez,2009,M
Ronald S. Fearing,2009,M
L. Seabra Lopes,2002,M
Olivier Bruneau,2001,M
F.B. Ouezdou,2001,M
Jean-Charles Fontaine,2001,F
Jeremi Gancet,2003,M
Simon Lacroix,2003,M
Timothy D. Barfoot,2002,M
Christopher M. Clark,2002,M
Stephen M. Rock,2002,M
Gabriele M. T. D'Eleuterio,2002,M
AJung Moon,2011,F
Chris Parker,2011,M
Elizabeth A. Croft,2011,F
H. F. Machiel Van der Loos,2011,M
Carlo Ciliberto,2011,M
Fabrizio Smeraldi,2011,F
Lorenzo Natale,2011,M
Giorgio Metta,2011,F
Shigeo Hirose,1992,M
Shunsuke Kudoh,2015,M
Tomoyuki Gomi,2015,M
Ryota Katano,2015,M
Tetsuo Tomizawa,2015,F
Takashi Suehiro,2015,M
Pau Segui-Gasco,2015,M
Min-Jea Tahk,2015,F
Antonios Tsourdos,2015,M
V.J. Segui,2015,M
Chinwe Ekenna,2015,F
Diane Uwacu,2015,M
Shawna Thomas,2015,F
Nancy M. Amato,2015,F
Dominik Sieber,2015,M
Selma Music,2015,F
Sandra Hirche,2015,F
Xu Sun,2015,F
Samuel M. Felton,2015,M
Robert J. Wood,2015,M
Sangbae Kim,2015,M
Fredrik Bissmarck,2015,M
Martin Svensson,2015,M
Gustav Tolt,2015,M
Alexander Alexopoulos,2015,M
Tobias Schmidt,2015,M
Essameddin Badreddin,2015,M
Michal Perdoch,2015,M
David Bradley,2015,M
Jonathan S. Chang,2015,M
Herman Herman,2015,M
Peter Rander,2015,M
Anthony Stentz,2015,M
Abdelrahman Hosney,2015,M
Anke Klingner,2015,M
Sarthak Misra,2015,F
Islam S. M. Khalil,2015,M
Hiroki Shigemune,2015,M
Shingo Maeda,2015,F
Yusuke Hara,2015,M
Uori Koike,2015,F
Shuji Hashimoto,2015,M
Hannes Harms,2015,M
Eike Rehder,2015,M
Tobias Schwarze,2015,M
Martin Lauer,2015,M
Alvin Chao-Yu Chen,2015,M
Martin L. Yarmush,2015,M
Tim Maguire,2015,M
Martin L. Yarmush,2015,M
Bokman Lim,2015,M
Kyungrock Kim,2015,M
Jusuk Lee,2015,M
Junwon Jang,2015,M
Youngbo Shim,2015,M
Daniel Berio,2016,M
Sylvain Calinon,2016,M
Frederic Fol Leymarie,2016,M
Jorge Barbosa Soares,2016,M
Ali Marjovi,2016,F
Jonathan Giezendanner,2016,M
Anil Kodiyan,2016,M
A. Pedro Aguiar,2016,M
Antonio M. Pascoal,2016,M
Alcherio Martinoli,2016,M
E. DeMicheli,1988,F
Giulio Sandini,1988,M
Massimo Tistarelli,1988,M
V. Torre,1988,M
Elizabeth Cha,2016,F
Maja J. Matarić,2016,F
Chris Paxton,2016,M
Felix Jonathan,2016,M
Marin Kobilarov,2016,M
Gregory D. Hager,2016,M
Ribin Balachandran,2016,M
Jordi Artigas,2016,M
Usman Mehmood,2016,M
Jee-Hwan Ryu,2016,M
Katherine M. Skinner,2016,F
Matthew Johnson-Roberson,2016,M
Addisu Z. Taddese,2016,F
Piotr R. Slawinski,2016,M
Keith L. Obstein,2016,M
Pietro Valdastri,2016,M
Atsushi Kakogawa,2016,M
Shugen Ma,2016,F
Fernando Vanegas,2016,M
Duncan J. Campbell,2016,M
Markus Eich,2016,M
Felipe Gonzalez,2016,M
Lukas Lindenroth,2016,M
Junghwan Back,2016,M
Adrian Schoisengeier,2016,M
Yohan Noh,2016,M
Helge A. Wurdemann,2016,M
Kaspar Althoefer,2016,M
Hongbin Liu,2016,M
Renato Miyagusuku,2016,F
Atsushi Yamashita,2016,F
Hajime Asama,2016,F
David Schiebener,2016,M
Andreas Schmidt,2016,M
Nikolaus Vahrenkamp,2016,M
Tamim Asfour,2016,M
Wolfgang Hönig,2016,M
T. K. Satish Kumar,2016,M
Hang Ma,2016,F
Sven Koenig,2016,M
Nora Ayanian,2016,F
Syeda Kashfee Ahmed,2016,F
Yan Tan,2016,M
Gim Hee Lee,2016,F
Chee-Meng Chew,2016,M
Chee Khiang Pang,2016,F
Eric Heiden,2017,M
Karol Hausman,2017,M
Gaurav S. Sukhatme,2017,M
Ali-akbar Agha-mohammadi,2017,F
Faezeh Rahbar,2017,F
Ali Marjovi,2017,F
Pierre Kibleur,2017,M
Alcherio Martinoli,2017,M
Sergio Caccamo,2017,M
Ramviyas Parasuraman,2017,M
Luigi Freda,2017,F
Mario Gianni,2017,M
Petter Ögren,2017,M
Lukas Lindenroth,2017,M
Avinash Soor,2017,M
Jack Hutchinson,2017,M
Amber Shafi,2017,F
Junghwan Back,2017,M
Kawal Rhode,2017,M
Hongbin Liu,2017,M
Hui Cheng,2017,M
Qiyuan Zhu,2017,M
Zhongchang Liu,2017,M
Tianye Xu,2017,F
Liang Lin,2017,F
Yohei Kakiuchi,2017,M
Kamon Masayuki,2017,M
Shimomura Nobuyasu,2017,M
Sou Yukizaki,2017,M
Noriaki Takasugi,2017,M
Shunichi Nozawa,2017,F
Kei Okada,2017,F
Masayuki Inaba,2017,F
Dhaivat Bhatt,2017,M
Danish Sodhi,2017,M
Arghya Pal,2017,M
Vineeth N Balasubramanian,2017,M
Madhava Krishna,2017,M
Ximin Lyu,2017,M
Haowei Gu,2017,M
Jinni Zhou,2017,F
Zexiang Li,2017,F
Shaojie Shen,2017,M
Fu Zhang,2017,M
Loukas Bampis,2017,M
Angelos Amanatiadis,2017,M
Antonios Gasteratos,2017,M
Minas Liarokapis,2017,M
Aaron M. Dollar,2017,M
Peter Lehner,2017,M
Alin Albu-Schaffer,2017,M
Nico Mansfeld,2017,M
Badreddine Djellab,2017,M
Jaime Raldua Veuthey,2017,M
Fabian Beck,2017,M
Christian Ott,2017,M
Sami Haddadin,2017,M
Xiao-Yun Zhou,2018,F
Celia Riga,2018,F
Su-Lin Lee,2018,F
Guang-Zhong Yang,2018,M
Christian Pek,2018,M
Matthias Althoff,2018,M
Naman Patel,2018,M
Apoorva Nandini Saridena,2018,F
Anna Choromanska,2018,F
Prashanth Krishnamurthy,2018,M
Farshad Khorrami,2018,M
Andrey A. Rudenko,2018,M
Luigi Palmieri,2018,M
Achim J. Lilienthal,2018,M
Kai O. Arras,2018,M
Josip Josifovski,2018,M
Matthias Kerzel,2018,M
Christoph Pregizer,2018,M
Lukas Posniak,2018,M
Stefan Wermter,2018,M
Tim Pfeifer,2018,M
Peter Protzel,2018,M
Maria José Santos,2018,M
Magnus Egerstedt,2018,M
Yi Hsiao,2018,M
Pakpong Chirarattananon,2018,M
Xiangdong Meng,2018,M
Yuqing He,2018,F
Qi Li,2018,F
Feng Long Gu,2018,M
Liying Yang,2018,F
Tengfei Yan,2018,M
Jianda Han,2018,M
Elod Pall,2018,M
Arne Sieverling,2018,F
Oliver Brock,2018,M
Wenqiang Chi,2018,F
Jinguo Liu,2018,F
Mohamed Abdelaziz,2018,M
Giulio Dagnino,2018,M
Celia Riga,2018,F
Colin Bicknell,2018,M
Guang-Zhong Yang,2018,M
Jie Tang,2018,F
Bo Yu,2018,M
Shaoshan Liu,2018,M
Zhe Zhang,2018,M
Fang Weikang,2018,M
Yanjun Zhang,2018,M
Jerry Hsiung,2018,M
Ming Hsiao,2018,M
Eric Westman,2018,M
Rafael Valencia,2018,F
Michael Kaess,2018,M
Shih-Hsi Hsu,2018,M
Shao-Hung Chan,2018,M
Ping-Tsang Wu,2018,M
Kun Xiao,2018,M
Li-Chen Fu,2018,F
Ryo Miyazaki,2018,M
Rui Jiang,2018,M
Hannibal Paul,2018,M
Koji Ono,2018,M
Kazuhiro Shimonomura,2018,F
Donghyeon Lee,2018,M
Youngsoo Park,2018,M
Tian-Liang Liu,2018,M
Zonggao Mu,2018,F
Haomiao Wang,2018,F
Wenfu Xu,2018,F
Yangmin Li,2018,F
Diego Felipe Paez Granados,2018,M
Hideki Kadone,2018,M
Kenji Suzuki,2018,F
Yen-Ling Kuo,2018,M
Andrei Barbu,2018,M
Boris Katz,2018,M
Richard Elvira,2019,F
Juan D. Tardós,2019,M
J. M. M. Montiel,2019,M
Benjamin Lewandowski,2019,M
Daniel Seichter,2019,M
Tim Wengefeld,2019,M
Lennard Pfennig,2019,M
Helge Drumm,2019,M
Horst-Michael Gross,2019,M
Deepali Jain,2019,F
Atil Iscen,2019,M
Ken Caluwaerts,2019,M
David L. Haggerty,2019,M
Nicholas D. Naclerio,2019,M
Elliot W. Hawkes,2019,M
Haosong Yue,2019,M
Jinyu Miao,2019,F
Yue Yu,2019,M
Weihai Chen,2019,M
Changyun Wen,2019,M
Mohamed Abdelaziz,2019,M
Stefano Stramigioli,2019,M
Guang-Zhong Yang,2019,M
Dennis Kundrat,2019,M
M Pupillo,2019,M
Giulio Dagnino,2019,M
Trevor M. Y. Kwok,2019,M
Wenqiang Chi,2019,F
Vincent Groenhuis,2019,M
Françoise J. Siepel,2019,M
Celia Riga,2019,F
Adnan Munawar,2019,M
Yan Wang,2019,M
Radian Gondokaryono,2019,M
Gregory S. Fischer,2019,M
Ruihao Li,2019,F
Dianxi Shi,2019,F
Yongjun Zhang,2019,M
Kaiyue Li,2019,F
Ruihao Li,2019,F
Shuo Yang,2019,M
Wei Zhang,2019,M
Weizhi Lu,2019,M
Hesheng Wang,2019,M
Yibin Li,2019,F
Sebastian Putz,2018,M
Jorge Simón,2018,M
Joachim Hertzberg,2018,M
Ronja Guldenring,2020,F
Michael Görner,2020,M
Norman Hendrich,2020,M
Niels Jacobsen,2020,M
Jianwei Zhang,2020,M
Giovanni Cioffi,2020,M
Davide Scaramuzza,2020,F
Hannes Hase,2020,M
Mohammad Farid Azampour,2020,M
Maria Cristina Tirindelli,2020,F
Magdalini Paschali,2020,F
Walter Simson,2020,M
Emad Fatemizadeh,2020,F
Nassir Navab,2020,M
Mosenlechner,2011,M
Beetz,2011,M
Pirker,2011,M
Ruther,2011,F
Bischof,2011,M
Dimitrov,2011,M
Sherikov,2011,F
Wieber,2011,M
Scandaroli,2011,F
Morin,2011,M
Silveira,2011,F
Klas Nordberg,2002,M
Patrick Doherty,2002,M
Gunnar Farnebäck,2002,M
Per-Erik Forssén,2002,M
Gösta H. Granlund,2002,M
Anders Moe,2002,M
Johan Wiklund,2002,M
Asako Kanezaki,2011,F
Zoltan-Csaba Marton,2011,M
Dejan Pangercic,2011,M
Tatsuya Harada,2011,M
Yasuo Kuniyoshi,2011,M
Michael Beetz,2011,M
S. Bussmann,1994,M
Yves Demazeau,1994,M
Marc Carreras,2003,M
Pere Ridao,2003,M
Andres El-Fakdi,2003,M
Maja Varga,2015,F
Meysam Basiri,2015,F
Grégoire Heitz,2015,M
Dario Floreano,2015,M
Jochen Heinzmann,1999,M
Alexander Zelinsky,1999,F
Tytus Wojtara,2004,M
K. Nonami,2004,F
Sang-Fun Baek,1999,M
Seung-Hi Lee,1999,F
J.H. Chang,1999,M
A. M. James Shapiro,2001,M
Elon Rimon,2001,M
J.W. Burdick,2001,M
Jeremy Searock,2004,M
Brett Browning,2004,M
Manuela Veloso,2004,F
C. Ronald Kube,1994,M
Hong Zhang,1994,M
Karl Granstrom,2010,M
Thomas B. Schön,2010,M
Makoto Kaneko,1994,F
N. Ueno,1994,M
Tomoya Tsuji,1994,M
T. Tsumura,1994,F
Winfried Ilg,1997,M
Karsten Berns,1997,M
S. Cordes,1997,M
M. Eberl,1997,M
Rüdiger Dillmann,1997,M
Fabien Moutarde,2008,M
Bogdan Stanciulescu,2008,M
Amaury Breheret,2008,F
R. Volpe,1997,M
Timothy R. Ohm,1997,M
R. Petras,1997,M
Ronald M. Welch,1997,M
J. Balaram,1997,M
Robert Ivlev,1997,M
Hiroshi Noborio,1999,M
Y. Maeda,1999,F
K. Urakawa,1999,F
S. Berchtold,1994,M
B. Glavina,1994,F
Ahmed Hussein,2002,M
Ashraf Elnagar,2002,M
Yuichi Tsumaki,1996,M
Masaru Uchiyama,1996,F
Maiko Takahashi,1994,M
Osamu Kubo,1994,M
Mitsuhiro Kitamura,1994,F
Hideki Yoshikawa,1994,F
Noriaki Maru,1993,M
H. Kase,1993,M
Seiji Yamada,1993,F
A. Nishikawa,1993,F
Fumio Miyazaki,1993,M
Takayuki Yamaguchi,1996,M
M. Masubuchi,1996,M
K. Fujihara,1996,F
Masahiko Yachida,1996,F
H. Morita,2005,F
Michael Hild,2005,M
Jun Miura,2005,F
Yoshiaki Shirai,2005,F
Koichi Suzumori,2013,F
Shuichi Wakimoto,2013,M
Kenta Miyoshi,2013,F
Kazuhiro Iwata,2013,M
Yoko Sasaki,2010,F
Simon G. Thompson,2010,M
Masahito Kaneyoshi,2010,M
Satoshi Kagami,2010,M
Antonio Sgorbissa,2010,M
Renato Zaccaria,2010,M
Mourad Benoussaad,2013,M
Katja Mombaur,2013,F
Christine Azevedo-Coste,2013,F
Kiyoshi Tsukahara,2006,M
Yorihiko Tanaka,2006,F
Kazuhide Sawa,2006,F
Yingxin He,2006,F
Hiroki Tatematsu,2006,M
Yoshihiro Kaji,2006,M
Kyouichi Tatsuno,2006,M
Luis O. Silva,2005,M
Javier Sebastian,2005,M
Roque Saltaren,2005,M
Rafael Aracil,2005,M
J. Sanpedro,2005,M
Blaine Matulevich,2013,M
Gerald E. Loeb,2013,M
Jeremy A. Fishel,2013,M
Ren C. Luo,2013,M
Ming Hsiao,2013,M
Tsung-Wei Lin,2013,F
Marco Frigerio,2012,M
Jonas Buchli,2012,M
Darwin G. Caldwell,2012,M
Albert W. Wu,2014,M
Hartmut Geyer,2014,M
Clemens Birkenhofer,2005,M
M. Hoffmeister,2005,M
J. Marius Zollner,2005,M
Rüdiger Dillmann,2005,M
S. Bovet,2005,M
Rolf Pfeifer,2005,M
Sami Haddadin,2010,M
Sven Parusel,2010,M
Rico Belder,2010,M
Jorn Vogel,2010,M
Tim Rokahr,2010,M
Alin Albu-Schaffer,2010,M
Gerd Hirzinger,2010,M
Mahmoud Tavakoli,2013,M
Lino Marques,2013,M
Anibal T. de Almeida,2013,F
Hidemasa Goya,2012,M
Kento Matsusaka,2012,M
Mitsunori Uemura,2012,F
Yasutaka Nishioka,2012,F
Sadao Kawamura,2012,F
Gabriele Costante,2014,M
Enrico Bellocchio,2014,M
Paolo Valigi,2014,M
Elisa Ricci,2014,F
Ayse Erkan,2010,M
Oliver Kroemer,2010,M
Renaud Detry,2010,M
Yasemin Altun,2010,M
Justus Piater,2010,M
Jan Peters,2010,M
Maximilian Beinhofer,2013,M
Jörg P. Müller,2013,M
Andreas Krause,2013,M
Wolfram Burgard,2013,M
Virginie Delsart,2008,F
Thierry Fraichard,2008,M
Mark Sheehan,2013,M
Alastair Harrison,2013,M
Paul Newman,2013,M
Alireza Dirafzoon,2014,M
Joseph L. Betthauser,2014,M
Jeff Schornick,2014,M
Daniel Benavides,2014,M
Edgar Lobaton,2014,M
Forrest Rogers-Marcovitz,2012,M
Michael W. George,2012,M
Neal Seegmiller,2012,F
Alonzo Kelly,2012,M
Chunbao Wang,2012,M
Yohan Noh,2012,M
Kazuki Ebihara,2012,F
Chihara Terunaga,2012,F
Mitsuhiro Tokumoto,2012,M
Isamu Okuyama,2012,M
Matsuoka Yusuke,2012,M
Hiroyuki Ishii,2012,M
Atsuo Takanishi,2012,M
Kazuyuki Hatake,2012,M
Satoru Shoji,2012,M
Majid Nili Ahmadabadi,2006,M
A. Imanipour,2006,F
Babak Nadjar Araabi,2006,M
Masoud Asadpour,2006,M
Roland Siegwart,2006,M
Yuzuru Harada,2010,F
Jun Takahashi,2010,M
Dragomir N. Nenchev,2010,M
Daisuke Sato,2010,M
Alexander Werner,2012,M
Roberto Lampariello,2012,M
Christian Ott,2012,M
Kai M. Wurm,2010,M
Christian Dornhege,2010,M
Patrick Eyerich,2010,M
Cyrill Stachniss,2010,M
Bernhard Nebel,2010,M
Wolfram Burgard,2010,M
Jan Elseberg,2012,M
Dorit Borrmann,2012,M
Andreas Nüchter,2012,M
Stefan Otte,2014,M
Johannes Kulick,2014,M
Marc Toussaint,2014,M
Oliver Brock,2014,M
Hernando Gonzalez Malabet,2010,M
Rafael Robles,2010,M
Kyle B. Reed,2010,M
Gabriel Aguirre-Ollinger,2013,M
C. Kulpate,2005,M
Mehran Mehrandezh,2005,M
Raman Paranjape,2005,M
Mingchen Zhang,2005,M
Jingyan Song,2005,F
Yi Zhang,2005,M
Takamitsu Matsubara,2012,F
Akimasa Uchikata,2012,F
Jun Morimoto,2012,M
Krzysztof Skonieczny,2012,M
Scott Moreland,2012,M
David Wettergreen,2012,M
Stefan Atev,2005,M
Osama Masoud,2005,M
Ravi Janardan,2005,M
Nikolaos Papanikolopoulos,2005,M
Wen Lik Dennis Lui,2010,M
Ray Jarvis,2010,M
Gianluca Palli,2012,M
Umberto Scarcia,2012,F
Claudio Melchiorri,2012,M
Gabriele Vassura,2012,F
Yoko Sasaki,2013,F
Naotaka Hatao,2013,M
Kazuyoshi Yoshii,2013,M
Satoshi Kagami,2013,M
Shashank Pathak,2013,M
Luca Pulina,2013,F
Giorgio Metta,2013,F
Armando Tacchella,2013,F
Mitsunori Tada,2005,M
Takeo Kanade,2005,M
Ian Gravagne,2005,M
John M. Davis,2005,M
Ronald Marks,2005,M
Takehiko Mori,2005,M
Yu Nejigane,2005,F
Masamichi Shimosaka,2005,M
Yusaburo Segawa,2005,M
Toshiyuki Harada,2005,M
Takafumi Sato,2005,M
Eleri Cardozo,2010,M
Eliane G. Guimarães,2010,M
Lucio Agostinho Rocha,2010,M
Ricardo Moreira Souza,2010,F
Fernando Paolieri,2010,M
Fernando T. Pinho,2010,M
Tobias Luksch,2012,M
Michael Gienger,2012,M
Manuel Mühlig,2012,M
Takahide Yoshiike,2012,M
John A. Rogers,2010,M
Alexander J. B. Trevor,2010,M
Carlos Nieto-Granda,2010,M
Henrik Christensen,2010,M
Barrett Heyneman,2013,M
Mark R. Cutkosky,2013,M
Dai Owaki,2012,M
Leona Morikawa,2012,F
Akio Ishiguro,2012,M
Oliver R. Wulf,2006,M
Daniel Lecking,2006,M
Bernardo Wagner,2006,M
Martin Günther,2013,M
Thomas Wiemann,2013,M
S. Albrecht,2013,M
Joachim Hertzberg,2013,M
Joel M. Esposito,2009,M
Stephen Stancliff,2006,M
John W. Dolan,2006,M
Ashitey Trebi-Ollennu,2006,F
Daniel Gutierrez-Gomez,2012,M
Lluís Puig,2012,M
Josep M. Guerrero,2012,M
Yu Zhang,2010,M
Lynne E. Parker,2010,F
Liila Torabi,2010,F
Kamal Gupta,2010,M
Toyotaka Kozuki,2013,M
Yotaro Motegi,2013,M
Takuma Shirai,2013,M
Yuki Asano,2013,M
Junichi Urata,2013,F
Yuto Nakanishi,2013,M
Kei Okada,2013,F
Masayuki Inaba,2013,F
William Vega-Brown,2013,M
Nicholas Roy,2013,M
Kiichi Fukui,2005,M
K. Nishikawa,2005,F
Shunsuke Ikeo,2005,M
Eiji Shintaku,2005,M
Kentaro Takada,2005,M
Hideaki Takanobu,2005,M
Morihiro Honda,2005,F
Atsuo Takanishi,2005,M
Anja Austermann,2005,M
Natascha Esau,2005,F
Lisa Kleinjohann,2005,F
Bernd Kleinjohann,2005,M
Hao Dong,2006,M
Mingguo Zhao,2006,M
Ji Zhang,2006,F
Zongying Shi,2006,F
Naiyao Zhang,2006,F
Iman Khalaji,2013,M
Mostafa Hadavand,2013,M
Ali Asadian,2013,M
Rajni V. Patel,2013,M
Michael D. Naish,2013,M
Hyunsang Ahn,2006,M
Do Hyung Kim,2006,M
Jaeyeon Lee,2006,M
Suyoung Chi,2006,F
Kyekyung Kim,2006,M
Jinsul Kim,2006,M
Minsoo Hahn,2006,M
Hyun-Seok Kim,2006,F
Dan O. Popa,2005,M
Arthur C. Sanderson,2005,M
Vadiraj Hombal,2005,M
R.J. Komerska,2005,M
S.S. Mupparapu,2005,M
R. Blidberg,2005,M
S.G. Chappel,2005,M
Xiumin Diao,2006,F
Ou Ma,2006,F
Christian Connette,2010,F
Andreas Pott,2010,M
Martin Hägele,2010,M
Alexander Verl,2010,M
Candido Salvatore J,2010,M
Seth Hutchinson,2010,M
Rico Moeckel,2013,M
Yura Perov,2013,M
Massimo Vespignani,2013,M
Stephane Bonardi,2013,M
Soha Pouya,2013,M
Alexander Sproewitz,2013,M
Jesse van den Kieboom,2013,M
Frederic Wilhelm,2013,M
Auke Jan Ijspeert,2013,M
Rafael Mosberger,2013,M
Henrik Andreasson,2013,M
Achim J. Lilienthal,2013,M
Prasanth Jeevan,2010,M
Frank Harchut,2010,M
Bernhard Mueller-Bessler,2010,M
Burkhard Huhnke,2010,M
Kimitoshi Yamazaki,2013,M
Masayuki Inaba,2013,F
Claudio Castellini,2013,F
David Gonzalez,2013,M
Hannes Bistry,2010,M
Jianwei Zhang,2010,M
Takashi Sugihara,2005,F
Koji Yamamoto,2005,M
Yusuke Nakamura,2005,M
Eun Sun Jang,2005,F
Seul Jung,2005,F
T.C. Hsia,2005,F
Samy F. M. Assal,2005,M
Kenji Watanabe,2005,M
K. Izumi,2005,F
Tatsuya Kishi,2013,M
Megumi Ikeuchi,2013,F
Taro Nakamura,2013,F
Petr Musilek,2005,M
Gen Li,2005,F
Loren Wyard-Scott,2005,M
Dmitry N. Zarubin,2013,M
Florian T. Pokorny,2013,M
Marc Toussaint,2013,M
Danica Kragic,2013,F
Franziska Zacharias,2010,M
Ian P. Howard,2010,M
Thomas Hulin,2010,M
Gerd Hirzinger,2010,M
Young-Sik Kwon,2010,M
Bae Lee,2010,F
In-Cheol Whang,2010,M
Byung-Ju Yi,2010,F
Benjamin Mourllion,2005,M
Dominique Gruyer,2005,M
Alain Lambert,2005,M
Sebastien Glaser,2005,M
Charalampos P. Bechlioulis,2014,M
Minas Liarokapis,2014,M
Kostas J. Kyriakopoulos,2014,M
S. Farokh Atashzar,2012,M
Mahya Shahbazi,2012,M
Heidar Ali Talebi,2012,M
Rishi Patel,2012,M
C.U. Dogruer,2008,M
B. Koku,2008,M
Melik Dolen,2008,M
Jorn Vogel,2013,M
Justin Bayer,2013,M
Patrick van der Smagt,2013,M
Max Pfingsthorn,2010,M
Andreas Birk,2010,M
Heiko Bulow,2010,F
Qian Zhao,2013,M
Kohei Nakajima,2013,M
Hidenobu Sumioka,2013,F
Helmut Hauser,2013,M
Rolf Pfeifer,2013,M
Aaron T. Becker,2014,M
Ouajdi Felfoul,2014,M
Pierre Dupont,2014,M
H. Takonobu,2005,M
K. Kodaira,2005,M
H. Takeda,2005,F
Azad Shademan,2010,M
Martin Jagersand,2010,M
Christian Ott,2006,M
Alin Albu-Schaffer,2006,M
Gerd Hirzinger,2006,M
Sarah Degallier,2007,F
Ludovic Righetti,2007,M
Auke Jan Ijspeert,2007,M
Fumiaki Takemura,2000,F
S.R. Pandian,2000,M
Y. Nagase,2000,F
H. Mizutani,2000,F
Yasuhiro Hayakawa,2000,F
Seiji Kawamura,2000,F
Kristijan Macek,2007,M
Karel Thoma,2007,F
R. Glatzel,2007,F
Roland Siegwart,2007,M
Sung-Yong Cho,2004,M
Jaehong Shim,2004,M
Fumio Hara,1996,M
Hiroshi Kobayashi,1996,M
Xiaoming Zheng,2007,M
S. Koenig,2007,M
Katherine E. Fleming-Dutra,2006,F
Robert Peters,2006,M
Robert E. Bodenheimer,2006,M
Christian Ridderström,2001,M
Johan Ingvast,2001,M
Dongheui Lee,2003,M
Woojin Chung,2003,M
Munsang Kim,2003,M
Michitoshi Hayashi,2007,M
Takashi Sagisaka,2007,M
Yui Ishizaka,2007,F
Tomoaki Yoshikai,2007,M
Motoi Inaba,2007,F
Yuta Takahashi,2003,M
K. Hikita,2003,F
Minoru Asada,2003,F
Woonchul Ham,1993,M
J.-J. Lee,1993,M
M. Omar Faruque Sarker,2006,M
Changhwan Kim,2006,M
Seung-Heon Baek,2006,M
Bum-Jae You,2006,M
Kenji Kawashima,2008,F
Kotaro Tadano,2008,M
Ganesh Sankaranarayanan,2008,M
Blake Hannaford,2008,M
