Name,Year,Gender
Jani Mäntyjärvi,2003,F
W. Kim,1991,M
Antal K. Bejczy,1991,M
Adam R. Brandt,2010,M
Mark B. Colton,2010,M
Erol Gelenbe,1993,F
V. Koubi,1993,M
Ferhan Pekergin,1993,M
Rahul Paul,2016,M
Samuel D. Hawkins,2016,M
Lawrence J. Hall,2016,M
Dmitry B. Goldgof,2016,M
Robert J. Gillies,2016,M
François Michaud,2003,M
A. Duquette,2003,F
I. Nadeau,2003,F
Juan Castro-Gutierrez,2011,M
Dario Landa-Silva,2011,F
Jose Perez,2011,M
Mostafa K. Mohamed,2012,M
Behrouz H. Far,2012,M
Amr Guaily,2012,F
Jeffrey M. Stanton,2003,M
Kathryn R. Stam,2003,F
Indira R. Guzman,2003,F
C. Caledra,2003,F
Volkan Tuzcu,2005,M
Selman Nas,2005,M
Keith W. Hipel,1993,M
Liping Fang,1993,M
D. Marc Kilgour,1993,M
M. Haight,1993,M
E. Sahin,2002,M
Thomas Halva Labella,2002,F
Vito Trianni,2002,F
Jean-Louis Deneubourg,2002,M
Paul Rasse,2002,M
Dario Floreano,2002,M
Luca Maria Gambardella,2002,F
Francesco Mondada,2002,F
Stefano Nolfi,2002,M
M. Dorigo,2002,M
Edward Balas,2005,M
Camilo H. Viecco,2005,M
Aaron Sloman,1998,M
Anas Fattouh,2004,M
M'hammed Sahnoun,2004,M
Guy Bourhis,2004,M
Vlad C. Coroama,2004,M
Jürgen Bohn,2004,M
Friedemann Mattern,2004,M
John Dill,1994,M
Lyn Bartram,1994,M
A. Ho,1994,F
Frank Henigman,1994,M
O. Uncu,2006,M
William A. Gruver,2006,M
Dilip B. Kotak,2006,M
D. Sabaz,2006,M
Z. Alibhai,2006,M
Colin Ng,2006,M
Giancarlo Fortino,2015,M
Antonio Guerrieri,2015,M
Wilma Russo,2015,M
Claudio Savaglio,2015,M
Jingbin Wang,2015,M
Haoxiang Wang,2015,M
Yi-Hua Zhou,2015,F
Nancy McDonald,2015,M
Hiromichi Nakashima,2005,F
Toshifumi Mukai,2005,M
Nojeong Heo,2003,M
Pramod K. Varshney,2003,M
D. Abbott,1998,M
I. Philip Matkovsky,1998,M
J.F. Elder,1998,M
R. K. Rowe,2005,M
K.A. Nixon,2005,F
Sean P. Corcoran,2005,M
Motohiro Miki,2006,M
Hiroyuki Orita,2006,F
S. H. Wake,2006,M
Tomoyuki Hiroyasu,2006,M
Teruyoshi Yamaguchi,2006,M
Keiichiro Yasuda,2006,M
Aniruddha Sinha,2013,M
Kingshuk Chakravarty,2013,M
F.C. Teng,2000,M
Thomas B. Sheridan,1995,M
R. El Kaliouby,2004,M
Peter Robinson,2004,M
O. Gursesli,2003,F
Alan A. Desrochers,2003,F
Kaylee Moser,2014,F
Jesse Harder,2014,M
Simon G. M. Koo,2014,M
Horst-Michael Gross,2011,M
Ch. Schroeter,2011,M
Steffen Mueller,2011,M
Michael Volkhardt,2011,M
Erik Einhorn,2011,M
Andreas Bley,2011,M
T. Langner,2011,M
Ch. A. Martin,2011,F
Matthias Merten,2011,M
Michael T. Goodrich,2011,M
Brian F. Pendleton,2011,M
Yun-Hui Liu,2011,F
Jose R. Pinto,2011,M
Fagner das Neves de Oliveira,2011,F
Luis Enrique Zárate,2011,M
Marcos de Azevedo Reis,2011,M
Cristiane Neri Nobre,2011,F
Jiayi Zhou,2010,F
Kun-Ming Yu,2010,M
Bin-Chang Wu,2010,M
Nia-Chiang Liang,2006,F
Ping-Chieh Chen,2006,F
Tony Sun,2006,F
Guang Yang,2006,M
Lijuan Chen,2006,M
Mario Gerla,2006,F
Lin-Huang Chang,2013,M
Tsung-Han Lee,2013,M
Shu-Jan Chen,2013,M
Cheng-Yen Liao,2013,F
V. Kumar,2003,M
Ferat Sahin,2003,M
Tetsuyuki Takahama,2006,M
Setsuko Sakai,2006,F
Noriyuki Iwane,2006,M
Haruhisa Kawasaki,1999,M
T. Komatsu,1999,M
K. Uchiyama,1999,F
T. Kurimoto,1999,M
Ravindra Kumar Sinha,1995,M
K. Sivaraman,1995,M
Amit Agrawal,1995,M
Rakesh K. Jain,1995,M
Rajesh Srivastava,1995,M
Anil K. Jain,1995,M
Kiyoshi Kiyokawa,1999,F
Hiroshi Takemura,1999,F
Naokazu Yokoya,1999,F
Shao-Hung Chan,2018,M
Ping-Tsang Wu,2018,M
Li-Chen Fu,2018,F
Emmanuel Hygounenc,2002,M
Philippe Souères,2002,M
Yisi Liu,2014,F
Olga Sourina,2014,F
Ilhan Aydin,2013,F
Mehmet Karakose,2013,M
Erhan Akin,2013,M
Kenji Watahiki,2011,M
Fuyuki Ishikawa,2011,F
Kunihiko Hiraishi,2011,F
LaVonda Brown,2013,F
Ryan Kerwin,2013,M
Ayanna M. Howard,2013,F
Mai Suzuki,2006,F
Nozomi Yamamoto,2006,F
Osami Yamamoto,2006,F
Tomoaki Nakano,2006,M
Shin Yamamoto,2006,F
Dipankar Dasgupta,1998,M
Uzay Kaymak,2012,M
RS Ronny Mans,2012,M
Theo van de Steeg,2012,M
Meghan Dierks,2012,M
Stefan Gehrig,1998,M
F.J. Stein,1998,M
Dongbin Lee,2009,M
Timothy C. Burg,2009,M
Darren M. Dawson,2009,M
Dule Shu,2009,M
Bin Xian,2009,M
Enver Tatlicioglu,2009,M
Carlos N. Silla,2007,F
Celso A. A. Kaestner,2007,F
Alessandro L. Koerich,2007,M
W.J. Trybula,1994,M
Thangarajah Akilan,2017,M
Q. M. Jonathan Wu,2017,M
Amin Safaei,2017,F
Wei Jiang,2017,M
E. Marion Schneider,2005,M
T. Dera,2005,F
K. Bard,2005,M
S. Bardins,2005,M
Guido Boening,2005,M
T.S. Brand,2005,M
Jeffrey J. Biesiadecki,2005,M
Eric T. Baumgartner,2005,M
R.G. Bonitz,2005,M
B. D. Cooper,2005,M
Frank A. Hartman,2005,M
P.C. Leger,2005,M
Mark Maimone,2005,F
Scott Maxwell,2005,M
A. trebi-Ollenu,2005,F
Edward Tunstel,2005,M
John Wright,2005,M
Takehiko Mori,2004,M
Y. Suemasu,2004,F
Hirofumi Noguchi,2004,M
