Name,Year,Gender
Moslem Kazemi,2011,M
Mehran Mehrandezh,2011,M
Kamal Gupta,2011,M
Richard M. Kolacinski,1998,M
Roger D. Quinn,1998,M
D. Bouvet,2000,M
G. Garcia,2000,M
Raymond J. Andersen,2005,M
Sam Musallam,2005,M
J.W. Burdick,2005,M
J.G. Cham,2005,M
D. Bouvet,2001,M
G. Garcia,2001,M
Marcos A. M. Vieira,2011,F
Ramesh Govindan,2011,M
Gaurav S. Sukhatme,2011,M
Tiehui Liu,2011,F
Yasuyuki Inoue,2011,F
Kazunari Shibata,2011,F
Kouzou Shiojima,2011,F
Andreas Müller,2009,M
Chuan-Jong Tung,1994,M
Avinash C. Kak,1994,M
Armando Alves Neto,2009,M
Mario F. M. Campos,2009,M
Andrew W. Howard,2003,M
Barry Werger,2003,M
Homayoun Seraji,2003,M
Mayank Bansal,2011,F
Bogdan Matei,2011,M
Ben Southall,2011,M
Jayan Eledath,2011,F
Harpreet Sawhney,2011,F
Chuhui Lin,1996,F
Li-Chen Fu,1996,F
Simonetta Nicosia,1987,F
Patrizio Tomei,1987,M
Antonio Tornambè,1987,M
G. Gogu,2006,M
Tinne Tuytelaars,2000,F
Abdelouahab Zaatri,2000,M
L. Van Gool,2000,M
H. Van Brussel,2000,M
David L. Page,2006,M
Andreas Koschan,2006,M
Mongi A. Abidi,2006,F
Jim Overholt,2006,M
M. Honegger,1998,M
A. Codourey,1998,M
Akihisa Okino,2003,M
Tsuyoshi Inoue,2003,M
Hideaki Takanobu,2003,M
Atsuo Takanishi,2003,M
Kayoko Ohtsuki,2003,F
M. Ohnishi,2003,M
Yoshiaki Nakano,2003,M
M.B. Leahy,1991,F
P.V. Whalen,1991,M
B. Preising,1991,M
T.C. Hsia,1991,F
V.V. Zhoga,1998,M
J. D. Ruiz Alvarez,1998,M
Andrei M. Shkel,1998,M
Vladimir J. Lumelsky,1998,M
Andrea Censi,2011,F
Richard M. Murray,2011,M
Jun Ueda,2002,F
Toshikazu Yoshikawa,2002,F
Deirdre R. Meldrum,2000,F
Stephen E. Moody,2000,M
Tao Chen,2009,M
Liguo Chen,2009,M
Lining Sun,2009,F
Yung Ting,1994,M
S. Tosunoglu,1994,M
Richard R. Freeman,1994,M
Hironaka Kawasaki,2001,F
Kosuke Nakayama,2001,F
T. Mouri,2001,M
Susumu Ito,2001,M
Emmanuel Nuño,2009,M
Luis Basañez,2009,M
Miguel A. Prada,2009,F
Marc Arsenault,2006,M
Clément Gosselin,2006,M
Benjamin A. Steer,1991,M
M. Larcombe,1991,M
David DeMers,1994,M
Kenneth Kreutz-Delgado,1994,M
Enrique Barbieri,1990,M
Q. Wang,1990,M
Samer Hanoun,2008,M
Douglas Creighton,2008,M
Saeid Nahavandi,2008,F
Hisashi Osumi,2006,M
S. Kamiya,2006,F
Hiroyuki Kato,2006,M
Kazunori Umeda,2006,F
Ryuzo Ueda,2006,F
Tamio Arai,2006,F
Robert T. M'Closkey,1991,M
J.W. Burdick,1991,M
Lining Sun,2005,F
Hui Xie,2005,F
Weibin Rong,2005,M
Liguo Chen,2005,M
Arianna Menciassi,2005,F
Gorini S,2005,M
Arrigo Moglia,2005,F
Giuseppe Pernorio,2005,M
Cesare Stefanini,2005,F
Paolo Dario,2005,M
Ingemar J. Cox,1987,M
Narain H. Gehani,1987,F
Mingjun Zhang,2003,M
Tzyh-Jong Tarn,2003,M
T.E. Weber,1989,M
Ralph L. Hollis,1989,M
John Yegerlehner,1993,M
Peter H. Meckl,1993,M
M.P. Mann,2006,M
Zvi Shiller,2006,M
Jeongho Shin,1995,M
Kenji Fujiune,1995,F
T. Suzuki,1995,F
Shigeru Okuma,1995,F
Kohta Yamada,1995,F
H. Nagamatsu,1997,M
Takashi Kubota,1997,M
Isao Nakatani,1997,F
Dongjun Lee,2002,M
P. R. Li,2002,M
Shao-Wen Yang,2009,F
Chieh-Chih Wang,2009,M
Yusuke Sugahara,2011,M
Yusuke Ikeuchi,2011,M
Ryo Suzuki,2011,F
Yasuhisa Hirata,2011,F
Kazuhiro Kosuge,2011,M
Yukio Noguchi,2011,M
Satoshi Kikuchi,2011,F
Yasuaki Kohama,2011,M
Shengwei Yu,2011,M
Chun-Sing Lee,2011,M
Hiromi Mochiyama,2010,F
Norifumi Watanabe,2010,M
Hiroaki Mikado,2010,M
Hikaru Araoka,2010,F
Jun Uchida,2010,F
Takashi Omori,2010,M
Kousuke Shinoda,2010,F
Itsuki Noda,2010,F
Naoji Shiroma,2010,F
Arvin Agah,2010,M
Kazutaka Hamada,2010,M
Tomoko Yonemura,2010,F
Hideyuki Ando,2010,M
Daisuke Kondo,2010,M
Taro Maeda,2010,F
Thenkurussi Kesavadas,2000,M
A. Sudhir,2000,M
G. Hailu,1998,M
Gerald Sommer,1998,M
Lotfi Beji,1998,M
Azgal Abichou,1998,M
Madeleine Pascal,1998,F
Tsuyoshi Matsuno,2005,M
K. Kanada,2005,F
Fumihito Arai,2005,M
Hideaki Matsuura,2005,F
Toshio Fukuda,2005,M
Alejandro ZermeÃ±o Gonzalez,2013,M
Mitsuhiro Hayashibe,2013,M
Philippe Fraisse,2013,M
Steve Chan,1986,M
H. Voelcker,1986,M
G. Moy,2000,M
U. Singh,2000,M
E. Tan,2000,M
Ronald S. Fearing,2000,M
Aydan M. Erkmen,1997,M
M. Erbudak,1997,M
Omer Anlagan,1997,M
O. Unver,1997,M
Dongjun Lee,2006,M
Mark W. Spong,2006,M
Vincenzo Lippiello,2009,M
Fabio Ruggiero,2009,M
Per Borgstrom,2008,M
N.P. Borgstrom,2008,M
Michael Stealey,2008,F
B. Jordan,2008,M
Gaurav S. Sukhatme,2008,M
Maxim A. Batalin,2008,F
W. A. Kaiser,2008,M
Hoa G. Nguyen,1988,F
P.J. Heckman,1988,M
A.L. Pai,1988,F
L. Savoure,2006,M
P. Maurine,2006,F
David Corbel,2006,M
S. Krut,2006,M
A. Cameron,1989,F
Hiroaki Kozuka,2012,F
Jumpei Arata,2012,M
Kenji Okuda,2012,F
Akinori Onaga,2012,F
Motoshi Ohno,2012,M
Akihito Sano,2012,M
Hideo Fujimoto,2012,M
Nicolas Mansard,2005,M
François Chaumette,2005,F
Takehiko Mori,1996,M
Motoi Inaba,1996,F
Hiroshi Inoue,1996,M
Miguel Torres-Torriti,2008,M
Andrés Guesalaga,2008,M
Abdallah Kassir,2012,M
Robert Fitch,2012,M
Salah Sukkarieh,2012,M
Akira Yamamoto,2006,F
H. Yoshioka,2006,F
T. Higuchi,2006,M
Eduardo do Valle Simões,2002,M
Dante Augusto Couto Barone,2002,M
Dongheui Lee,2011,M
Christian Ott,2011,M
Yoshihiko Nakamura,2011,F
Gerd Hirzinger,2011,M
F. Rehnmark,2004,M
Robert O. Ambrose,2004,M
Michael Goza,2004,M
M. Huntwork,2006,M
A. Goradia,2006,F
Ning Xi,2006,F
C. Haffner,2006,M
C. Klochko,2006,M
Matt W. Mutka,2006,M
Jae Sung Lee,2002,M
Hyung Sik Kim,2002,M
Byung-Ju Yi,2002,F
Il Hong Suh,2002,M
Dominik Henrich,1996,M
Nak Young Chong,1997,M
Kazuhito Yokoi,1997,F
Sang-Rok Oh,1997,M
Kazuo Tanie,1997,F
Stefano Chiaverini,1997,F
Bruno Siciliano,1997,M
Luigi Villani,1997,F
Keith Y. K. Leung,2009,M
Timothy D. Barfoot,2009,M
Hugh H. T. Liu,2009,M
Ji Hoon Shim,1996,M
H. A. Cho,1996,F
S. H. Kim,1996,M
Roy Featherstone,2006,F
Tarun Podder,1999,M
Nilanjan Sarkar,1999,M
Nosan Kwak,2011,M
Hitoshi Arisumi,2011,F
Kazuhito Yokoi,2011,F
Feili Hou,2010,F
Wei-Min Shen,2010,M
Martin P. Parsley,2011,M
Simon Julier,2011,M
Sooyong Lee,1994,F
H. Harry Asada,1994,F
Steven A. Abrams,1996,M
Pamela K. Allen,1996,F
Konstantinos Tarabanis,1996,M
Giuseppe Oriolo,2001,M
M Vendittelli,2001,F
Veikko Sariola,2011,F
Ville Liimatainen,2011,M
Tatu Tolonen,2011,M
Reidar Udd,2011,M
Quan Zhou,2011,M
Kun Bai,2011,M
Kok-Meng Lee,2011,F
Shaohui Foong,2011,M
Oskar Wigstrom,2013,M
Bengt Lennartson,2013,M
Jian Huang,2009,M
Hong-Wei Wang,2009,M
Takayuki Matsuno,2009,M
Toshio Fukuda,2009,M
K. Sekiyama,2009,F
R.-P. Berretty,2001,M
Ken Goldberg,2001,M
Mark H. Overmars,2001,M
A. Frank van der Stappen,2001,M
L. Harmon,1984,M
Ig Mo Koo,2006,M
Kwangmok Jung,2006,M
Ja Choon Koo,2006,M
J.D. Nam,2006,M
Youngkwan Lee,2006,M
Hyoung Jin Choi,2006,M
Michael Jenkin,1993,M
Evangelos E. Milios,1993,M
John K. Tsotsos,1993,M
B. Down,1993,M
Jeanie Chan,2011,F
Goldie Nejat,2011,F
Wey-Shiuan Hwang,1997,M
J. Weng,1997,M
Xianghai Wu,2008,F
Jonathan Kofman,2008,M
Tian Lin,1996,M
Andrew A. Goldenberg,1996,F
Huimin Lu,2010,M
Hui Zhang,2010,F
Shaowu Yang,2010,M
Zhiqiang Zheng,2010,M
R. V. Mayorga,2002,F
Pronnapa Sanongboon,2002,F
Tsuyoshi Yokoya,2008,F
T. Hasegawa,2008,M
Ryo Kurazume,2008,F
E. Freund,2001,M
B. Ludemann-Ravit,2001,M
O. Stern,2001,M
T. Koch,2001,M
Mehran Mehrandezh,2002,M
Kamal Gupta,2002,M
Kiyoyuki Chinzei,2006,F
Kiyoshi Yoshinaka,2006,F
Toshikatsu Washio,2006,M
Adrian Amor-Martinez,2014,M
Alberto Ruiz,2014,M
Francesc Moreno-Noguer,2014,M
Alberto Sanfeliu,2014,M
L. Shmoulian,1998,M
Elon Rimon,1998,M
Chiang C. Mei,2011,F
Eric Sommerlade,2011,M
Gabe Sibley,2011,M
Paul Newman,2011,M
Ivan Reid,2011,M
G. N. Taylor,1988,M
P. C. Taylor,1988,M
Murilo Coutinho,1998,M
P.M. Will,1998,M
B.J. Oh,1988,M
Mo Jamshidi,1988,M
Homayoun Seraji,1988,M
J. L. Turney,1985,M
Trevor Mudge,1985,M
Richard A. Volz,1985,M
Junichi Takeno,1991,M
Y. Shin'ogi,1991,M
Shogo Nishiyama,1991,F
N. Mizuguchi,1991,F
K. Sorimati,1991,M
A. Collins,1987,F
W. Hoover,1987,M
Kevin Wyffels,2015,M
Mark Campbell,2015,M
Lydia Tapia,2009,F
Shawna Thomas,2009,F
Bryan Boyd,2009,M
Nancy M. Amato,2009,F
J. Pons,1996,M
Ramón Ceres,1996,M
Antonio Jiménez,1996,M
Yung Ting,2004,M
Yu-Shin Chen,2004,M
Ho-Chin Jar,2004,M
Yuan Kang,2004,M
Liang Zhao,2014,M
Shoudong Huang,2014,M
Gamini Dissanayake,2014,F
O. Bohigas,2012,M
Michael E. Henderson,2012,M
Lluís Ros,2012,M
Josep M. Porta,2012,F
Adam Milstein,2011,M
Matthew J. McGill,2011,M
Timothy Wiley,2011,M
Rudino Salleh,2011,M
Claude Sammut,2011,M
Chun-Sing Lee,1999,M
Dale Lawrence,1999,M
Lucy Y. Pao,1999,F
Fanping Bu,2001,M
Bin Yao,2001,M
R. Mason,2002,M
J.W. Burdick,2002,M
Kiyoshi Nagai,2010,M
Yuichiro Dake,2010,M
Yasuto Shiigi,2010,M
Rui C. V. Loureiro,2010,M
William S. Harwin,2010,M
C. Mirolo,1997,M
Enrico Pagello,1997,M
Sang Yup Lee,2009,M
Il Hong Suh,2009,M
Mason Julian M,2011,M
Susanna Ricco,2011,F
Ronald Parr,2011,M
D. M. Lee,1993,M
Frank DiCesare,1993,M
Junqiu Wang,2008,M
Yasushi Makihara,2008,F
Yasushi Yagi,2008,M
Ioan A. Sucan,2012,F
Lydia E. Kavraki,2012,F
Masayoshi Okada,2004,F
Yusuke Nakamura,2004,M
T. Mouri,2001,M
Toru Yamada,2001,M
A. Iwai,2001,F
Nobuharu Mimura,2001,F
Yasuhito Funahashi,2001,M
Kyoko Kato,2000,F
Shigeki Hirose,2000,F
P. Bosscher,2006,M
Imme Ebert-Uphoff,2006,M
Shirong Wang,2005,M
Weidong Chen,2005,M
Yugeng Xi,2005,M
Wencen Wu,2011,M
Fumin Zhang,2011,M
Dan Ding,2002,M
Guoliang Xiang,2002,M
Yunhui Liu,2002,F
M. Yu Wang,2002,M
Y. Kanayama,1991,F
M. Onishi,1991,M
Mohammad H. Dado,1987,M
A. H. Soni,1987,F
Eric Allen Johnson,2008,M
Stacy J. Morris Bamberg,2008,M
Mark A. Minor,2008,M
Anders Adlemo,1993,M
Sven Arne Andreasson,1993,M
K. Nishikawa,2002,F
Atsushi Imai,2002,M
Takayuki Ogawara,2002,M
Hideaki Takanobu,2002,M
Takemi Mochida,2002,F
Atsuo Takanishi,2002,M
P.N. Atkar,2005,M
A. Greenfield,2005,F
David S. Conner,2005,M
Howie Choset,2005,M
Alfred A. Rizzi,2005,F
Kailash Gopalakrishnan,2004,M
Ken Goldberg,2004,M
Farhad Aghili,2006,M
Mehrzad Namvar,2006,M
George Vukovich,2006,M
Byung-Ju Yi,1997,F
Il Hong Suh,1997,M
Sang-Rok Oh,1997,M
Edward J. Johns,2011,M
Guang-Zhong Yang,2011,M
S.P. Monckton,2002,M
K. Chrystall,2002,F
Julien Diard,2004,M
Pierre Bessière,2004,F
Emmanuel Mazer,2004,M
D.F. Tello Gamarra,2005,M
Teodiano Bastos-Filho,2005,M
Mario Sarcinelli-Filho,2005,F
Carlos Soria,2005,M
Ricardo Carelli,2005,M
Yusuke T. Maeda,2003,F
Haruhiko Kikuchi,2003,F
Hisao Izawa,2003,F
Hiroshi Ogawa,2003,M
Masao Sugi,2003,M
Tamio Arai,2003,F
Koji Ikuta,2001,F
Makoto Nokata,2001,F
Hideki Ishii,2001,M
Khalil Alipour,2011,M
S. Ali A. Moosavian,2011,M
Federico Morabito,2002,M
Andrew R. Teel,2002,M
Luca Zaccarian,2002,M
John F. O'Brien,2001,M
John T. Wen,2001,M
Philipp Reist,2011,M
Raffaello D'Andrea,2011,M
Suguru Arimoto,2003,M
J Bae,2003,M
Kenji Tahara,2003,F
Fumihito Arai,2001,M
T. Amano,2001,M
Toshio Fukuda,2001,M
Hiroaki Satoh,2001,M
Hanlei Wang,2011,F
Yongchun Xie,2011,F
Yung-Yu Chen,1998,F
Li-Chen Fu,1998,F
Yu-Chien Chen,1998,F
Liya Ni,2002,F
David Wang,2002,M
Koichi Funaya,1993,F
N. Takanasi,1993,M
E. Degoulange,1993,F
Pierre Dauchez,1993,M
François Pierrot,1993,M
Gal A. Kaminka,2006,F
Yehuda Elmaliach,2006,M
Joono Cheong,2000,M
Wan Kyun Chung,2000,M
Youngil Youm,2000,M
Sung Woo Kim,1994,M
Kang-Bark Park,1994,M
Ju-Jang Lee,1994,F
José Marcos Sasaki,1996,M
Yusuke T. Maeda,1996,F
Yasumichi Aiyama,1996,F
Jun Ota,1996,F
Tamio Arai,1996,F
Dominic R. Frutiger,2010,M
Bradley E. Kratochvil,2010,M
Bradley J. Nelson,2010,M
Redwan Dahmouche,2008,M
Omar Ait-Aider,2008,M
Nicolas Andreff,2008,M
Youcef Mezouar,2008,M
Edwin Olson,2011,M
Yeung Sam Hung,1988,M
David B. Cooper,1988,M
Bruno Cernuschi-Frias,1988,M
N. Vlassis,2001,M
R. Bunschoten,2001,M
Ben Kröse,2001,M
Olav Egeland,1988,M
Erling Lunde,1988,F
Kwong T. Chung,2011,M
Jiangbo Li,2011,F
Yongquan Chen,2011,M
Yangsheng Xu,2011,M
Dario Figueira,2009,F
Manuel José Lopes,2009,M
Rodrigo Ventura,2009,M
Jonas Ruesch,2009,M
Jun Miura,1994,F
Yoshiaki Shirai,1994,F
Alessandro Casavola,2004,M
Edoardo Mosca,2004,M
Michela Sorbara,2004,F
Agnes Swadzba,2010,F
Niklas Beuter,2010,M
Sven Wachsmuth,2010,M
Franz Kummert,2010,M
Won-Chang Lee,1998,M
Geuntaek Kang,1998,M
Tadayuki Takahashi,1996,M
Kang-Jin Kim,2014,F
Georgios Fainekos,2014,M
Yasuhisa Hirata,2013,F
Kota Kawamata,2013,F
Kana Sasaki,2013,F
Aya Kaisumi,2013,F
Kazuhiro Kosuge,2013,M
Eric Monacelli,2013,F
Ali Ekic,2009,M
Pinar Keskinocak,2009,M
Sven Koenig,2009,M
Suguru Arimoto,2009,M
Morio Yoshida,2009,F
Masahiro Sekimoto,2009,M
Kenji Tahara,2009,F
Yasuyoshi Yokokohji,2004,F
Nobuhiko Muramori,2004,F
Yukinori Sato,2004,F
T. Kikura,2004,F
Toshikazu Yoshikawa,2004,F
Y. Chang,1988,M
T. Randall Lee,1988,M
C. Lui,1988,M
Jun Miura,1992,F
Yoshiaki Shirai,1992,F
Yoko Yamanishi,2008,F
Sadayuki Sakuma,2008,M
Fumihito Arai,2008,M
Homayoun Seraji,2002,M
Bruce Bon,2002,M
M. Ehreumann,2001,M
T. Lutticke,2001,M
R. Dillmann,2001,M
A.E. Quaid,1997,F
Y.-S. Xu,1997,M
Ralph L. Hollis,1997,M
Graça Silveira,2006,F
Ezio Malis,2006,M
Patrick Rives,2006,M
A. Shacklock,2004,F
Kale Harbick,2002,M
Gaurav S. Sukhatme,2002,M
Robert C. Grabowski,2004,M
Pradeep K. Khosla,2004,M
Howie Choset,2004,M
M.A. Llama,1998,F
Víctor Santibáñez,1998,M
Rafael Kelly,1998,M
J. Flores,1998,F
D. Agahi,1994,M
Kenneth Kreutz-Delgado,1994,M
Mahmoud Tarokh,1988,M
Homayoun Seraji,1988,M
C.L.P. Chen,1991,M
Alastair D. McAulay,1991,M
S. De Weerth,1990,M
Lars Nielsen,1990,M
Carver A. Mead,1990,M
Kalle Åström,1990,M
S. Ahmad,1988,M
S. Luo,1988,M
Pudji Astuti,1994,F
B.J. McCarragher,1994,M
B.E. Bishop,2006,M
Jean-Pierre Merlet,2003,F
Mitsuru Endo,2009,M
Kenji Hirose,2009,F
Yasuhisa Hirata,2009,F
Kazuhiro Kosuge,2009,M
Yusuke Sugahara,2009,M
Koki Suzuki,2009,F
Kazunori Murakami,2009,M
Kenichi Nakamura,2009,F
Masaki Nakanishi,2009,F
Takashi Kanbayashi,2009,M
Rene V. Mayorga,1993,F
K.S. Ma,1993,F
Andrew Wong,1993,M
B. Ressa,1993,F
Steffen W. Ruehl,2011,M
Andreas Hermann,2011,M
Zhixing Xue,2011,F
Thilo Kerscher,2011,M
Ruediger Dillmann,2011,M
Yasuhisa Hirata,2001,F
Toshiyuki Takagi,2001,M
Kazuhiro Kosuge,2001,M
Hajime Asama,2001,F
Hayato Kaetsu,2001,M
Kuniaki Kawabata,2001,F
P. E. Wenger,1993,F
Patrick Chedmail,1993,M
Fabienne Reynier,1993,M
Alan D. Christiansen,1991,M
Yan Jia,1998,F
Michael Erdmann,1998,M
Illah Nourbakhsh,2005,F
Emily Hamner,2005,F
Eric Porter,2005,M
Brian Dunlavey,2005,M
Ellen Ayoob,2005,F
T. Hsiu,2005,M
Mark Lotter,2005,M
Skip Shelly,2005,M
T. Yata,2000,F
Akihisa Ohya,2000,M
S. Yuta,2000,M
Stefan Dutre,1997,M
Herman Bruyninckx,1997,M
J. De Schutter,1997,M
J.F. Jansen,1990,M
J. N. Herndon,1990,M
Manja Kirćanski,1993,F
Yong-Tae Kim,1995,M
Zeungnam Bien,1995,F
Christoph Edeler,2008,M
M. Dapper,1998,M
R. Maass,1998,M
V. Zahn,1998,M
Rolf Eckmiller,1998,M
Paul Bremner,2015,M
Ute Leonards,2015,M
Nikolaus Correll,2005,M
Alcherio Martinoli,2005,M
Liang He,2013,F
Jur van den Berg,2013,M
A. Noble,1995,F
Rajiv Gupta,1995,M
Joseph L. Mundy,1995,M
Andrea Schmitz,1995,F
Richard Hartley,1995,M
Wolfgang Hoffman,1995,M
G.H. Kim,1996,M
Chun-Sing Lee,1996,M
Ching-Long Shih,1991,M
J.P. Sadler,1991,M
William A. Gruver,1991,M
Tzyh-Jong Tarn,1990,M
Antal K. Bejczy,1990,M
Sanmay Ganguly,1990,F
Z. B. Li,1990,M
Srinivas Akella,2004,F
Jufeng Peng,2004,M
Attawith Sudsang,2002,M
Takehito Kikuchi,2009,M
Kunihiko Oda,2009,F
Junji Furusho,2009,M
Christopher M. Cianci,2008,M
Jim Pugh,2008,M
Alcherio Martinoli,2008,M
Hirohiko Arai,2003,F
Homayoun Seraji,1986,M
Homayoon Kazerooni,1988,M
T. I. Tsay,1988,M
Hiroshi Mizoguchi,1996,M
Takafumi Sato,1996,M
Takatsugu Ishikawa,1996,F
William Hoff,1990,M
Cheryl W. Sklair,1990,F
S. ten Hagen,2002,M
Ben Kröse,2002,M
K. Sridharan,1994,M
Harry E. Stephanou,1994,M
J. Suarez Gonzalez,1997,M
Gianaurelio Cuniberti,1997,M
Yohei Kakiuchi,2011,M
Ryohei Ueda,2011,M
Kei Okada,2011,F
Masayuki Inaba,2011,F
Jiyoung Kim,2000,M
Wan Kyun Chung,2000,M
Youngil Youm,2000,M
Shan Chen,2002,M
Y. Li,2002,F
Majid M. Moghaddam,1997,M
Andrew A. Goldenberg,1997,F
Il Hong Suh,2003,M
Sang-Hoon Lee,2003,M
Bong Hoon Kim,2003,M
Byung-Ju Yi,2003,F
Sang-Rok Oh,2003,M
M. Guihard,1995,M
Philippe Gorce,1995,M
Jean-Charles Fontaine,1995,F
Nacer K. M'Sirdi,1995,M
Charles Bibby,2005,M
Ian Reid,2005,M
Xiaoli Tao,2003,M
Howard E. Michel,2003,M
Frédéric Boyer,2006,M
Florent Lamiraux,2006,M
Derik Schröter,2004,M
Michael Beetz,2004,M
Jean Ponce,1992,M
Ilan Shimshoni,1992,F
Christopher Plaskos,2005,M
Pierre-Antoine Cinquin,2005,M
Antony J. Hodgson,2005,M
S. Lavallee,2005,F
Yuichi Tsumaki,1996,M
Dragomir N. Nenchev,1996,M
Masaru Uchiyama,1996,F
Kwang-Pyo Lee,1998,F
Tae-Wan Koo,1998,M
Yong-San Yoon,1998,F
Long Cheng,2008,M
Zeng-Guang Hou,2008,M
Min Tan,2008,M
Paul Y. Oh,2003,M
B. Green,2003,M
Tinglong Dai,2011,M
Katia Sycara,2011,F
Michael Lewis,2011,M
Nicholas Cherouvim,2008,M
Evangelos Papadopoulos,2008,M
Salman Faraji,2013,M
Soha Pouya,2013,M
Rico Moeckel,2013,M
Auke Jan Ijspeert,2013,M
Ana Luisa Trejos,2008,F
Amy Lin,2008,F
S. Mohan,2008,M
H. Bassan,2008,M
Chandima Edirisinghe,2008,F
Rishi Patel,2008,M
C.E. Lewis,2008,M
Edward Yu,2008,M
Aaron Fenster,2008,M
Richard A. Malthaner,2008,M
R.C. Brost,1991,M
Eric Demeester,2009,M
Alexander Hüntemann,2009,M
José del R. Millán,2009,M
Hendrik Van Brussel,2009,M
Masao Sugi,2001,M
Yusuke T. Maeda,2001,F
Yasumichi Aiyama,2001,F
Tamio Arai,2001,F
L. Missiaen,1991,M
Matthew A. Howard,2009,M
Stefan Klanke,2009,M
Michael Gienger,2009,M
Christian Goerick,2009,M
Sethu Vijayakumar,2009,M
Philippe Souères,2000,M
Andrea Balluchi,2000,F
Antonio Bicchi,2000,M
Roberto S. Rocha,2005,M
Jorge Dias,2005,M
Cristina Freire,2005,F
K. Nishikawa,2004,F
Hideaki Takanobu,2004,M
Takemi Mochida,2004,F
Morihiro Honda,2004,F
Atsuo Takanishi,2004,M
Chris Brown,2013,M
Dana E. Vogtmann,2013,F
Sarah Bergbreiter,2013,F
Li Han,2007,M
Lee Rudolph,2007,M
Payam Zarafshan,2011,F
S. Ali A. Moosavian,2011,M
Christopher Armbrust,2013,M
Lisa Kiekbusch,2013,F
Thorsten Ropertz,2013,M
Karsten Berns,2013,M
Chien Chern Cheah,2009,F
Jean-Jacques E. Slotine,2009,F
Rohan Paul,2011,M
Paul Newman,2011,M
Norihisa Miki,1998,F
Isao Shimoyama,1998,F
Seung-kook Yun,2008,F
Daniela Rus,2008,M
Ji Zhang,2009,F
Mingguo Zhao,2009,M
Hao Dong,2009,M
M. Vincze,1997,M
C.F.R. Weiman,1997,M
Oliver Kroemer,2011,M
Jan Peters,2011,M
Frank L. Hammond,2009,M
Kenji Shimada,2009,F
Matthias Luber,2011,M
Gian Diego Tipaldi,2011,M
Kai O. Arras,2011,M
Bokman Lim,2008,M
Jan Babič,2008,M
Frank C. Park,2008,M
Takaniro Inoue,2009,M
Shinichi Hirai,2009,M
Richard J. Rikoski,2003,M
John J. Leonard,2003,M
Eiichi Ohara,2011,M
Tatsuya Watanabe,2011,M
Takeshi Oishi,2011,M
Takaaki Aoki,2011,M
Yutaka Nishimoto,2011,M
Ken'ichi Yano,2011,M
F. Conticelli,2000,F
Domenico Prattichizzo,2000,M
F. Guidi,2000,M
Antonio Bicchi,2000,M
Hichem Kallel,1990,M
Hooshang Hemami,1990,M
S. Simon,1990,M
Shuqing Zeng,2004,F
Juyang Weng,2004,M
Quark Y. Chen,1993,M
J.Y.S. Luh,1993,M
Aaron M. Hoover,2006,M
S. Avadhanula,2006,F
Richard E. Groff,2006,M
Ronald S. Fearing,2006,M
Takanori Kiyota,2006,M
Nobuo Sugimoto,2006,M
M. Someya,2006,F
Mingjun Zhang,2004,M
Tzyh-Jong Tarn,2004,M
Ning Xi,2004,F
Su-Shing Chen,1990,F
Jianqiang Jia,2004,F
Weidong Chen,2004,M
Yugeng Xi,2004,M
Xia Zhang,2011,F
Minoru Hashimoto,2011,M
Jon Lloyd,1998,M
Lara S. Crawford,2009,M
Haitham Hindi,2009,F
Rong Zhou,2009,M
Daniel L. Larner,2009,M
S.J. Blind,2000,M
Christopher C. McCullough,2000,M
Srinivas Akella,2000,F
Jean Ponce,2000,M
Paolo Fiorini,1989,F
A. Inselberg,1989,F
Isolde Dressler,2010,F
Torgny Brogardh,2010,M
Anders Robertsson,2010,M
Heping Chen,2004,M
Ning Xi,2004,F
Weihua Sheng,2004,M
Yifan Chen,2004,M
Jeffrey Scott Dahl,2004,M
Srikanth Vadde,2004,M
Sagar Kamarthi,2004,M
Surendra M. Gupta,2004,M
J. Moreno,2003,M
Rafael Kelly,2003,M
B. Hill,1996,M
D. Tesar,1996,M
Antonio Tricoli,2005,M
Weihua Sheng,2005,M
Ning Xi,2005,F
Jindong Tan,2005,M
John R. White,1987,M
H. Harvey,1987,M
K. Farnstrom,1987,M
Sameh W. Asaad,1996,M
M. Bishay,1996,M
Don Mitchell Wilkes,1996,M
Kimitaka Kawamura,1996,M
Wei Song,2009,M
Mamoru Minami,2009,F
J.A. Janet,1996,F
Mark W. White,1996,M
T.A. Chase,1996,F
Ren C. Luo,1996,M
J.C. Sutton,1996,M
Federico Thomas,2011,M
Philippe Wenger,2011,M
Takashi Kubota,2008,M
Keiya Tada,2008,F
Yasuharu Kunii,2008,M
Jason M. O'Kane,2011,M
L.H. Pampagnin,1991,F
M. Devy,1991,F
T. Venet,2002,F
Thierry Capitaine,2002,M
Mohammed Hamzaoui,2002,M
Fabrizio Fazzino,2002,M
Hou Ming,1996,F
Yeo Song Huat,1996,M
Wu Chou Lin,1996,F
Zhang Bin,1996,M
Mitsuru Higashimori,2003,F
Makoto Kaneko,2003,F
M. Ishikawa,2003,F
K.T. Sutherland,1994,M
William B. Thompson,1994,M
Anthony Tzes,1987,M
Steve Yurkovich,1987,M
Tasuku Yamawaki,2003,M
Osamu Mori,2003,M
Toru Omata,2003,F
Tse Min Chen,2000,M
Ren C. Luo,2000,M
Tadayuki Takahashi,2013,M
K. Nagato,2013,M
Motoko Suzuki,2013,F
Shigeaki Aoyagi,2013,M
Adam J. Rutkowski,2006,M
Mark A. Willis,2006,M
