Name,Year,Gender
Jing Huang,2002,M
Geoffrey Zweig,2002,M
Jiahong Yuan,2006,M
Mark Liberman,2006,M
Christopher Cieri,2006,M
Francis Charpentier,1989,F
Eric Moulines,1989,M
Tomoki Toda,2016,F
Ling-Hui Chen,2016,F
Daisuke Saito,2016,M
Fernando Villavicencio,2016,M
Mirjam Wester,2016,M
Zhizheng Wu,2016,M
Junichi Yamagishi,2016,M
Pengcheng Li,2018,M
Yan Song,2018,M
Ian McLoughlin,2018,M
Wu Guo,2018,M
Li-Rong Dai,2018,M
Norbert Braunschweiler,2010,M
Mark J. F. Gales,2010,M
Sabine Buchholz,2010,M
Paul C. Bagshaw,1993,M
Steven M. Hiller,1993,M
Mervyn Jack,1993,M
Samy Bengio,2014,M
Georg Heigold,2014,M
Ankur Bapna,2017,F
Gokhan Tur,2017,M
Dilek Hakkani-Tur,2017,M
Larry Heck,2017,M
Galina Lavrentyeva,2019,F
Sergey Novoselov,2019,M
Andzhukaev Tseren,2019,M
Marina Volkova,2019,F
Artem Gorlanov,2019,M
Alexandr Kozlov,2019,M
Pavel Matejka,2005,F
Petr Schwarz,2005,M
Jan Cernocký,2005,M
Pavel Chytil,2005,M
Laurence Devillers,2006,M
Laurence Vidrascu,2006,M
Zhizheng Wu,2012,M
Chng Eng Siong,2012,M
Haizhou Li,2012,F
Jason D. Williams,2008,M
Gautam Bhattacharya,2017,F
Jahangir Alam,2017,M
Patrick Kenny,2017,M
Iker Luengo,2005,M
Eva Navas,2005,F
Inmaculada Hernáez,2005,M
Jon Sanchez,2005,M
Norbert Reithinger,1997,M
Martin Klesen,1997,M
Alan W. Black,1995,M
Nick Campbell,1995,M
Shubham Toshniwal,2017,M
Michael B. Hall,2017,M
Liang Lu,2017,M
Karen Livescu,2017,F
David S. Dean,2010,M
Sridha Sridharan,2010,M
Robert F. Vogt,2010,M
Michael Mason,2010,M
Mirjam Killer,2003,M
Sebastian St ¨ uker,2003,M
Tanja Schultz,2003,M
S.M. Yacoub,2003,M
Steven J. Simske,2003,M
Xiaofan Lin,2003,F
John A. Burns,2003,M
Promod Yenigalla,2018,F
Abhay Kumar,2018,M
Suraj Tripathi,2018,M
Chirag Singh,2018,M
Sibsambhu Kar,2018,M
Jithendra Vepa,2018,M
Alvin F. Martin,2003,M
Mark A. Przybocki,2003,M
Maximilian Schmitt,2016,M
Fabien Ringeval,2016,M
Björn Schuller,2016,M
