Name,Year,Gender
Sarangi D. Dissanayake,2013,F
Jean Armstrong,2013,M
Yahia A. Eldemerdash,2013,M
Octavia A. Dobre,2013,F
Mohamed Marey,2013,M
George K. Karagiannidis,2013,M
Bruce Liao,2013,M
Mai Vu,2011,F
Carlo Galiotto,2014,M
Ismael Gomez-Miguelez,2014,M
Nicola Marchetti,2014,F
Linda Doyle,2014,F
Yuxin Zhao,2013,F
Benoit Pelletier,2013,M
Paul Marinier,2013,M
Diana Pani,2013,F
Seong Hun Kim,2013,M
Dan Keun Sung,2013,M
Tho Le-Ngoc,2013,M
Phisan Kaewprapha,2011,F
Jing Li,2011,F
Nattakan Puttarak,2011,M
Rui Dinis,2005,M
David Falconer,2005,M
B.K. Ng,2005,M
N. Mobini,2007,M
Amir H. Banihashemi,2007,M
Saied Hemati,2007,M
Zeyang Dai,2012,M
Jian Liu,2012,M
Keping Long,2012,M
Xiaowei Chen,2010,M
Xiaowen Chu,2010,M
Jiangchuan Liu,2010,M
Cong Shi,2012,M
Ying Wang,2012,M
Ping Zhang,2012,M
Marius Corici,2011,M
Jens Fiedler,2011,M
Thomas Magedanz,2011,M
Dragos Vingarzan,2011,M
Damith Senaratne,2009,M
Chintha Tellambura,2009,F
Maram Bani Younes,2013,F
Azzedine Boukerche,2013,M
Shree Krishna Sharma,2013,F
Symeon Chatzinotas,2013,M
Bjorn Ottersten,2013,F
Alberto Leon-Garcia,2014,M
Leon Zucherman,2014,M
Po-Han Chiang,2014,M
Po-Han Huang,2014,M
Shisheng Sun,2014,M
Wanjiun Liao,2014,F
Wen-Tsuen Chen,2014,F
Ang Li,2010,F
Lin Gu,2010,M
Kuai Xu,2010,M
Keerthana Boloor,2011,F
Rada Chirkova,2011,F
Tiia Salo,2011,F
Yannis Viniotis,2011,M
Wei Wang,2012,M
Thomas Jost,2012,M
Uwe-Carsten Fiebig,2012,M
Wolfgang Koch,2012,M
Shirish Nagaraj,2012,M
M. R. Raghavendra,2012,M
Philip J. Fleming,2012,M
Michael L. Honig,2012,M
Adarsh B. Narasimhamurthy,2007,M
Cihan Tepedelenlioglu,2007,M
Fei Tong,2013,F
Minming Ni,2013,F
Lei Shu,2013,F
Jianping Pan,2013,M
Russell J. F. Fang,2011,M
Prabodini Semasinghe,2013,M
Kun Zhu,2013,M
Ekram Hossain,2013,M
Giulio Bartoli,2011,M
Romano Fantacci,2011,M
Dania Marabissi,2011,F
Renato Simoni,2011,F
Wei Li,2012,F
Haijun Zhang,2012,M
Wei Zheng,2012,M
Tao Su,2012,M
Xiangming Wen,2012,M
Sangjin Hong,2014,M
Jason P. Jue,2014,M
Qiong Zhang,2014,M
Xi Wang,2014,F
Hakki C. Cankaya,2014,F
Christopher She,2014,M
Motoyoshi Sekiya,2014,F
Linke Guo,2012,M
Xinxin Liu,2012,F
Yuguang Fang,2012,M
Xin Li,2012,F
Arvind Merwaday,2013,M
Sayandev Mukherjee,2013,M
Ismail Guvenc,2013,M
Andrew Puryear,2011,M
Vincent W. S. Chan,2011,M
Fei Teng,2012,M
Dongning Guo,2012,M
Michael L. Honig,2012,M
Weimin Xiao,2012,M
Jialing Liu,2012,F
Tiangao Gou,2010,F
Chenwei Wang,2010,F
Syed A. Jafar,2010,M
Yu Nakayama,2011,F
Noriyuki Oota,2011,F
Lei Zhang,2012,F
Qiang Ye,2012,F
Jie Cheng,2012,M
Hongbo Jiang,2012,M
Yake Wang,2012,M
Rui Zhou,2012,M
Peng Zhao,2012,M
Nahid Ebrahimi Majd,2014,M
Satyajayant Misra,2014,F
Reza Tourani,2014,F
Michael Kallitsis,2007,F
George Michailidis,2007,M
Michael Devetsikiotis,2007,M
Daniel Macedo Batista,2007,M
N.L.S. da Fonseca,2007,F
Wangkit Wong,2012,M
Xun Chen,2012,M
Fei Long,2012,M
S.-H. Gary Chan,2012,M
Samy S. Soliman,2013,M
Norman C. Beaulieu,2013,M
Michael Grieger,2012,M
Stefan Boob,2012,M
Gerhard Fettweis,2012,M
Rodrigo S. Couto,2011,M
Miguel Elias M. Campista,2011,M
Luís Costa,2011,M
Say Sotheara,2014,F
Naoto Aomi,2014,F
Taisuke Ando,2014,M
Liu Jiang,2014,M
Norio Shiratori,2014,F
Shigeru Shimamoto,2014,M
Saravanan Sundaresan,2013,F
Robin Doss,2013,M
Wanlei Zhou,2013,F
Mahyar Shirvanimoghaddam,2014,F
Yonghui Li,2014,F
Branka Vucetic,2014,M
Marcos Renato de Assis,2013,M
Joel J. P. C. Rodrigues,2013,M
Mario Lemes Proença,2013,M
Qiong Wu,2014,M
Jun Zheng,2014,M
Jean-Baptiste Dore,2014,M
Vincent Berg,2014,M
Dimitri Ktenas,2014,M
Na Yang,2011,F
Ilker Demirkol,2011,M
Wendi Heinzelman,2011,M
Nusrat Afrin,2013,F
Jason W. Brown,2013,M
Jamil A. Khan,2013,M
Yanchao Xu,2012,F
Chengyu Wu,2012,M
Chen He,2012,F
Lingge Jiang,2012,M
Raul Palacios,2013,M
Fabrizio Granelli,2013,F
Dzmitry Kliazovich,2013,M
Luis Alonso,2013,M
Jesus Alonso-Zarate,2013,M
Hao Chen,2014,M
Lingjia Liu,2014,F
John D. Matyjas,2014,M
Michael J. Medley,2014,M
Yihai Zhu,2014,F
Jun Yan,2014,M
Yufei Tang,2014,F
Yan Sun,2014,F
Haibo He,2014,M
Maryam Ahmadi,2013,F
Minming Ni,2013,F
Jianping Pan,2013,M
Steven L. Lee,2014,M
Kuang-Yi Li,2014,F
Kwan-Yee Chan,2014,M
Yao-Chuan Chung,2014,M
Guan-Hao Lai,2014,M
Min Chen,2013,M
Sherin Abdel Hamid,2013,M
Glen Takahara,2013,M
Hossam S. Hassanein,2013,M
Zrinka Puljiz,2011,F
Mijung Park,2011,M
Robert W. Heath,2011,M
Zhan Qin,2014,M
Jingbo Yan,2014,M
Kui Ren,2014,M
Chang Wen Chen,2014,M
Cong Wang,2014,M
Xinwen Fu,2014,F
Behrouz Khoshnevis,2011,M
Wei Yu,2011,M
A. Tsiatmas,2014,F
Frans M. J. Willems,2014,M
Stan Baggen,2014,M
Saba Nasseri,2013,F
Mohammad Reza Nakhai,2013,M
Reza Monir Vaghefi,2014,F
R. Michael Buehrer,2014,M
Zhi Li,2011,F
Xu Li,2011,F
Venkat Narasimhan,2011,M
Amiya Nayak,2011,F
Ivan Stojmenovic,2011,M
Da Zhang,2011,F
Chai Kiat Yeo,2011,F
Rajet Krishnan,2011,M
Hani Mehrpouyan,2011,F
Thomas Eriksson,2011,M
Tommy Svensson,2011,M
Chamara Devanarayana,2011,F
Attahiru Sule Alfa,2011,M
Tianyu Song,2014,F
Pooi Yuen Kam,2014,F
Asma Elmangoush,2014,M
Adel Al-Hezmi,2014,M
Thomas Magedanz,2014,M
Kaiwei Wang,2014,M
Ming Zhao,2014,M
Wuyang Zhou,2014,M
Arush Gadkar,2011,M
Jeremy M. Plante,2011,M
Vinod M. Vokkarane,2011,M
Chong Luo,2011,M
Jun Sun,2011,F
Feng Wu,2011,M
Qinyu Yang,2011,M
Jian Yang,2011,M
Wei Yu,2011,M
Nan Zhang,2011,M
Wei Zhao,2011,M
Jingon Joung,2012,F
Chin Keong Ho,2012,M
Sumei Sun,2012,F
Peiyu Tan,2005,M
Jing Li,2005,F
Qi Lu,2004,F
Qingchong Liu,2004,F
G.S. Mitchell,2004,M
Radia Perlman,2009,M
Michael Grieger,2009,M
Patrick Marsch,2009,M
Gerhard Fettweis,2009,M
John M. Cioffi,2009,M
Aurelio La Corte,1995,M
Alfio Lombardo,1995,M
Serena Palazzo,1995,F
Giovanni Schembra,1995,M
Gang Yang,2010,M
Chin-Liang Wang,2010,M
Hung-Chin Wang,2010,M
Shaoqian Li,2010,M
Jahangir H. Sarker,2008,M
Hussein T. Mouftah,2008,M
Francesco Delli Priscoli,1996,F
Subodha Gunawardena,2010,F
Weihua Zhuang,2010,M
J. Cheng,2000,M
Norman C. Beaulieu,2000,M
Himal A. Suraweera,2009,F
Theodoros A. Tsiftsis,2009,F
George K. Karagiannidis,2009,M
Michael Faulkner,2009,M
D. Pearson,1989,M
Alexander Garcia Davalos,2010,M
Lina María Vargas Escobar,2010,F
Andres Navarro,2010,M
Adriana Arteaga,2010,F
Fabio G. Guerrero,2010,M
Carlos Salazar,2010,M
B.R. Tomiuk,2000,M
Norman C. Beaulieu,2000,M
Lin Luo,2008,M
Dipankar Raychaudhuri,2008,M
Hang Liu,2008,M
Mingquan Wu,2008,M
Dekai Li,2008,M
Lisa Frye,2010,F
Liang Cheng,2010,M
Gerhard Bauch,2009,M
Tetsushi Abe,2009,M
John M. Cioffi,1989,M
G.P. Dudevoir,1989,M
Ted C.-K. Liu,2010,M
Wei Xu,2010,M
Xiaodai Dong,2010,M
Wu-Sheng Lu,2010,M
Zhendong Luo,2004,M
Hong Gao,2004,M
Yuanan Liu,2004,M
Jinchun Gao,2004,M
Clark Woodworth,1991,M
Robert D. Gaglianello,1991,M
Richard D. Gitlin,1991,M
Jian Qi,2007,M
Sonia Aissa,2007,F
Mung Chiang,2003,F
R. Man,2003,M
Jorge Crichigno,2008,M
J. Khoury,2008,M
M.Y. Wu,2008,M
W. Shu,2008,M
Poramate Tarasak,2004,M
Hlaing Minn,2004,F
Vijay K. Bhargava,2004,M
João Leitão,2008,M
Lorenzo Rosa,2008,F
Lígia R. Rodrigues,2008,M
Raffaele Bolla,2009,F
Roberto Bruschi,2009,M
G. Lamanna,2009,F
Andrea Ranieri,2009,F
Hiroyuki Ohsaki,1995,M
Masayuki Murata,1995,M
Hiroshi Suzuki,1995,F
C. Ikeda,1995,F
Hideo Miyahara,1995,F
Wen Lei,2003,F
Weiming Cheng,2003,M
Liming Sun,2003,M
Hak Yong Kim,2009,M
Joshua Wall,2004,M
Jim Khan,2004,M
Surachai Chieochan,2009,M
Ekram Hossain,2009,M
Teerawat Issariyakul,2009,F
Dusit Niyato,2009,M
K.M. Khalil,1992,M
Y.S. Sun,1992,F
Shafi Bashar,2009,M
Zhi Ding,2009,M
Zhaozhong Shi,2003,M
Christian Schlegel,2003,M
Marco Gribaudo,2009,M
Daniele Manini,2009,F
Alessandro Nordio,2009,M
Carla-Fabiana Chiasserini,2009,F
Lin-Chih Chu,2008,M
Po-Hsuan Tseng,2008,M
Kai-Ten Feng,2008,M
R. Sasisekharan,1993,M
Yung-Kao Hsu,1993,F
D. Simen,1993,M
Ruiyuan Hu,2004,M
R. Viswanathan,2004,M
Jing Li,2004,F
Jun He,2010,F
Hongchi Shi,2010,F
Xuetao Chen,2009,F
Timothy S. Newman,2009,M
Dinesh Datla,2009,F
Tamal Bose,2009,M
Jeffrey H. Reed,2009,M
Qiling Xie,2003,F
Chin-Tau Lea,2003,F
Mordecai J. Golin,2003,M
Robert L. Fleischer,2003,M
D. Gardan,1989,M
A. Zaganiaris,1989,F
A. Madani,1989,F
R. Madigou,1989,M
Denis Machon,1989,M
Joonsuk Kim,1999,M
John M. Cioffi,1999,M
Mingoo Kim,1995,M
Kwang Ick Ok,1995,M
Jae Sung Lee,1995,M
Ertan Onur,2009,M
E. Sfakianakis,2009,F
Chrysa Papagianni,2009,F
Georgios Karagiannis,2009,M
T. Kontos,2009,M
Ignas Niemegeers,2009,M
Ioannis P. Chochliouros,2009,M
S. de Groot,2009,M
Peter Sjödin,2009,M
Markus Hidell,2009,M
Tibor Cinkler,2009,M
Markosz Maliosz,2009,M
Dimitra I. Kaklamani,2009,F
Jorge Carapinha,2009,F
Maria Belesioti,2009,F
E. Fytros,2009,M
T. Zhang,1996,M
Stefan Covaci,1996,M
Radu Popescu-Zeletin,1996,M
Peng Lu,2009,M
Hong-Chuan Yang,2009,M
Tarik Taleb,2007,M
J. P. Fernandez,2007,M
Koji Hashimoto,2007,M
Yoshiaki Nemoto,2007,M
Nei Kato,2007,F
Jae-Sung Rieh,2009,F
Dong-Hyun Kim,2009,M
Steven Latre,2009,M
Bart De Vleeschauwer,2009,M
Wim Van de Meerssche,2009,M
Filip De Turck,2009,M
Piet Demeester,2009,F
Koen De Schepper,2009,M
Christian Hublet,2009,M
Wouter Rogiest,2009,M
Stefan Custers,2009,M
Werner Van Leekwijck,2009,M
Yukinori Sato,1991,F
Naoaki Yamanaka,1991,F
Koji Sato,1991,M
N. Tokura,1991,F
Xue Li,2006,F
Peter Han Joo Chong,2006,M
Dizhi Zhou,2011,F
Wei Song,2011,M
Laura Galluccio,2009,M
Sergio Palazzo,2009,M
Min Huang,2007,M
Xiujun Zhang,2007,F
Shidong Zhou,2007,M
Jing Wang,2007,M
L.B. Lopes,1990,M
Fabian Diehm,2009,M
Patrick Marsch,2009,M
Gerhard Fettweis,2009,M
Bhaskar Ramamurthi,2009,M
Ka-Cheong Leung,1999,F
Victor O. K. Li,1999,M
Hongjun Su,2001,M
Mohammed Atiquzzaman,2001,M
Eckhard Ohlmer,2010,M
Udo Wachsmann,2010,M
Gerhard Fettweis,2010,M
C. Tang,2004,M
Victor Stolpman,2004,M
Di Wu,2004,M
Predrag Spasojevic,2004,M
Ivan Seskar,2004,M
Ping Dong,2009,M
Woochul Kim,2009,M
Yajuan Qin,2009,M
Hongke Zhang,2009,M
Sy-Yen Kuo,2009,M
Kwang Min Choe,2004,M
Yeon Ok Lim,2004,F
Sang Min Park,2004,M
Md. Forkan Uddin,2009,M
Catherine Rosenberg,2009,F
Weihua Zhuang,2009,M
André Girard,2009,M
Abhishek Parakh,2010,M
Subhash Kak,2010,M
Andreas Klein,2010,M
Christian Mannweiler,2010,M
Jörg W. Schneider,2010,M
François Thillen,2010,M
D. Schotten Hans,2010,M
R. Yim,2006,M
Neelesh B. Mehta,2006,F
Andreas F. Molisch,2006,M
Jinyun Zhang,2006,F
Miao Peng,2010,F
Yang Xiao,2010,M
Jun Huang,2010,M
Xiaohong Huang,2010,M
Yan Ma,2010,F
Mirzad Mohandespour,2010,M
Ahmed Kamal,2010,M
Meng Zeng,2008,M
Rui Zhang,2008,M
Shuguang Cui,2008,M
Y. Kane-Esrig,1992,F
G. Babler,1992,M
R. Clapp,1992,M
Robert Doverspike,1992,M
J. Healy,1992,F
Daisuke Kobayashi,1992,M
D. Kolar,1992,M
Y. Lurye,1992,F
R.P. Marzec,1992,M
J.A. Morgan,1992,F
S. Stevenson,1992,M
Gustavo Fraidenraich,2007,M
Olivier Leveque,2007,M
John M. Cioffi,2007,M
Yong Li,2009,F
Yurong Jiang,2009,M
Haibo Su,2009,M
Depeng Jin,2009,M
Li Su,2009,F
Lieguang Zeng,2009,M
Yang Han,2005,M
William Ryan,2005,M
Richard D. Wesel,2005,M
David Pradas,2009,M
Amine Bouabdallah,2009,M
Jérôme Lacan,2009,M
Ma Angeles Castro,2009,F
Michel Bousquet,2009,M
Gopalakrishnan Ramamurthy,1990,M
R.S. Dighe,1990,M
Danhua Zhang,2008,F
Youzheng Wang,2008,M
Jianhua Lu,2008,F
Masaki Bandai,1997,M
Satoshi Shiokawa,1997,F
Iwao Sasase,1997,M
Chen-Mou Cheng,2004,M
Yu-Sheng Huan,2004,M
Hsin-Hua Kung,2004,M
Chun-Hsin Wu,2004,M
Suzhi Bi,2014,F
Rui Zhang,2014,M
Takashi Sakai,1990,M
Kenzo Kobayashi,1990,M
Shuji Kubota,1990,F
Masahiro Morikura,1990,M
Seigo Kato,1990,M
Ghurumuruhan Ganesan,2006,M
Ye Li,2006,F
Ananthram Swami,2006,M
Xiaoxin Wu,2007,F
Juejia Zhou,2007,F
Guangjie Li,2007,F
May Wu,2007,F
Lutful Karim,2013,M
Alagan Anpalagan,2013,M
Nidal Nasser,2013,M
Jalal Almhana,2013,F
Joel J. P. C. Rodrigues,2013,M
Taekwan Kim,1999,M
Namshin Cho,1999,M
Jaehee Cho,1999,M
Keukjoon Bang,1999,M
Kwang-Chul Kim,1999,M
Hyunchoil Park,1999,M
Daesik Hong,1999,M
N. Ben Ali,2007,M
Joanna Moulierac,2007,F
Abdelfettah Belghith,2007,M
Miklos Z. Molnar,2007,M
Yao Ma,2009,F
Dong-Hyun Kim,2009,M
Vijay M. Rao,2010,M
Ramjee Prasad,2010,M
Chetan Yadati,2010,M
Ignas Niemegeers,2010,M
Jinsong Wu,2005,M
Steven D. Blostein,2005,M
Ravi P. Agarwal,2007,F
Vineet Abhishek,2007,M
Rath Vannithamby,2007,M
John M. Cioffi,2007,M
Harri Pennanen,2010,F
Tuomas Haataja,2010,M
Jouko Leinonen,2010,F
Antti Tolli,2010,M
Matti Latva-aho,2010,F
Andrea Giovanardi,1997,M
Giuliano Mazzini,1997,M
Nicola Cranley,2007,M
Mark Davis,2007,M
Nico d'Heureuse,2008,M
J. Seedorf,2008,M
Saverio Niccolini,2008,M
Thilo Ewald,2008,M
Panagiotis Sarigiannidis,2010,M
Georgios I. Papadimitriou,2010,M
Petros Nicopolitidis,2010,M
Mohammad S. Obaidat,2010,M
Andreas S. Pomportsis,2010,M
C. Kuhn,2004,M
Joachim Hagenauer,2004,M
Shoji Takeuchi,2004,M
K. Yamazaki,2004,M
Kaoru Sezaki,2004,M
Yukio Yasuda,2004,M
Sergio Barbarossa,1999,M
Anna Scaglione,1999,F
Ehssan Sakhaee,2007,F
Abbas Jamalipour,2007,M
Yaozhou Ma,2009,F
Abbas Jamalipour,2009,M
Cynthia S. Hood,1996,F
C. S. Ji,1996,M
F.F. Tzeng,1989,M
Chun-Yuan Lin,1999,M
Shiang-Wei Chao,1999,F
Jocelyn Chow,2004,F
Guillermo Garcia,2004,M
Adel Metref,2007,M
D. Le Guennec,2007,M
Jacques Palicot,2007,M
Masaki Aida,2005,F
K. Ishibashi,2005,M
Chisa Takano,2005,M
Hiroyoshi Miwa,2005,F
K. Muranaka,2005,F
Akira Miura,2005,F
Yang Xiao,2005,M
C. Bandela,2005,F
Yi Pan,2005,M
Hady S. AbdelSalam,2008,M
Stephan Olariu,2008,M
Syed R. Rizvi,2008,M
Hiroshi Yamada,1990,F
Shoichi Yamada,1990,M
Hirofumi Kai,1990,M
Tadayuki Takahashi,1990,M
Abdeltouab Belbekkouche,2008,M
Abdelhakim Hafid,2008,M
Michel Gendreau,2008,M
Shaunak Joshi,2009,M
Ray C. C. Cheung,2009,M
Pooya Monajemi,2009,F
John Villasenor,2009,M
Keith Redmond,2009,M
Hadi Bannazadeh,2009,F
Paul Chow,2009,M
Alberto Leon-Garcia,2009,M
Mostafa A. Bassiouni,1990,F
A. Mukherjee,1990,F
Andreas Wundsam,2010,M
Amir Mehmood,2010,M
Anja Feldmann,2010,M
Olaf Maennel,2010,F
Reinaldo A. Valenzuela,1991,F
Larry J. Greenstein,1991,M
K. Mosharaf,2003,M
J. Talim,2003,M
L. Lambadaris,2003,M
Ubolthip Sethakaset,2004,M
T.A. Gulliver,2004,F
F. Rashid-Farrokhi,1996,M
Leandros Tassiulas,1996,M
K.J.R. Liu,1996,M
J. Boyer,2004,M
David Falconer,2004,M
Halim Yanikomeroglu,2004,F
Miguel Elias M. Campista,2008,M
Luís Henrique M. K. Costa,2008,M
Otto Carlos M. B. Duarte,2008,M
Shiping Chen,2010,M
Fan Wu,2007,M
Sheng Zhong,2007,M
Jiqiang Liu,2007,M
Mehmet Bilgi,2010,M
Murat Yuksel,2010,M
Nezih Pala,2010,F
E. Nowatkowski Michael,2010,M
L. Owen Henry,2010,M
Simon Fong,1996,M
S. K. Singh,1996,M
Jon W. Wallace,2007,M
Bodhaswar T. Maharaj,2007,M
Ling Luo,2009,M
Sumit Roy,2009,M
Masao Saito,2008,M
C.R.N. Athaudage,2008,M
John S. O. Evans,2008,M
Ji Luo,2008,F
Qian Zhang,2008,M
Yongxiang Peng,2010,M
Yaling Yang,2010,F
Xianliang Lu,2010,M
Xuyang Ding,2010,M
Kingman Cheung,1990,M
David J. Smith,1990,M
J.E. Baran,1990,M
Jeffrey R. Johnson,1990,M
A. Ramesh,2001,M
Ananthanarayanan Chockalingam,2001,M
L.B. Milstein,2001,M
W. Liu,1992,M
Paul Ho,1992,M
Yi Xu,2000,F
Quan Ding,2000,M
Chi Chung Ko,2000,M
Yucheng Zhang,2009,M
Jinglong Hu,2009,M
Jiangtao Dong,2009,M
Yao Yuan,2009,M
Jihua Zhou,2009,M
Jinglin Shi,2009,F
Udayan Kumar,2009,M
Ahmed Helmy,2009,M
Weirong Jiang,2009,M
Viktor K. Prasanna,2009,F
Amir Hossein Jalali,1993,M
Paul Mermelstein,1993,M
Wei Yu,2003,M
Hyangah Kim,2003,M
David R. O'Hallaron,2003,M
Cristina Rico Garcia,2008,F
Andreas Lehner,2008,M
Thomas Strang,2008,M
Zhihong Ding,2005,M
Michael Rice,2005,M
C. Low,1996,M
Patrick Droz,1996,M
J.-Y. Le Boudec,1996,M
Y. Tachwali,2008,M
M. Chmeiseh,2008,M
Fadi Basma,2008,F
Hazem H. Refai,2008,M
Imene Trigui,2007,F
Mohamed Siala,2007,M
Sofiene Affes,2007,F
Alex Stephenne,2007,F
H. Boujemaa,2007,F
Guoliang Xue,2001,M
Duy T. Nguyen,2009,M
Ha H. Nguyen,2009,F
Shenyquan Wang,2003,M
Dong Xuan,2003,M
Wei Zhao,2003,M
S. Kaiser,1999,M
Yuichi Yamasaki,2005,M
Hideyuki Shimonishi,2005,M
Tatsuro Murase,2005,M
Yue-Meng Chen,2007,M
Ivan V. Bajic,2007,M
Skanda N. Muthaiah,2007,F
Aravind V. Iyer,2007,M
Amey Y. Karnik,2007,F
Carla Rosenberg,2007,F
K.D. Cebulka,1989,F
Michael Muller,1989,M
C.A. Riley,1989,F
Naohide Nagatsu,1996,M
Satoshi Okamoto,1996,M
Koji Sato,1996,M
A. Widodo,1998,F
Takaaki Hasegawa,1998,M
Cesar G. Chaves,2010,M
Daniel Macedo Batista,2010,M
Nelson L. S. da Fonseca,2010,F
Dimitris Toumpakaris,2003,M
John M. Cioffi,2003,M
D. Gardan,2003,M
Meryem Ouzzif,2003,F
B. L. Wang,1999,M
Tulay Adali,1999,F
N.A. D'Andrea,1988,F
Umberto Mengali,1988,F
Ruggero Reggiannini,1988,M
Yiqun Wu,2008,M
Ying Zhang,2008,F
Zhisheng Niu,2008,M
P.S. Chow,1991,M
J.C. Tu,1991,M
John M. Cioffi,1991,M
None Jae-il Jung,1993,F
A. Gravey,1993,F
M. Devetsikiotis,1990,M
J.K. Townsend,1990,M
Mohammad Navid Soltani Rad,2009,M
Habib Fathallah,2009,M
Sophie LaRochelle,2009,F
Leslie A. Rusch,2009,F
Yuli Yang,2009,M
Rainer Schoenen,1999,M
R. Hying,1999,F
Shigeki Tasaka,2007,M
Y. Watanabe,2007,M
Jianwei Wang,2008,M
Yuping Zhao,2008,M
Timo K. Korhonen,2008,M
Takayuki Tachibana,2004,F
Mario Ueda,2004,F
Shigeru Kasahara,2004,F
Ehsan Haghani,2007,M
Sadhan K. De,2007,M
Nirwan Ansari,2007,F
Rafal Stankiewicz,2007,M
Andrzej Jajszczyk,2007,M
Alexander Gersht,1994,M
A. Shulman,1994,M
Peng Li,2010,M
Song Guo,2010,M
Hai Jin,2010,F
Victor C. M. Leung,2010,M
Jing Jiang,2010,M
S. Thompson John,2010,M
M. Grant Peter,2010,M
Robert H. Deng,1995,M
Li Gong,1995,M
Andreas Lazar,1995,M
Weiguo Wang,1995,M
Sudharman K. Jayaweera,2009,M
Kamrul Hakim,2009,M
Carlos Mosquera,2009,M
Emad Shihab,2008,M
Lin Cai,2008,M
Jianping Pan,2008,M
San-Hsuan Wu,2004,M
Urbashi Mitra,2004,F
Chia-Ming Kuo,2004,F
Peng Tan,2005,M
Norman C. Beaulieu,2005,M
Nirmala Shenoy,2005,F
Yin Pan,2005,M
D. Narayan,2005,M
D. Ross,2005,M
Carl V. Lutzer,2005,M
Ian Oppermann,1994,M
Branka Vucetic,1994,M
Enrique Hernandez-Valencia,1993,F
F.G. Bonomi,1993,F
Y.W. Cao,2001,M
Che Ming Ko,2001,M
Tjeng Thiang Tjhung,2001,M
Yasushi Yamao,1989,M
Shigeru Saito,1989,M
Hiroshi Suzuki,1989,F
Tsutomu Nojima,1989,M
Wen Xu,2000,F
Jac Romme,2000,M
T. Kijkanjanarat,1999,M
Hung-Hsiang Jonathan Chao,1999,M
A. K. M. Ahasanul Haque,2004,M
Pin-Han Ho,2004,M
Raouf Boutaba,2004,M
James C. Ho,2004,M
Wasan Pattara-Atikom,2003,F
Prashant Krishnamurthy,2003,M
Sujata Banerjee,2003,F
Mehdi Seyfi,2010,M
Sami Muhaidat,2010,F
Jie Liang,2010,F
Kai Below,2003,M
Ulrich Killat,2003,M
Kuochen Wang,2001,M
Yi-Lon Chin,2001,M
Mostafa Afgani,2008,M
Sinan Sinanovic,2008,M
Harald Haas,2008,M
H. Tapse,2008,F
Deva K. Borah,2008,F
Yuan Hou,1997,M
H.H.-Y. Tzeng,1997,M
Shivendra S. Panwar,1997,M
Weiping Xu,1998,M
L.B. Milstein,1998,M
Lachlan L. H. Andrew,2003,M
Stephen V. Hanly,2003,M
Rami G. Mukhtar,2003,M
Michael Kallitsis,2008,F
Robert D. Callaway,2008,M
Michael Devetsikiotis,2008,M
George Michailidis,2008,M
Albert Kai-Sun Wong,1990,M
Z. P. Zhang,1990,M
Anthony S. Acampora,1990,M
Romano Fantacci,2010,M
Daniele Tarchi,2010,F
Andrea Tassi,2010,F
A. Achilleos,2008,F
Kai Yang,2008,M
Nektarios Georgalas,2008,M
Chin-Liang Wang,2008,M
Dong-Shing Wu,2008,M
Justin C. Chuang,1992,M
Mhd Adel Assad,2007,M
Maryam Heidari,2007,F
Kaveh Pahlavan,2007,M
Polychronis Koutsakis,2006,M
Faouzi Kamoun,1991,M
MK Showkath Ali,1991,M
D.J. Young,1998,M
Norman C. Beaulieu,1998,M
Quan-Long Ding,1995,M
Soo Chin Liew,1995,F
Lin Luo,2008,M
Jian Zhang,2008,M
Zhenning Shi,2008,M
N. Papaoulakis,2008,M
Charalampos Z. Patrikakis,2008,M
Xuefeng Yin,2007,F
Lingfeng Liu,2007,M
Daniel Stefaniak Nielsen,2007,M
Thomas Sunn Pedersen,2007,M
Bernard Henri Fleury,2007,M
Giulio Colavolpe,1999,M
Gianluigi Ferrari,1999,M
Riccardo Raheli,1999,F
Shuji Tasaka,2009,F
Norihito Misaki,2009,F
Chen Tian,2008,M
Xue Liu,2008,F
Hongbo Jiang,2008,M
Wenyu Liu,2008,F
Yi Wang,2008,M
Myung Kyum Kim,2005,M
Ali Tizghadam,2005,M
Alberto Leon-Garcia,2005,M
Jau-Shyong Hong,2005,M
Gang Cheng,2004,M
Kai Xu,2004,M
Ye Tian,2004,M
Nirwan Ansari,2004,F
Ronald Raulefs,2003,M
Armin Dammann,2003,M
Stefan Kaiser,2003,M
Gert Auer,2003,M
Jing Li,2001,F
Krishna R. Narayanan,2001,M
Costas N. Georghiades,2001,M
E.J. Addeo,1988,M
A. D. Gelman,1988,M
A. B. Dayao,1988,F
Fulvio Babich,2003,M
Guido Montorsi,2003,M
Francesca Vatta,2003,F
Kaiyu Zhou,2005,M
Kelvin W.K. Yeung,2005,M
Victor O. K. Li,2005,M
Jiansong Chen,2007,M
Xiaoli Yu,2007,F
Chia-Ming Kuo,2007,F
Roberto Verdone,2004,M
Andrea Conti,2004,F
D. Sangiorgi,2004,M
Davide Dardari,2004,M
Ala Al-Fuqaha,2003,F
Ghulam M. Chaudhry,2003,M
Mohsen Guizani,2003,M
Ghassen Ben Brahim,2003,M
K. Cho,1999,M
Ron Addie,1992,F
Moshe Zukerman,1992,M
Abdou S. Ahmed,2010,M
Abdallah Shami,2010,M
Masanori Bando,2008,M
N.S. Artan,2008,M
H. Jonathan Chao,2008,M
F. Rashid-Farrokhi,1997,M
K.J.R. Liu,1997,M
Leandros Tassiulas,1997,M
Jaker Hossain,2005,M
