Name,Year,Gender
Xiao Fang,2002,F
Su Tao,2002,M
Xie Guilin,2002,F
Manu Parmar,2002,M
John Y. Hung,2002,M
Mario Collotta,2008,M
Giuseppina Nicolosi,2008,F
Emanuele Toscano,2008,M
Orazio Mirabella,2008,F
Chad Abbey,2008,M
Geza Joos,2008,M
Tsuyoshi Ohnishi,1988,M
Hideo Miyazaki,1988,M
Hiroshi Okitsu,1988,M
Tomoya Sato,2009,M
Sho Sakaino,2009,M
Kouhei Ohnishi,2009,M
Necmi Altin,2009,M
Oaban Ozdemir,2009,M
Maria Teresa Outeiro,2015,F
Giuseppe Buja,2015,M
Chandrashekhar N. Bhende,2014,M
Siva Ganesh Malla,2014,F
Andrea Bellini,2005,F
Giovanni Franceschini,2005,F
Carla Tassoni,2005,F
A. Toscani,2005,F
Zhenyu Yang,2007,M
Gerulf K.m. Pedersen,2007,M
Lotte Bach Larsen,2007,M
Honglian Thybo,2007,M
S. H. Oh,2004,M
N. Hata,2004,F
Y. Hori,2004,M
Yijiang Jia,2014,M
U. R. Prasanna,2014,F
Kaushik Rajashekara,2014,F
Hiroshi Fujimoto,2013,M
Kenta Maeda,2013,F
Andrea Monacchi,2013,F
Wilfried Elmenreich,2013,M
Salvatore D'Alessandro,2013,M
Andrea M. Tonello,2013,M
Zhe Zhu,2014,F
Xin Li,2014,F
Hong Rao,2014,M
W. H. Wang,2014,M
Wei Li,2014,F
Cui Jiefan,2004,M
Wang Cheng-yuan,2004,M
Yang Junyou,2004,M
Yu DongBo,2004,M
Zaka Ullah Zahid,2014,M
Zakariya Dalala,2014,F
Jih-Sheng Lai,2014,F
David G. Dorrell,2013,M
Alexander Hermann,2013,M
Bogi Bech Jensen,2013,M
Marzieh Ekhtiari,2014,F
Zhe Zhang,2014,M
Michael A. E. Andersen,2014,F
Ifiok E Etim,2016,M
Jaswinder Lota,2016,F
Firas Ben Abid,2016,M
Slaheddine Zgarni,2016,M
Ahmed Braham,2016,M
Alexander M. Reiter,2016,M
Andreas Muller,2016,M
Hubert Gattringer,2016,M
Marija Stevic,2016,F
Steffen Vogel,2016,M
Markus Grigull,2016,M
Antonello Monti,2016,M
Abouzar Estebsari,2016,M
Enrico Pons,2016,M
Tao Huang,2016,M
Ettore Francesco Bompard,2016,M
Massimiliano Luzi,2016,M
Maurizio Paschero,2016,M
Angelo Rossini,2016,M
Antonello Rizzi,2016,M
Fabio Massimo Frattale Mascioli,2016,M
I. de la Parra,2016,F
J. L. Marcos,2016,M
M. Ubeda Garcia,2016,F
Luis Marroyo,2016,M
M. Corradini,2016,F
Gianluca Ippoliti,2016,M
Giuseppe Orlando,2016,M
Carlos D. Rodriguez-Gallegos,2016,M
Katayoun Rahbar,2016,F
Monika Bieri,2016,F
Oktoviano Gandhi,2016,M
Thomas Reindl,2016,M
Sanjib Kumar Panda,2016,M
Fabio Corti,2016,M
Francesco Grasso,2016,M
Alberto Reatti,2016,M
Agasthya Ayachit,2016,M
Dalvir K. Saini,2016,M
Marian K. Kazimierczuk,2016,M
A.T.C. Andrade,2016,F
Carlos Montez,2016,M
Ricardo Moraes,2016,M
Antonio Pinto,2016,M
Francisco Vasques,2016,M
G. L. da Silva,2016,F
Dalvir K. Saini,2016,M
Alberto Reatti,2016,M
Marian K. Kazimierczuk,2016,M
Shafiq Odhano,2016,M
Andrea Formentini,2016,F
Pericle Zanchetta,2016,F
Radu Bojoi,2016,M
Alberto Tenconi,2016,M
Nicola Blefari-Melazzi,2016,F
F. Guinjoan,2016,M
Martin P. Marietta,2016,F
Julio Pascual,2016,M
Luis Marroyo,2016,M
Pablo Sanchis,2016,M
Ken King Man Siu,2016,M
Carl Ngai Man Ho,2016,M
Yushan Liu,2016,M
Baoming Ge,2016,M
Haitham Abu-Rub,2016,M
Zhiqiang Huo,2017,M
Yu Zhang,2017,M
Richard Sath,2017,M
Lei Shu,2017,F
Zhijie Qiu,2017,M
Jin Z. Zhang,2017,M
Puqi Ning,2017,F
Xuhui Wen,2017,F
Xin Li,2017,F
Yaowei Hu,2017,M
Yuting Shao,2017,F
Guozhu Chen,2017,M
Z. Z. Xu,2017,M
A. La Rocca,2017,F
Puvan Arumugam,2017,M
Stephen J. Pickering,2017,M
Chris Gerada,2017,F
Serhiy Bozhko,2017,M
David Gerada,2017,M
H. Y. Zhang,2017,M
Roberto Rosso,2017,M
Giampaolo Buticchi,2017,M
Marco Liserre,2017,M
Zhixiang Zou,2017,F
Soenke Engelken,2017,F
Taoyong Li,2018,F
Jing Zhang,2018,F
Yuanxing Zhang,2018,M
Jiang Linru,2018,F
Bin Li,2018,F
Dongxiang Yan,2018,M
Chengbin Ma,2018,F
Mohammad AL-Smadi,2018,M
Yousef Mahmoud,2018,M
Tobias Haring,2019,M
Roya Ahmadiahangar,2019,F
Argo Rosin,2019,M
Helmuth Biechl,2019,M
Jaydeep Saha,2020,F
Gorla Naga Brahmendra Yadav,2020,M
Sanjib Kumar Panda,2020,M
Michal Klos,2014,M
Karol Wawrzyniak,2014,F
Marcin Jakubek,2014,M
Grzegorz Orynczak,2014,M
Tsuneji Sano,1998,M
Hajime Nagahata,1998,F
Hiroshi Yamamoto,1998,M
Wenlong Ming,2014,M
Qing-Chang Zhong,2014,M
Yasuharu Kunii,1995,M
Hideki Hashimoto,1995,M
Atsuo Kawamura,1994,F
V. Kapsalis,2003,M
K. Charatsis,2003,M
M. Georgoudakis,2003,M
Gerassimos A. Papadopoulos,2003,M
Bulent Ayhan,2003,M
Mo-Yuen Chow,2003,M
H.J. Trussell,2003,M
Myung-Hyun Song,2003,F
Daisuke Gunji,2014,M
Takehiro Imura,2014,F
Hiroshi Fujimoto,2014,M
Tzuu-Hseng S. Li,1995,M
Chin-Yin Tsai,1995,M
Ryohei Katoh,1993,M
T. Yamashita,1993,F
S. K. Singh,1993,M
Wilmar Martinez,2014,M
Masayoshi Yamamoto,2014,M
Petar J. Grbovic,2014,M
Camilo A. Cortes,2014,M
A. Mitome,2003,F
R. Ishii,2003,M
M.M. Ismail,2003,M
H.A. Abdel Fattah,2003,M
Ahmed Bahgat,2003,M
Allan C. Nerves,1995,M
R. Krishnan,1995,M
Chun-Mei Feng,2003,M
Jun Liang,2003,M
Vassilios G. Agelidis,2003,M
Murat Barut,2003,M
Metin Gokasan,2003,M
O.S. Bogosyan,2003,M
D. Eustace,1993,M
D.P. Barnes,1993,M
J.O. Gray,1993,M
I. Boldea,2003,F
Gregori Vazquez,2014,M
Panfilo R. Martinez-Rodriguez,2014,M
Jose M. Sosa,2014,M
Gerardo Escobar,2014,M
Mario A. Juarez,2014,M
M.C. Ghanem,1993,M
Kamal Al-Haddad,1993,M
Gilles Roy,1993,M
Cedric Caruana,2003,M
Greg Asher,2003,M
Jon Clare,2003,M
Kun Shi,2003,M
Hui Li,2003,F
Naoharu Yoshitani,1993,F
Carlo Cecati,1998,F
N. Rotondale,1998,M
R.K. Goyal,1995,M
W.L. Goh,1995,M
D.P. Mital,1995,M
KS Chan,1995,M
Geza Joos,1993,M
Jimmy Espinoza,1993,M
N. Abdel-Rahim,1994,M
John E. Quaicoe,1994,M
E.P. Trabach,1999,M
P.F.S. Amaral,1999,M
Domingos Sávio Lyrio Simonetti,1999,F
J.L.F. Vieira,1999,M
Bum-Seok Suh,1994,M
Dong-Seok Hyun,1994,M
Hong-Kyu Choi,1994,M
Lei Zhang,1994,F
C. Wathanasarn,1994,M
F. Hardan,1994,M
M. Schwark,2013,M
K.A. Berger,2013,M
R. Ebner,2013,M
G. Újvári,2013,M
Christina Hirschl,2013,F
L. Neumaier,2013,M
W. Mühleisen,2013,M
Cong Geng,2007,M
Taro Uchida,2007,F
Y. Hori,2007,M
Co Huynh,2007,M
Li-Ping Zheng,2007,F
Patrick R. McMullen,2007,M
Lin Zhou,2013,F
Mi Zhang,2013,F
Rijil Ramchand,2010,M
Chintan Patel,2010,M
Anandarup Das,2010,M
K. Sivakumar,2010,M
K. Gopakumar,2010,M
Lalit M. Patnaik,2010,M
Flavio Ciccarelli,2013,M
Diego Iannuzzi,2013,F
Ivan Spina,2013,F
A. M. Fahmy,2012,F
Mostafa S. Hamad,2012,M
Ahmed K. Abdelsalam,2012,M
Ahmed Lotfy,2012,M
Saurabh Tewari,2011,M
Ranjan Gupta,2011,M
Ned Mohan,2011,M
M. A. Moonem,2012,F
Hariharan Krishnaswami,2012,M
Jaime Rohten,2012,M
Jose Espinoza,2012,M
Felipe Villarroel,2012,M
Marcelo A. Perez,2012,F
Javier Munoz,2012,M
Pedro Melin,2012,M
Eduardo Espinosa,2012,M
Shuo Wang,2013,M
David G. Dorrell,2013,M
Naoki Oda,2010,F
Takahiro Abe,2010,M
M. S. El Moursi,2012,M
Vinod Khadkikar,2012,M
Zentaro Nemoto,2007,M
Hiroshi Takemura,2007,F
Hiroshi Mizoguchi,2007,M
David Ingram,2011,M
Pascal Schaub,2011,M
Duncan J. Campbell,2011,M
Wang Weihua,2012,M
Xiao Xi,2012,F
Hans Tischmacher,2010,M
S. Gattermann,2010,M
M. Kriese,2010,M
E. Wittek,2010,M
J. Salomaki,2007,M
Marko Hinkkanen,2007,M
Jorma Luomi,2007,F
Yoichi M. Ito,2007,M
Shigeo Tomura,2007,M
Sho Sasaki,2007,M
M. C. Di Piazza,2010,F
Marcello Pucci,2010,M
Antonella Ragusa,2010,F
Gianpaolo Vitale,2010,M
Victor H. Guerrero,2011,M
J. Pontt,2011,M
Mohamed Khalil-Hani,2013,M
Yen-Jie Lee,2013,F
Luigi Alberti,2013,M
Nicola Bianchi,2013,F
Silverio Bolognani,2013,M
Seul Jung,2007,F
T.C. Hsia,2007,F
Grain Philip Adam,2009,M
Olimpo Anaya-Lara,2009,F
Graeme Burt,2009,M
Stephen J. Finney,2009,M
Barry W. Williams,2009,M
J.R. McDonald,2009,M
Paulo Leitão,2012,M
Nelson B. Rodrigues,2012,M
Claudio Turrin,2012,M
Arnaldo Pagani,2012,M
Pierluigi Petrali,2012,M
Ginny Y. Wong,2013,F
Frank H. F. Leung,2013,M
Sai Ho Ling,2013,M
Pedro Almeida,2012,F
João Jorge,2012,M
Daniel Cabral Botelho,2012,M
Danilo P. Pinto,2012,M
Henrique A. C. Braga,2012,F
Beibei Ren,2013,M
Qing-Chang Zhong,2013,M
Gulnara Zhabelova,2013,F
Valeriy Vyatkin,2013,M
Ziang Zhang,2013,M
Mo-Yuen Chow,2013,M
Kozo Ide,2010,F
Hideaki Iura,2010,F
Mitsue Inazumi,2010,F
Mehran Ahmadi,2010,M
Eduardo de Teresa Galván,2010,M
Ehsan Adib,2010,M
Hosein Farzanehfard,2010,M
Yuma Hayashi,2013,M
Takaharu Takeshita,2013,M
Masakazu Muneshima,2013,F
Yugo Tadano,2013,M
Nisha Kondrath,2012,M
Marian K. Kazimierczuk,2012,M
Zhengwei,2012,M
XiangDeng,2012,M
Chunying Gong,2012,M
Jiawei Chen,2012,M
Fanghua Zhang,2012,F
Wang Pan-bao,2013,M
Wang Wei,2013,M
Xu Dianguo,2013,F
Liu Guihua,2013,F
Li Ming,2013,M
Ahmed G. Abo-Khalil,2007,M
Hong-Geuk Park,2007,M
Dong-Choon Lee,2007,M
Tito G. Amaral,2007,M
V. Fernao Pires,2007,M
João Martins,2007,M
A. J. Pires,2007,F
Manuel Crisóstomo,2007,M
J.A. Mufioz,2007,M
J.R. Reyes,2007,M
Jimmy Espinoza,2007,M
I.A. Rubilar,2007,F
Luis Moran,2007,M
Jose A. Riveros,2010,F
J. L. Prieto,2010,M
Federico Barrero,2010,M
Sergio Toral,2010,M
M. Jones,2010,M
Emil Levi,2010,M
Suguru Nagai,2011,M
Hiroki Tomori,2011,M
Yuichiro Midorikawa,2011,F
Taro Nakamura,2011,F
Filip Andren,2011,M
Sawsan Henein,2011,F
Matthias Stifter,2011,M
Xunwei Yu,2013,F
Xu She,2013,F
Alex Q. Huang,2013,M
P.J. Lagace,2012,M
P. Wirasanti,2013,M
Egon Ortjohann,2013,M
M. Hoppe,2013,M
H. Saffour,2013,M
S. Leksawat,2013,M
Danny Morton,2013,M
Valerio Salvucci,2010,M
Sehoon Oh,2010,M
Yoichi Hori,2010,M
Atsuo Kawamura,2011,F
Giuseppe Guidi,2011,M
Sota Tsutsuki,2011,M
Yuki Watanabe,2011,M
Yukinori Tsuruta,2011,F
Naoki Motoi,2011,M
Peder Bacher,2013,M
Henrik Madsen,2013,M
Henrik Nielsen,2013,M
S. Ekram,2007,M
N. Ravi,2007,M
Karthikeyan Rajagopal,2007,M
Deepak Pitambar Mahajan,2007,M
Alexander Micallef,2013,M
Maurice Apap,2013,M
Cyril Spiteri-Staines,2013,M
Josep M. Guerrero,2013,M
Vaclav Smidl,2011,M
Zdenek Peroutka,2011,F
Monica E. Romero,2011,F
Maria M. Seron,2011,F
Graham C. Goodwin,2011,M
D. Trevisan,2005,M
W. Stefanutti,2005,M
Paolo Mattavelli,2005,M
Paolo Tenti,2005,M
Gustavo Monte,2013,M
Victor Huang,2013,M
Pablo Liscovsky,2013,M
Damian Marasco,2013,M
Ariel Agnello,2013,M
Mi Hye Yu,2007,F
Yong Soo Kang,2007,F
Yu Zhang,2007,M
Ming Yin,2007,F
Shanxu Duan,2007,M
Hongtao Shan,2007,M
Guoying Chen,2007,F
C. Wessels,2011,M
Friedrich W. Fuchs,2011,M
Marta Molinas,2011,F
Jorge Hurel,2012,M
Anthony Mandow,2012,M
Alfonso García-Cerezo,2012,M
Alber Filba-Martinez,2013,F
Sergio Busquets-Monge,2013,M
Josep Bordonau,2013,M
Dhaval Patel,2010,M
Mukul C. Chandorkar,2010,M
Adnan Sattar,2011,M
Ahmed Al-Durra,2011,M
S. M. Muyeen,2011,M
Maria Carmen Falvo,2013,F
Luigi Martirano,2013,M
Danilo Sbordone,2013,M
Ivano Bertini,2013,F
B. Di Pietra,2013,F
F. Vellucci,2013,M
Saptarshi Basak,2013,M
A. V. Ravi Teja,2013,F
Chandan Chakraborty,2013,M
Yoichi Hori,2013,M
Rafael Z. Pinto,2011,M
Marcelo R. Cosetin,2011,M
João Gilberto Pinheiro Roncalio,2011,M
Maicol Flores de Melo,2011,M
Tiago Bandeira Marchesan,2011,F
José Antonio Alonso,2011,M
Marco Costa,2011,M
Ricardo N. do Prado,2011,M
Ivan Jorge Gabe,2011,M
Hilton Abilio Grundling,2011,M
Humberto Pinheiro,2011,M
Daniel T. Gladwin,2013,M
C. R. Gould,2013,M
David A. Stone,2013,M
Martin P. Foster,2013,M
Renu Bharadwaj,1999,F
Alexander G. Parlos,1999,M
Hamid A. Toliyat,1999,F
P.S. Frederiksen,1994,M
Jens Birk,1994,M
Frede Blaabjerg,1994,M
S. Saha,1999,F
Ranga Vemuri,1999,M
L.G. Garcia-Valdovinos,2005,M
Vicente Parra-Vega,2005,F
Jorge A. Mendez-Iglesias,2005,F
Marco A. Arteaga,2005,F
Jun-ichi Itoh,2009,M
Toshifumi Hinata,2009,F
Koji Kato,2009,M
Daisuke Ichimura,2009,M
P. Verdelho,1998,F
Jifa Tian,2014,M
Chunlei Su,2014,F
Mohsen Soltani,2014,M
Zhenyu Chen,2014,M
Norio Nakao,1990,M
Makoto Kaneko,1990,F
Norihiro Suzuki,1990,F
Kazuo Tanie,1990,F
T. Harakawa,2001,F
T. Tujimoto,2001,M
Y. Li,2005,F
Bing Li,2005,F
Z. J. Sun,2005,M
Y.D. Song,2005,M
Hideki Hashimoto,1989,M
Takashi Kubota,1989,M
Masahide Sato,1989,M
Fumio Harashima,1989,M
Reza Kianinezhad,2005,F
B. Nahid,2005,M
F. Betin,2005,M
Gerard-Andre Capolino,2005,M
Francisca Hernández,2001,F
T. L A Morán,2001,M
Jimmy Espinoza,2001,M
J.M. Dixon,2001,M
D.P. Stoten,1995,M
Kengo Yoshida,2009,F
Naoki Hata,2009,F
Sehoon Oh,2009,M
Yoichi Hori,2009,M
Mario Pacas,2004,M
S. Villwock,2004,M
T. Eutebach,2004,M
Anurak Jansri,2004,F
Kitdakorn Klomkarn,2004,M
Pitikhate Sooraksa,2004,M
F. J. Yue,2005,M
Patrick Wheeler,2005,M
Jon Clare,2005,M
Yasuhiko Dote,1995,F
K. Mihara,1994,F
Y. Aono,1994,M
Takenao Ohkawa,1994,F
Norihisa Komoda,1994,F
F. Miyasaka,1994,F
Nathan B. Loden,2005,M
John Y. Hung,2005,M
Tae-Won Chun,2004,M
Jung-Ryol Ann,2004,F
Jae-Yoo Yoo,2004,F
Chel-Woong Lee,2004,F
Jose Yepez,2011,M
Manel Velasco,2011,M
Pau Marti,2011,F
E. Martín,2011,M
Josep M. Fuertes,2011,M
Herbert L. Ginn,2007,M
Guangda Chen,2007,F
Nicolas Ginot,2005,M
J.C. Le Claire,2005,F
Luc Loron,2005,M
Huanjia Yang,2009,F
Shuang-Hua Yang,2009,F
Mansour Mohseni,2009,M
Syed Islam,2009,M
Hiroki Inagaki,1990,F
A. Ohata,1990,F
Tsuyoshi Inoue,1990,M
Satoru Suzuki,2009,F
Yasue Mitsukura,2009,F
Hironori Takimoto,2009,M
Takanari Tanabata,2009,F
Kimura Nobutaka,2009,M
Toshio Moriya,2009,F
Sandeep P. Patil,2011,M
Sayantan Bhadra,2011,F
Valeriy Vyatkin,2011,M
M. Ortega,2005,M
Johans Restrepo,2005,M
Julio Viola,2005,F
M. V. Castillo Gimenez,2005,M
Víctor Guzmán,2005,M
Jose Antenor Pomilio,1994,M
Giorgio Spiazzi,1994,M
M. D. Mills-Harris,2005,M
A. Soylemezoglu,2005,F
Can Saygin,2005,F
Pablo Lezana,2005,F
Jorge Luis Rodriguez,2005,M
D. Rojas,2005,M
J. Pontt,2005,M
Itaru Ando,2004,M
Masaki Sazawa,2004,F
Kiyoshi Ohishi,2004,M
Marcelo M. Cavalcanti,2005,M
Gustavo M. S. Azevedo,2005,M
B.A. Amaral,2005,F
F. Neves,2005,M
P. F. Donoso Garcia,1990,M
Ivo Barbi,1990,F
Hong-Hee Lee,2005,F
Hung T. Nguyen,2005,M
Eui-Heon Jung,2005,F
J. M. Vizan Garcia,2005,M
C. Núñez Losada,2005,M
Felipe Espinosa,2005,M
Jesús Ureña,2005,F
A. Castaneda Hernandez,2005,F
Manuel Mazo,2005,M
Carlos De Marziani,2005,M
Antonio Jiménez,2005,M
Emilio Bueno,2005,M
Fernando Alvarez,2005,M
J. Gao,2005,M
Josep Pou,2005,M
Pedro Rodriguez,2005,M
Vicent Sala,2005,M
Jordi Zaragoza,2005,F
Rolando Burgos,2005,M
Dushan Boroyevich,2005,M
Tomo-Hiko Watanabe,2001,M
Masahiro Yamashita,2001,M
Rong-Jong Wai,2004,M
Chung-You Lin,2004,F
Chia-Chin Chu,2004,F
Arvid Amthor,2008,M
Stephan Zschäck,2008,M
Christoph Ament,2008,M
Lulu Liu,1989,F
Y. L. Han,1989,M
R. Lingarkar,1989,M
Nakul Sinha,1989,M
Mohamed Elbestawi,1989,M
A. A. Abduallah,2015,F
Atif Iqbal,2015,M
Mohammad Meraj,2015,M
L. Ben-Brahim,2015,M
Rashid Alammari,2015,M
Haitham Abu-Rub,2015,M
Satyajit Hemant Chincholkar,2015,M
Chok-You Chan,2015,M
O. Orrie,2015,M
Benita Silva,2015,F
Gerhard P. Hancke,2015,M
Margarita Norambuena,2015,F
Sibylle Dieckerhoff,2015,M
Samir Kouro,2015,M
Jose Rodriguez,2015,M
T A Vu,2015,M
S. Paran,2015,M
Fernand Diaz,2015,M
T. El Meyzani,2015,F
Chris S. Edrington,2015,M
Alexander Filonenko,2015,M
Wahyono,2015,M
Danilo Caceres Hernandez,2015,M
Dong-Wook Seo,2015,M
Kang-Hyun Jo,2015,F
Jianwei Zhang,2015,M
David G. Dorrell,2015,M
Li Li,2015,F
Ahmadreza Argha,2015,F
Jérémy Robert,2016,M
Sylvain Kubler,2016,M
Yves Le Traon,2016,M
Kary Främling,2016,F
Sehyun Kwak,2002,M
Hamid A. Toliyat,2002,F
H. A. Roth,1998,F
K. Schilling,1998,M
Farhad Barati,2008,M
Hashem Oraee,2008,F
Ehsan Abdi,2008,M
Nima Shamsaei,2008,F
Richard G. McMahon,2008,M
Sender Herschorn,2002,M
Suk Lee,2002,F
D. Carmona,2002,F
M.A. Jaramillo,2002,M
E. González,2002,M
J. A. Álvarez,2002,F
Yuta Takahashi,1998,M
H. Nakayama,1998,F
Toshiro Nagasawa,1998,M
Bo Liu,2002,M
James F. Frenzel,2002,M
Jozsef K. Tar,2002,M
A.L. Bencsik,2002,M
János F. Bitó,2002,M
Karel Jezernik,2002,M
I. Vainio,2002,M
Seppo J. Ovaska,2002,M
N. Arthur,1998,M
J. Penman,1998,M
Adam McLean,1998,M
A. M. Parsons,1998,M
Carlos Ramos,2002,M
Alfredo Martins,2002,M
Antonio S. Araujo,2002,M
Cristina Freire,2002,F
Nicholas Athol Keeling,2008,M
John T. Boys,2008,M
Grant A. Covic,2008,M
E. Duran,2008,M
Juan Antonio Gómez Galán,2008,M
Mariano Sidrach-de-Cardona,2008,F
F. Segura,2008,F
Abhisek Ukil,2008,M
Fernando S. Rodrigo,2002,M
J.M. Ruiz Gonzalez,2002,M
J.A. Dominguez Vazquez,2002,M
L.C. Herrero de Lucas,2002,M
Gustavo M. Callico,2002,M
Antonio Nunez,2002,M
Rafael Peset Llopis,2002,M
Ramanathan Sethuraman,2002,M
M.O. de Beeck,2002,M
H. Voltolini,2008,M
R. W. Carlson,2008,M
Kemalettin Erbatur,2002,M
Akiko Kawamura,2002,F
M.M. Zakaria Moustafa,2008,M
Shaahin Filizadeh,2008,F
Carlos González,2006,M
Jorge Pleite,2006,M
Rosa Alba Salas,2006,F
Juan Luis Vázquez,2006,M
Alian Chen,2008,M
Chenghui Zhang,2008,M
Hao Ma,2008,F
Yan Deng,2008,M
Tomas Hornik,2009,M
Q. Zhong,2009,M
Francisco Ferrero,1998,M
Manuel Rico,1998,M
José Antonio Alonso,1998,M
Clara Blanco,1998,F
Javier Ribas,1998,M
In-Bo Shim,2002,M
Joongsun Yoon,2002,F
Chang Chieh Hang,1988,M
K.K. Sin,1988,M
C.Q. Lee,1988,M
Issa Batarseh,1988,F
Ru-Shi Liu,1988,F
Jong-Je Park,2008,M
Taejin Kim,2008,M
Dong-Seok Hyun,2008,M
Fatiha Mekri,2008,F
Mohamed Machmoum,2008,M
N.A. Ahmed,2008,F
B. Mazari,2008,F
A. Zouidi,2008,F
Farhat Fnaiech,2008,M
Kamal Al-Haddad,2008,M
Salem Rahmani,2008,M
Can Wang,2013,M
Wei Li,2013,F
Jean Belanger,2013,M
Shih-Chieh Lin,2007,F
Chou Chih-Hsien,2007,M
Chia-Hsin Su,2007,F
Yi Deng,2014,M
Yebin Wang,2014,M
Koon K. Teo,2014,M
Ronald G. Harley,2014,M
Meifen Cao,2013,F
Hiroshi Hashimoto,2013,M
Jeroen D. M. De Kooning,2013,M
Louis Gevaert,2013,M
Jan Van de Vyver,2013,M
Tine L. Vandoorn,2013,F
Lieven Vandevelde,2013,F
Onyinyechi Nzimako,2015,F
R.P. Wierckx,2015,M
Stefan George Rosu,2016,M
Mojtaba Khalilian,2016,M
Vincenzo Cirimele,2016,M
Paolo Guglielmi,2016,M
Gozde Ozcan,2016,M
Milutin Pajovic,2016,M
Zafer Sahinoglu,2016,M
Yebin Wang,2016,M
Philip Orlik,2016,M
Toshihiro Wada,2016,F
S. Nejad,2016,M
Daniel T. Gladwin,2016,M
David A. Stone,2016,M
F. Lftisi,2016,M
G. H. George,2016,M
Adel Aktaibi,2016,F
C. B. Butt,2016,M
Md. Mustafizur Rahman,2016,M
Tushar G. Vilhekar,2016,M
Makarand S. Ballal,2016,M
B. S. Umre,2016,M
Miguel A. Prada-Delgado,2016,M
A. Vazquez-Reyes,2016,F
Iluminada Baturone,2016,F
Michele Mengoni,2016,F
Giacomo Sala,2016,F
Luca Zarri,2016,F
Angelo Tani,2016,M
Giovanni Serra,2016,F
Yasser Gritli,2016,F
Mario J. Duran,2016,M
Kuntal Satpathi,2016,M
Navpreet Thukral,2016,F
Abhisek Ukil,2016,M
Michael Adam Zagrodnik,2016,M
Chan Gyu Lee,2016,M
Sehoon Oh,2016,M
Luca Albertoni,2016,M
Francesco Grasso,2016,M
Jacopo Matteucci,2016,M
Maria Cristina Piccirilli,2016,F
Alberto Reatti,2016,M
Agasthya Ayachit,2016,M
Marian K. Kazimierczuk,2016,M
Cristian Garcia,2016,M
Cesar E. Silva,2016,F
Jose Rodriguez,2016,M
Pericle Zanchetta,2016,F
Yan-Kim Tran,2016,M
Drazen Dujic,2016,M
Vaka Ravikiran,2017,F
Ritesh Kumar Keshri,2017,M
Katsuhiro Hata,2017,M
Takehiro Imura,2017,F
Yoichi Hori,2017,M
Liang Wu,2017,M
Long Xiao,2017,M
Jun Zhao,2017,M
Guozhu Chen,2017,M
Xiaoyang Chen,2017,M
Yang Du,2017,M
Huiqing Wen,2017,F
Shaofeng Lu,2017,M
Zhongxi Li,2017,F
Ricardo Lizana,2017,F
Angel V. Peterchev,2017,M
Stefan M. Goetz,2017,M
Seyed Abbas Bagheri Yazdi,2017,M
Kumars Rouzbehi,2017,M
Jose Ignacio Candela,2017,M
Jafar Milimonfared,2017,M
Pedro Rodriguez,2017,M
Andrey A. Radionov,2017,F
Vadim R. Gasiyarov,2017,M
A.S. Maklakov,2017,M
Fei Pan,2018,M
Zhibo Pang,2018,F
Michele Luvisotto,2018,M
Xiaolin Jiang,2018,F
Roger Jansson,2018,M
Ming Xiao,2018,M
Hong Wen,2018,M
Niloofar Ghanbari,2018,F
Subhashish Bhattacharya,2018,M
Marcosiris A. O. Pcssoa,2018,F
Marcos A. Pisching,2018,M
Lina Yao,2018,F
Fabrício Junqueira,2018,F
Paulo Eigi Miyagi,2018,F
Boualem Benatallah,2018,M
Saeed Arazm,2018,M
Hani Vahedi,2018,F
Kamal Al-Haddad,2018,M
Manjot Kaur Sidhu,2019,F
Deepak Ronanki,2019,M
Sheldon S. Williamson,2019,M
Rasul Tarvirdilu-Asl,2019,M
Shamsuddeen Nalakath,2019,F
Berker Bilgin,2019,M
Ali Emadi,2019,F
Xinrong Huang,2019,M
Xin Hua Sui,2019,F
Daniel-Ioan Stroe,2019,M
Remus Teodorescu,2019,M
Jorge Luis Rodriguez,2002,M
Pablo Lezana,2002,F
J. Pontt,2002,M
Jimmy Espinoza,2002,M
M. Villaplana Perez,2002,F
S. Tosunoglu,1993,M
Shodai Tanaka,2014,F
Tomoyuki Shimono,2014,M
Yasutaka Fujimoto,2014,M
S. Soucek,2003,M
Thilo Sauter,2003,M
G. Koller,2003,M
Taotao Jin,2003,M
Xiaofan Chen,2003,F
Keyue Smedley,2003,M
Marcelo H. Ang,1993,M
Wang Wei,1993,M
Low Teck-Seng,1993,M
Qi Wang,2003,M
Mingli Ding,2003,M
Peng Zhao,2003,M
Heui-Wook Kim,1995,M
Jong-Woo Choi,1995,M
Seung-Ki Sul,1995,F
Thomas M. Wolbank,2003,M
J.L. Machl,2003,M
R. Wohrnschimmel,2003,M
Hans Hauser,2003,M
Nisai H. Fuengwarodsakul,2003,M
R.W. De Doncker,2003,M
Robert Inderka,2003,M
Saeid Haghbin,2003,M
Mohammad Reza Zolghadri,2003,M
Shahriyar Kaboli,2003,M
Ali Emadi,2003,F
R. Morici,1994,M
Corinne Rossi,1994,F
A. Tonielli,1994,F
Naoharu Yoshitani,1994,F
Takatsugu Ueyama,1994,M
M. Usui,1994,M
Yan Yan,2014,M
Wen-Shan Li,2014,F
Weitao Deng,2014,M
Guozheng Zhang,2014,M
Changliang Xia,2014,F
Seyedmorteza Taghavi,2014,M
Pragasen Pillay,2014,F
Roberto Prieto,1995,M
R. Asensi,1995,F
J.A. Cobos,1995,M
O. Boente Garcia,1995,M
J. Uceda,1995,F
