Name,Year,Gender
Arthur C. Or,2006,M
Jason L. Speyer,2006,M
Yongsheng Ou,2009,M
Eugenio Schuster,2009,M
Ying Tan,2006,M
Dragan Nesic,2006,M
Iven Mareels,2006,M
Ji-Woong Lee,2008,F
Geir E. Dullerud,2008,M
Pramod P. Khargonekar,2008,M
J.R. Waller,1999,M
G.D. Brushe,1999,M
Christian Løvaas,2006,M
Maria M. Seron,2006,F
Guy M. Goodwin,2006,M
Cheng Wang,2009,M
Chong Jin Ong,2009,M
Melvyn Sim,2009,M
M. Brocker,2000,M
Jan Polzer,2000,M
M. Lemmen,2000,M
G. Besancon,2000,M
H. Hammouri,2000,M
Radosław Pytlak,2005,M
Tomasz Tarnawski,2005,M
Riccardo Scattolini,1994,M
Nicola Schiavoni,1994,F
Christopher I. Byrnes,2009,M
David S. Gilliam,2009,M
Björn Wittenmark,2002,M
Robin J. Evans,2002,M
Peiying Chen,2009,F
Linin Ou,2009,F
Danying Gu,2009,F
Weidong Zhang,2009,M
William M. McEneaney,2009,F
Jitendra K. Tugnait,1998,M
Yi Zhou,1998,F
Marija Ilic,1987,F
Fong Mak,1987,M
Alex Alcocer,2008,M
Pedro Oliveira,2008,F
Antonio M. Pascoal,2008,M
Robson Frederico Cunha,2008,M
C. Silvestre,2008,M
Li Zheng,1986,M
Dominic Buchstaller,2009,M
Mark French,2009,M
Z. Qureshi,1999,M
Pierre Urlings,1999,M
Elilini Siva,2010,F
Jan M. Maciejowski,2010,F
Keck Voon Ling,2010,M
Jordan M. Berg,1998,M
Aleksandr Miller,2010,M
Boris M. Miller,2010,M
Pavel Trnka,2007,F
Vladimir Havlena,2007,M
Christopher R. King,2010,M
Wynita M. Griggs,2010,F
Robert Shorten,2010,M
Chaohong Cai,2006,M
Andrew R. Teel,2006,M
Ruediger Goebel,2006,M
Don R. Hush,1990,M
Chaouki T. Abdallah,1990,M
B. Hore,1990,M
G. Chockalingam,1993,M
Soura Dasgupta,1993,F
Brian J. Anderson,1993,M
Minyue Fu,1993,F
Jerome Le Ny,2009,M
Michael M. Zavlanos,2009,M
George J. Pappas,2009,M
John S. Baras,1987,M
Eric Feron,1994,M
Ciann-Dong Yang,1996,F
Chien-Chung Kung,1996,M
Kuang-Yi Huang,1996,M
Fang-Bo Yeh,1996,F
Hongwei Dang,2004,M
David H. Owens,2004,M
D.W. Hu,1991,M
Z.Z. Wang,1991,M
G. Baliga,2006,M
Stephen M. Graham,2006,M
Carl A. Gunter,2006,M
P. Senthil Kumar,2006,M
Graham C. Goodwin,1999,M
M. Yamada,1997,F
Yasuyuki Funahashi,1997,F
Zaier Riadh,1997,M
Bayu Jayawardhana,2006,F
M. MacDiarmid,2008,M
Marko Bacic,2008,M
R.W. Daniel,2008,M
Y.E. Liu,1988,F
V.A. Skormin,1988,F
Z. A. Liu,1988,F
Achim Schneider,2005,M
Jurriaan Schmitz,2005,M
Holk Cruse,2005,M
Keck Voon Ling,1996,M
K. E. Lim,1996,M
Rodrigo Fontes Souto,2008,M
Joao Y. Ishihara,2008,F
Bo Yang,2005,M
Wei Lin,2005,F
Karl Rieger,2007,M
Kurt Schlacher,2007,M
D.F. Farson,1990,M
K.S. Fang,1990,M
K.T. Kern,1990,M
B.H. Wang,1991,M
George Vachtsevanos,1991,M
Mingqing Xiao,1998,M
Emmanuel G. Collins,1998,M
Tinglun Song,1998,F
Robert E. Skelton,1989,M
Francesca Albertini,1993,F
Eduardo D. Sontag,1993,M
Martyn Durrant,2006,M
Herbert Werner,2006,M
Keith Abbott,2006,M
Hyungbo Shim,2001,M
Andrew R. Teel,2001,M
H. Sadaka,2007,F
Bahram Shafai,2007,M
Rifat Sipahi,2007,M
J. C. Chen,2007,M
L. Karsenti,1995,M
H. Sira-Ramirez,1995,F
Françoise Lamnabhi-Lagarrigue,1995,F
M. Hgberg,2000,M
T.R. Bewley,2000,M
Peter Hokayem,2006,M
Mark W. Spong,2006,M
Matthias A. Müller,2010,M
Daniel Liberzon,2010,M
Weijian Kong,2010,M
Jinliang Ding,2010,M
Tianyou Chai,2010,M
Jing Sun,2010,F
Kai Wang,2010,M
Umesh Vaidya,2010,F
Romain Postoyan,2010,M
Dragan Nesic,2010,M
Leonid Mirkin,2007,M
Nicos Karcanias,2005,M
E. Sagianos,2005,M
E. Milonidis,2005,M
Paul G. Otanez,2005,M
Mark Campbell,2005,M
Xuebo Yang,2009,M
Yuming Bo,2009,M
Yurong Liu,2009,M
Zhijian Ji,2009,M
Huijun Gao,2009,M
B. Aguirre,1997,M
Jose Alvarez-Ramirez,1997,M
Gerard Fernandez,1997,M
Rafael A. B. Suarez,1997,M
Spyros Reveliotis,2005,M
Mario Sznaier,2009,M
Mustafa Ayazoglu,2009,M
Octavia Camps,2009,F
Keon Young Yi,2000,F
Maja Skataric,2012,M
Eduardo D. Sontag,2012,M
A. Sidaoui,1992,F
Z. Binder,1992,M
R. Perret,1992,M
Yuval Lirov,1988,M
Bijoy K. Ghosh,1988,M
Andrea Serrani,1998,F
Andrea M. Isidori,1998,F
Maryam Eskandari,2009,F
Önsen Toygar,2009,M
Zigang Pan,1993,M
Tamer Basar,1993,M
M.D. Berkemeier,1995,M
Marcus Reble,2007,M
Ulrich Münz,2007,M
Frank Allgöwer,2007,M
Giovanni Marro,2005,M
Elena Zattoni,2005,F
Andrea Bonci,2005,F
Gianluca Ippoliti,2005,M
A. La Manna,2005,F
Sauro Longhi,2005,M
Ludovica Sartini,2005,F
Syed Sohail Akhtar,2005,M
Dennis S. Bernstein,2005,M
Karolos M. Grigoriadis,1995,M
Yunping Huang,2000,M
Kemin Zhou,2000,F
Jun Xu,2009,M
Xiaolin Huang,2009,F
Shuning Wang,2009,M
Ather Gattami,2009,F
Giuseppe Conte,1985,M
A.M. Perdon,1985,M
Bostwick F. Wyman,1985,M
Ole Morten Aamo,2004,M
Andrey Smyshlyaev,2004,F
Miroslav Krstic,2004,M
Bjarne A. Foss,2004,F
Andrea Balluchi,2000,F
Antonio Bicchi,2000,M
C. Caterini,2000,F
C. Rossi,2000,M
Alberto Sangiovanni-Vincentelli,2000,M
Denis Mustafa,1991,M
Srdjan Stankovic,1998,M
S.M. Mladenovic,1998,M
Dragoslav D. Šiljak,1998,M
Giovanni Bianchini,1998,F
P. Falugi,1998,F
Alberto Tesi,1998,M
Antonio Vicino,1998,M
Narendra K. Gupta,1981,M
Oscar Fernandez,2008,M
Anthony M. Bloch,2008,M
Tom Mestdag,2008,M
Christopher Edwards,2008,M
Prathyush P. Menon,2008,M
D. Popovic,2004,M
Andrew R. Teel,2004,M
Han-Fu Chen,1986,M
Lei Guo,1986,M
Lijuan Jia,2002,F
H. Takeshi,2002,M
Chun-Zhi Jin,2002,F
Zi-Jiang Yang,2002,M
Koichi Wada,2002,M
J.M. Bonilla,2008,F
M. Diehl,2008,M
B. De Moor,2008,M
J. Van Impe,2008,M
J.A. Franklin,1992,M
Stacy Patterson,2010,M
Bassam Bamieh,2010,M
Yan Zhou,2009,M
Jianxun Li,2009,M
Ömer Morgül,1992,F
G. Picci,1992,F
Thomas J. Taylor,1992,M
Yongcan Cao,2009,M
Wei Ren,2009,M
Elias B. Kosmatopoulos,1997,M
A. Chasslakos,1997,M
Helen Boussalis,1997,F
Pavlos Ioannou,1997,M
Gustavo A. Medrano-Cerda,1987,F
Ru-Shi Liu,1995,F
G. Dong,1995,M
X. Ling,1995,M
Ulf Jönsson,2005,M
Alexandre Megretski,2005,F
Fabrizio Dabbene,2000,M
Boris T. Polyak,2000,M
Brian J. Anderson,1974,M
E. I. Jury,1974,F
F. Chaparro,1974,M
Riccardo Muradore,2009,M
Roberto Foroncelli,2009,M
Paolo Fiorini,2009,F
Claudia Califano,1997,M
Salvatore Monaco,1997,M
Dorothée Normand-Cyrot,1997,F
R. Stephanie Huang,1991,F
Terence C. Fogarty,1991,M
T. Matiakis,2008,M
Sandra Hirche,2008,F
Martin Buss,2008,M
Alberto Tesi,1991,M
Giovanni Zappa,1991,M
Antonio Vicino,1991,M
C. Singh,1998,M
Ian A. Hiskens,1998,F
P. Senthil Kumar,1998,M
Fengjun Yan,2010,M
Junmin Wang,2010,M
Edilson F. Arruda,2009,M
Marcelo D. Fragoso,2009,M
Mathias Bürger,2009,M
Martin Guay,2009,M
Ian Showalter,2004,M
Howard M. Schwartz,2004,M
J. Eduardo Sousa,1995,M
Fernando Lobo Pereira,1995,F
E. F. da Silva,1995,F
John S. Baras,1987,M
Anthony LaVigna,1987,M
Xi-Ren Cao,1996,F
Eitan Altman,1995,M
Franck Boccara,1995,F
Jean-Chrysostome Bolot,1995,M
Philippe Nain,1995,M
Peter Brown,1995,M
Denis Collange,1995,M
C. Fenzy,1995,M
Cecilia Cornejo,2006,F
Luis Alvarez-Icaza,2006,M
Mazen Alamir,1995,M
H. Khennouf,1995,M
H.L. Nguyen,1993,F
P. Sibille,1993,F
Hugues Garnier,1993,M
Oskar Vivero,2010,M
William R. Heath,2010,M
P. Vedagarbha,1996,F
Darren M. Dawson,1996,M
W. Rhodes,1996,M
Timothy C. Burg,1996,M
Hakan Koroglu,2008,M
Carsten W. Scherer,2008,M
Toshihiko Yamasaki,2005,M
Kenji Taniguchi,2005,M
Toshimitsu Ushio,2005,M
Moninya Roughan,2007,F
James R. Arnold,2007,M
Brian D. O. Anderson,1981,M
Richard Johnstone,1981,M
Maxim Kristalny,2010,F
Leonid Mirkin,2010,M
Yoshihiko Miyasato,2007,M
Songwu Lu,1995,F
Tamer Basar,1995,M
Xiaohua Xia,1996,F
Claude H. Moog,1996,M
Rudi Irawan,2001,F
M. Ooi,2001,M
G. Yeung,2001,M
Erik Weyer,2001,M
Dragan Nesic,2001,M
Iven Mareels,2001,M
Shuxian Lun,2004,M
Huaguang Zhang,2004,M
Derong Liu,2004,M
Xinghuo Yu,2000,M
Shuanghe Yu,2000,F
Hartmut Logemann,1995,M
Stuart Townley,1995,M
Hazem M. Abbas,1996,M
D.P. Xue,1996,M
M. Farooq,1996,M
G. Parkinson,1996,M
M. Blanchette,1996,F
Attaullah Y. Memon,2008,M
Hassan K. Khalil,2008,M
Flavio Fiorini,2010,M
Andrea Gasparri,2010,F
Maurizio Di Rocco,2010,M
Stefano Panzieri,2010,M
Eric Feron,2004,M
James D. Paduano,2004,M
Tiago Oliveira,2009,F
Alessandro Jacoud Peixoto,2009,M
Liu Hsu,2009,M
Paulo Tabuada,2005,F
Ryoji Okabayashi,1996,F
Katsuhisa Furuta,1996,F
Chih-Lieh Chen,2013,F
Jim-Wei Wu,2013,M
Yi-Ting Lin,2013,F
Yu-Ting Lo,2013,F
Li-Chen Fu,2013,F
Massimo Canale,2007,F
Carlo Novara,2007,F
Mario Milanese,2007,F
Dragan Nesic,1999,M
Andrew R. Teel,1999,M
J. Sreedhar,1993,M
Paul Van Dooren,1993,M
C.A. Schwartz,1993,M
A. Yan,1993,F
Stefano Pinzoni,1992,M
Jan C. Willems,1992,M
Hiroyuki Kano,1996,M
T. Nishimura,1996,F
Matthew Joseph Basso,2008,M
Paolo Paoletti,2008,F
Bruno Tiribilli,2008,F
Massimo Vassalli,2008,F
J.E. Kulkarni,2003,F
R.S. Woodley,1998,M
Levent Acar,1998,M
DA Lizarraga,2005,F
Jose M. Sosa,2005,M
James S. Freudenberg,1994,M
Jessy W. Grizzle,1994,F
B.A. Rashap,1994,F
Haitham Hindi,2006,F
Wheeler Ruml,2006,M
Claudio De Persis,2009,F
Frédéric Mazenc,2009,M
Héctor J. Sussmann,2005,M
Feng Xue,2000,M
Lei Guo,2000,M
Yong Liu,1999,M
Weibo Gong,1999,M
Harvey Thomas Banks,1997,M
L. T. Potter,1997,M
Yue Zhang,1997,F
Izumi Masubuchi,1996,F
Atsumi Ohara,1996,F
Nobuhide Suda,1996,F
Tansu Alpcan,2006,M
Prashant G. Mehta,2006,M
Tamer Basar,2006,M
Uday K. Vaidya,2006,F
Marco Casini,2003,M
Andrea Garulli,2003,F
Domenico Prattichizzo,2003,M
Antonio Vicino,2003,M
Jouko Tervo,2005,M
Marko Vauhkonen,2005,M
E. Boman,2005,M
P. Kokkonen,2005,M
Markku Nihtilä,2005,M
Changchun Hua,2009,F
Cai-hong Ye,2009,M
Xinping Guan,2009,M
R.H. Fabiano,1992,M
A. J. Kurdila,1992,F
C. Kim,1992,M
Raffaello D'Andrea,1996,M
Yuh Yamashita,2005,F
Toyonori Tsuzuki,2005,F
Hironobu Nakamura,2005,F
Y. Zeng,1993,M
Om P. Malik,1993,M
Edoardo Mosca,1986,M
Giovanni Zappa,1986,M
Sivakumar Rathinam,2004,M
Raj Sengupta,2004,F
Feng Tan,2009,M
Guang-Ren Duan,2009,M
Hao Yang,2007,M
Vincent Cocquempot,2007,M
Bin Jiang,2007,M
Kamal Medjaher,2006,M
Rochdi Merzouki,2006,F
Belkacem Ould-Bouamama,2006,F
S.L. Osburn,1993,M
Dennis S. Bernstein,1993,M
S.H. Esfahani,1999,F
Ian R. Petersen,1999,M
Denis Berdjag,2006,M
C. Christophe,2006,M
Vincent Cocquempot,2006,M
Yankai Xu,2007,M
Xi-Ren Cao,2007,F
Ugo Boscain,2005,M
P. J. R. Mason,2005,M
Rudy Cepeda-Gomez,2010,M
Nejat Olgac,2010,M
S.M. Shahruz,1997,M
Enric Fossas,2004,M
Josep M. Olm,2004,M
Alan S. I. Zinober,2004,M
W. Desch,1989,M
R. Grimmer,1989,M
G. Brown,1987,M
Michael J. Grimble,1987,M
David P. Biss,1987,M
Hon Fai Lau,2010,F
Shigeru Yamamoto,2010,M
Arnaud Doucet,2000,M
N. A. Gordon,2000,M
Vikram Krishnamurthy,2000,M
Sophie Tarbouriech,2007,F
Christophe Prieur,2007,M
Chenkun Yin,2009,F
Jian-Xin Xu,2009,M
Zhongsheng Hou,2009,M
Laurent Mevel,2000,M
Lorenzo Finesso,2000,M
S. K. Gungah,2001,M
U. Malik,2001,M
Imad M. Jaimoukha,2001,M
George Halikias,2001,M
Jie Zhou,2001,F
Yunmin Zhu,2001,F
Xin Li,2001,F
Zhisheng You,2001,M
P. Chang,1987,M
Chun-Sing Lee,1987,M
Wen Yu,1994,F
Tianyou Chai,1994,M
Xing-Yuan Gu,1994,M
Henrik Gollee,1994,F
K. K. Hunt,1994,M
N. de N. Donaldson,1994,M
Jonathan C. Jarvis,1994,M
M. K. N. Kwende,1994,M
Belur V. Dasarathy,1998,M
Claire L. McCullough,1998,M
Claudio De Persis,2010,F
Carsten Skovmose Kallesøe,2010,M
Tom Nørgaard Jensen,2010,M
E. Moden,1995,M
Yangmin Li,2009,F
Qingsong Xu,2009,F
Edilson F. Arruda,2010,M
Fabrício Ourique,2010,M
Anthony Almudevar,2010,M
Tianrui Chen,2009,M
Cong Wang,2009,M
L.G. Mason,1986,M
Saleh Alshamali,2007,F
Oscar D. Crisalle,2007,M
Haniph A. Latchman,2007,F
Hideo Nagai,1995,M
Koji Tsumura,1997,F
H. Nakanishi,1997,M
Eitaku Nobuyama,1997,M
Makan Fardad,2005,M
Bassam Bamieh,2005,M
M. Bask,2000,M
A. Medvedev,2000,F
Christoph Böhm,2010,M
Mircea Lazar,2010,F
Frank Allgöwer,2010,M
Tomoyuki Nagashio,2009,M
Takashi Kida,2009,F
O. Ilaya,2007,F
C. Bil,2007,M
Matthew Evans,2007,M
Kyoungdae Kim,2010,M
Sayan Mitra,2010,F
P. R. Kumar,2010,M
Marios M. Polycarpou,1998,M
A.B. Trunov,1998,F
C.D. Johnson,1991,M
Hiroaki Mukaidani,2000,M
Hua Xu,2000,M
Koichi Mizukami,2000,F
R. Johari,2004,M
S. Mannor,2004,M
J.N. Tsitsiklis,2004,M
Hideki Kokame,1994,F
Hiroshi Ito,1994,M
Takehiko Mori,1994,M
Victor Solo,1998,M
S. Belikov,1996,M
R. Belikov,1996,M
Krishna Busawon,1997,M
Mondher Farza,1997,F
Hassan Hammouri,1997,M
K. Hunawar,1997,M
Masaru Uchiyama,1997,F
Robert L. Kosut,2000,M
Hiroshi Tanaka,2008,M
Masahiro Kanno,2008,M
Kohji Tsumura,2008,F
Bernard Tomasini,1989,M
M. Gauvrit,1989,M
B. Siffredi,1989,M
H. Noussi,2007,F
Mary Ballyk,2007,F
E. Barany,2007,F
James S. Gibson,1984,M
Faryar Jabbari,1984,M
J. Raouf,2009,M
Hannah Michalska,2009,F
Atle Seierstad,1986,M
Shigemasa Takai,1996,M
A. Takae,1996,F
Satoru Kodama,1996,M
Valery Ugrinovskii,2000,M
Yuri V. Mitrishkin,2009,M
Alexander Korostelev,2009,M
Vladimir N. Dokuka,2009,M
R. R. Khayrutdinov,2009,M
Domitilla Del Vecchio,2004,M
Robin M. Murray,2004,M
Pierre-Louis Lions,1981,M
Jose Luis Menaldi,1981,M
Ramavarapu S. Sreenivas,2000,M
A. Maruyama,2001,F
H. Kawai,2001,M
Masaki Fujita,2001,F
Liang Shan,2009,M
Zhi Liu,2009,F
Jun Li,2009,F
Zhiquan Wang,2009,M
Juan C. Aguero,2009,M
Cristian R. Rojas,2009,M
Graham C. Goodwin,2009,M
Venkatesan Subramanian,1997,M
R. Srikant,1997,M
Linda Bushnell,2003,F
A.P. Crick,2003,M
Babak Azimi-Sadjadi,2000,F
Perinkulam S. Krishnaprasad,2000,M
Stephen D. Patek,2010,M
Jean-Pierre Aubin,1985,F
Halina Frankowska,1985,F
Czesław Olech,1985,M
Rami Al-Hmouz,2007,M
Subhash Challa,2007,M
B.F. La Scala,1995,F
Robert R. Bitmead,1995,M
Li Li Ji,1990,F
Jianxin Zhou,1990,M
Harry L. Trentelman,1997,M
Jan C. Willems,1997,M
Siep Weiland,1996,M
Anton A. Stoorvogel,1996,M
Ramin Hashemi,1987,M
Subhadeep Roy,1987,M
Alan J. Laub,1987,M
Glauco N. Taranto,1996,M
Djalma M. Falcão,1996,M
Eugenius Kaszkurewicz,1984,M
A. Hermeto,1984,M
Liu Hsu,1984,M
L. Gordon Kraft,1990,M
D.P. Campagna,1990,F
S. Choy,2006,M
Erik Weyer,2006,M
Tsutomu Mita,2000,F
Suong-Hyu Hyon,2000,F
Taek-Keun Nam,2000,M
Francesco Carravetta,2000,F
Alfredo Germani,2000,M
M.K. Shuakayev,2000,M
J. C. Chen,1992,M
James S. Freudenberg,1992,M
Carl N. Nett,1992,M
A.N. Gundes,1990,F
Somayeh Sojoudi,2007,F
Amir G. Aghdam,2007,M
Lijian Jin,2008,M
Rajesh Kumar,2008,M
Nicola Elia,2008,F
Osamu Yamanaka,1994,M
Hiroshi Ito,1994,M
Hiroyuki Ohmori,1994,M
Akira Sano,1994,F
Tomoo Ushio,1998,M
S. Yamamoto,1998,M
Jorge E. Cortes,2000,M
Salutario Martinez,2000,M
Alberto Bressan,1997,M
Benedetto Piccoli,1997,M
Parijat Dube,2009,M
Rahul Jain,2009,M
Eitaku Nobuyama,1991,M
Shik Shin,1991,M
Takehiko Kitamori,1991,F
Christos G. Cassandras,1996,M
Wei Shi,1996,F
Guillermo Fernández-Anaya,2002,F
Juan Carlos Martínez-García,2002,M
D. Aguilar-George,2002,M
Hans Henrik Niemann,2009,M
Niels Kjølstad Poulsen,2009,M
A.B. Arehart,1995,F
William A. Wolovich,1995,M
Tsunefumi Mizuno,2006,F
Md. Emdadul Hoque,2006,M
Minoru Takasaki,2006,M
Yuji Ishino,2006,M
Tyrone E. Duncan,2008,M
Bozenna Pasik-Duncan,2008,M
Lukasz Stettner,2008,M
Ricardo Brandt de Oliveira,2007,F
M.C. de Oliveira,2007,F
Pedro L. D. Peres,2007,M
Pierre-Alexandre Bliman,2007,M
Jinhua Cao,2010,F
Margareta Stefanovic,2010,F
P. Balaguer,2006,M
Ramon Vilanova,2006,M
Seddik M. Djouadi,2007,M
D.R. Alexander,2000,M
David J. Lawrence,2000,M
Lonnie R. Welch,2000,M
Baoqi Huang,2009,M
Changbin Yu,2009,M
Brian D.O. Anderson,2009,M
F. Esfandiari,1989,M
Hassan K. Khalil,1989,M
Yung-Yaw Chen,1988,M
Tsu-Chin Tsao,1988,M
Ki-Hyun Kim,1998,F
Myung Joon Kim,1998,M
Wook Hyun Kwon,1998,M
Bijan Omrani,2010,M
Camille Alain Rabbath,2010,M
Luís Rodrigues,2010,M
Anh-Thu Nguyen,2007,F
Mehran Mesbahi,2007,M
Chu-Nan Cao,2006,M
Anuradha M. Annaswamy,2006,F
N. Castaneda-Leyva,2005,F
D. Henandez-Hernandez,2005,M
Chao Xu,2008,M
J. Dalessio,2008,M
Eugenio Schuster,2008,M
Naoki Hara,2007,F
Atsushi Kojima,2007,M
T. Ushiho,1997,M
Tatsuya Imamori,1997,M
E. Tacker,1971,M
Chi H. Lee,1971,F
Paul M. Julich,1971,M
T. Tan,1971,M
A. Damen,1986,F
Randolph L. Moses,1986,M
Paul M.J. Van den Hof,1986,M
Yutaka Tomita,1986,M
Roger W. Brockett,2004,M
Panagiotis D. Christofides,1997,M
F. Mobasser,2006,M
Keyvan Hashtrudi-Zaad,2006,M
Yoshiki Takeuchi,1986,M
Rama K. Yedavalli,1998,M
Urszula Ledzewicz,2004,F
Heinz Schättler,2004,M
Javad Mohammadpour,2006,M
Karolos M. Grigoriadis,2006,M
W. X. Gong,1990,M
Christos G. Cassandras,1990,M
M.H. Kallmes,1990,M
Yorai Wardi,1990,M
J.B.R. do Val,2000,M
Eduardo F. Costa,2000,M
Anders Heyden,2009,M
Ola E. Dahl,2009,F
Joao Y. Ishihara,2001,F
Marco H. Terra,2001,M
Chaoyong Li,2009,F
Laurent Praly,1985,M
D. S. Rhode,1985,M
David Q. Mayne,1992,M
Hannah Michalska,1992,F
Er-Wei Bai,2001,M
Minyue Fu,2001,F
Dennis S. Bernstein,1993,M
Pieter Collins,2009,M
Ping Li,2007,F
Guang-Hong Yang,2007,M
Srinivasa M. Salapaka,2006,M
Partha P. Bhattacharya,1990,F
Leonidas Georgiadis,1990,M
P. Tsoucas,1990,M
Ioannis Viniotis,1990,M
Uri T. Eden,2007,M
Pedro Oliveira,2005,F
D. Lefebvre,2000,M
Eva Besada-Portas,2007,F
José Antonio López-Orozco,2007,M
J.P. De La Cruz,2007,F
Arie Levant,2005,M
Leonid Fridman,2005,M
Tudor C. Ionescu,2008,M
Jacquelien M.A. Scherpen,2008,F
Edward J. Davison,1986,M
Wei Zheng,1999,M
T.J. de Hoog,2000,M
Peter S. C. Heuberger,2000,M
P.M.J. Van den Hof,2000,M
Nicholas Kottenstette,2008,M
Panos J. Antsaklis,2008,M
Kimon P. Valavanis,1987,M
George N. Saridis,1987,F
Yasuaki Oishi,2007,M
Richelle V. Adams,2007,F
Yorai Wardi,2007,M
George F. Riley,2007,M
Ye-Hwa Chen,1990,F
Matthew G. Feemster,1999,M
Aman Behal,1999,M
P. Aquino,1999,M
Darren M. Dawson,1999,M
K. Khorasani,1990,M
Rishi Patel,1990,M
Craig A. Woolsey,2001,M
Anthony M. Bloch,2001,M
Naomi Ehrich Leonard,2001,M
Jerrold E. Marsden,2001,M
Adam Krzyżak,1991,M
P. Wojcik,1991,M
Ambrose A. Adegbege,2010,F
William R. Heath,2010,M
Haijun Fang,2010,F
Yee-Pien Yang,1999,F
Wei-Ting Chen,1999,F
A. Coutlis,1996,F
David J. N. Limebeer,1996,M
Jun Lin,1981,F
Emmanuel Delaleau,1994,M
P. V.M. Da Silva,1994,F
A.E. Barabanov,1996,F
A.A. Sokolov,1996,F
Gurdal Arslan,2006,M
Jeff S. Shamma,2006,M
S.D. Himonas,1990,M
M. Barkat,1990,M
J.J.D. Delgado-Romero,1996,M
R.S. Gonzalez-Garza,1996,M
J.A. Rojas-Estrada,1996,F
G. Acosta-Villarreal,1996,F
F. Delgado-Romero,1996,M
Hirotaka Ojima,2001,M
Kenji Nagase,2001,M
Yasuhiro Hayakawa,2001,F
David Elliott,1985,M
Eiichi Muramatsu,2000,M
Masao Ikeda,2000,F
V.M. Lucic,1995,M
David Miller,1995,M
Haijun Fang,2009,F
Xiao-Yun Lu,2009,F
Jianbo Lu,2009,M
Zongli Lin,2009,F
Jingmin Xin,1995,F
Hiroyuki Ohmori,1995,M
Akira Sano,1995,F
Y. Zhang,1996,M
Xin Li,1996,F
K. Shah,2004,M
Stephan Bohacek,2004,M
Edmond A. Jonckheere,2004,M
Dina Shona Laila,2006,F
Marco Lovera,2006,F
Alessandro Astolfi,2006,M
Ya Nan Sun,2001,F
Meng Joo Er,2001,M
Christophe Prieur,2002,M
Alessandro Astolfi,2002,M
Dali Wang,1998,M
Ali Zilouchian,1998,F
Roselyn Carroll,1998,F
K.Y. Polyakov,2004,M
Efim N. Rosenwasser,2004,M
Bernhard P. Lampe,2004,M
Jie Chen,2009,M
Long Wang,2009,M
Feng Xiao,2009,M
Orest Iftime,2005,M
Adrian Sandovici,2005,F
G. Golo,2005,M
Lin Yan,2004,M
Jiang Xu,2004,M
Young-Hyun Moon,1998,F
Byoung-Hoon Cho,1998,M
Byoung-Kon Choi,1998,M
Chuxiong Hu,2009,M
Bin Yao,2009,M
Qing-Feng Wang,2009,M
Harry L. Trentelman,1996,M
Jan C. Willems,1996,M
Y. B. Zhao,2005,M
Jay A. Farrell,2005,M
R.H. Fabiano,2006,M
Janos Turi,2006,M
R.O. Abel,2008,M
Soura Dasgupta,2008,F
J. Kuhl,2008,M
J.W. van Wingerden,2007,M
Michel Verhaegen,2007,M
Zhesheng Jiang,2007,M
Raul Ordonez,2007,M
John N. Tsitsiklis,1996,M
Vincent D. Blondel,1996,M
Girish Baliga,2005,M
Samuel Graham,2005,M
P. Senthil Kumar,2005,M
O. Markusson,2000,M
Håkan Hjalmarsson,2000,M
Tingshu Hu,1997,F
Li Qiu,1997,F
Zongli Lin,1997,F
Solmaz Sajjadi-Kia,2007,F
Faryar Jabbari,2007,M
Mark Cannon,2002,M
Basil Kouvaritakis,2002,M
Robert Bickel,1996,M
Masayoshi Tomizuka,1996,F
Wan Kyun Chung,1996,M
N. Linard,1996,M
Brian J. Anderson,1996,M
Hans Butler,1990,M
G. Honderd,1990,M
A.R.M. Soeterboek,1990,F
Dandan Zhang,2007,M
Long Wang,2007,M
James D. Biggs,2006,M
William Holderbaum,2006,M
Jing Yao,2004,F
Zhi-Hong Guan,2004,M
David J. Hill,2004,M
Qiuwei Wu,2009,M
Yan Lin,2009,M
Luca Benvenuti,1998,M
M.D. Di Benedetto,1998,M
C. Rossi,1998,M
Alberto Sangiovanni-Vincentelli,1998,M
Pierre Morin,2003,M
Claude Samson,2003,M
Lubomir Baramov,2007,M
Miroslav Beneš,2007,M
V. Havlena,2007,F
Peddapullaiah Sannuti,1983,F
H. Wason,1983,M
Long Qing Chen,1990,M
Georges Bastin,1990,M
Denis Dochain,1990,M
Jung Tak Park,2009,M
Soohee Han,2009,M
Wook Hyun Kwon,2009,M
Yoshihiko Miyasato,1998,M
Seleme Isaac Seleme,1999,M
Shouwei Zhao,2009,M
Hai Lin,2009,F
Jitao Sun,2009,F
Zhengui Xue,2009,F
M. di Bernardo,2005,M
F. Garofalo,2005,M
Sabato Manfredi,2005,M
Timothy P. Johnson,1981,M
Suat Gumussoy,2007,M
Hitay Özbay,2007,M
Hiroaki Mukaidani,2010,M
Hua Xu,2010,M
Vasile Dragan,2010,M
Wei Zheng,2001,M
Jonathan F. Bard,1982,M
James E. Falk,1982,M
E. Scholtz,2006,M
Bernard C. Lesieutre,2006,M
Vincent D. Blondel,1991,M
Guy Campion,1991,M
Michel Gevers,1991,M
Yu Teng,2007,M
S. Doughty,2007,M
Karl Woodbridge,2007,M
Hugh Griffiths,2007,M
C. Scott Baker,2007,M
W.K. Wojsnis,1994,M
Per Hägg,2010,M
Bo Wahlberg,2010,M
Henrik Sandberg,2010,M
Christian Commault,1988,M
Jean-Michel Dion,1988,M
Juan P. Torres,1988,M
