Name,Year
Jan Gröschner,2013
Andreas Schrader,2013
Vince Mancuso,2009
Jiang Hu,2007
Andi Winterboer,2007
Clifford Nass,2007
Johanna D. Moore,2007
Rebecca Illowsky,2007
Barbara S. Isa,1983
James Boyle,1983
Alan S. Neal,1983
Roger A. Simons,1983
Mimi Zhang,2009
Bernard J. Jansen,2009
Lizette De Wet,2002
Pieter Blignaut,2002
Andries J. Burger,2002
Frederik Brudy,2014
David Ledo,2014
Saul Greenberg,2014
Kenia Sousa,2006
Hildeberto Mendonça,2006
Elizabeth Furtado,2006
Margaret B. Swan,2003
Mark Notess,2003
Maryam Khademi,2014
Hossein Mousavi Hondori,2014
Alison McKenzie,2014
Lucy Dodakian,2014
Cristina V. Lopes,2014
Steven C. Cramer,2014
Faustina Hwang,2008
Helen Batson,2008
Nitin Williams,2008
Elizabeth Bales,2011
William G. Griswold,2011
H Herman Bouma,2004
Sara J. Czaja,2004
Hiroyuki Umemuro,2004
Wendy A. Rogers,2004
Richard Schulz,2004
Sri Kurniawan,2004
Francisco Lepe Salazar,2012
Tetsuo Yamabe,2012
Todorka Alexandrova,2012
Yefeng Liu,2012
Tatsuo Nakajima,2012
Siddhartha Asthana,2013
Pushpendra Singh,2013
Amarjeet Singh,2013
Andrew Sears,1997
Marian E. Williams,1997
Jean B. Gasen,1997
Thomas T. Hewett,1997
John Karat,1997
Gail C. McLaughlin,1997
Talya Porat,2013
Alon Schclar,2013
Bracha Shapira,2013
Mark Roseman,1996
Saul Greenberg,1996
Matthew Schmidtbauer,2012
Samuel Johnson,2012
Jeffrey A. Jalkio,2012
AnnMarie Thomas,2012
Matthew L. Hirsch,2013
Shahram Izadi,2013
Henry Holtzman,2013
Ramesh Raskar,2013
J. M. Christian Bastien,1996
Dominique L. Scapin,1996
Corinne Leulier,1996
Joshua Hailpern,2008
Karrie Karahalios,2008
James W. Halle,2008
Laura S. DeThorne,2008
Mary-Kelsey Coletto,2008
Julie Daily,1995
Kenneth Kiss,1995
Gillian Wilson,2000
M. Angela Sasse,2000
Jin-Yung Park,2008
Tek-Jin Nam,2008
Gene Fisher,1986
Kenneth I. Joy,1986
Rong Hu,2014
Pearl Pu,2014
Yang Liu,2014
Ni Yan,2014
Dili Hu,2014
Aviaja Borup Lynggaard,2012
Marianne Graves Petersen,2012
Sam de Jongh Hepworth,2012
Jean-Michel Lunati,1991
Alexander I. Rudnicky,1991
Ellen Balka,1996
Santosh Mathan,1996
Arn Hyndman,1996
K. Fischer,1996
Jeremiah Blatz,1996
Douglas Brams,1996
Kerry Shih-Ping Chang,2015
Brad A. Myers,2015
T. J. Sumner,1992
Susan L. Davies,1992
Andreas C. Lemke,1992
Peter G. Polson,1992
Xiang Li,2014
Jun Rekimoto,2014
David England,2012
Jill Fantauzzacoffin,2012
Nick Bryan-Kinns,2012
Celine Latulipe,2012
Linda Candy,2012
Jennifer G. Sheridan,2012
Eric Spaulding,2013
Haakon Faste,2013
Philippe Palanque,1998
Fabio Paternò,1998
Peter Wright,1998
Henrike Lode,2013
Giuseppe Franchi,2013
Niels Erik Frederiksen,2013
Chris North,1996
Flip Korn,1996
Kimiya Yamaashi,1995
Yukihiro Kawamata,1995
Masayuki Tani,1995
Hidekazu Matsumoto,1995
Janet C. Read,2006
Stuart A. MacFarlane,2006
S. Rebecca Kelly,2006
Emanuela Mazzone,2006
Matthew Horton,2006
David E. Kurlander,1993
Marti A. Hearst,1997
Karadi C,1997
Karsten Seipp,2014
Kate Devlin,2014
Florian Heller,2015
Simon Voelker,2015
Chat Wacharamanotham,2015
Jan Borchers,2015
Myroslav Bachynskyi,2013
Antti Oulasvirta,2013
Gregorio Palmas,2013
Tino Weinkauf,2013
Bob Ensor,1990
Oscar de Bruijn,2001
Robert Spence,2001
Chieh Hao Tong,2001
Robert S. Laramee,2001
Colin Ware,2001
Stéphane Chatty,1994
Henning Pohl,2015
Dennis Becke,2015
Eugen Wagner,2015
Maximilian Schrapel,2015
Michael Rohs,2015
Muzaffer Ozakca,2006
Youn-kyung Lim,2006
Rui Trindade,2015
Micaela M. Sousa,2015
Cristina Hart,2015
Nádia Vieira,2015
Roberto Rodrigues,2015
João Ítalo Dias França,2015
Aylin Koca,2009
Evangelos Karapanos,2009
Aarnout Brombacher,2009
Atsushi Sugiura,1997
Yoshiyuki Koseki,1997
Manfred Tscheligi,1995
Stephanie Houde,1995
Raghu Kolli,1995
Aaron Marcus,1995
Michael Muller,1995
Kevin Mullet,1995
Victoria Schwanda-Sosik,2014
Elie Bursztein,2014
Sunny Consolvo,2014
David A. Huffaker,2014
Gueorgi Kossinets,2014
Kerwell Liao,2014
Paul G. McDonald,2014
Aaron Sedley,2014
Christopher Hoadley,1993
Sherry Hsi,1993
Anne Roudaut,2014
Diego Martinez,2014
Amir Chohan,2014
Vlad Stefan Otrocol,2014
Rupert Cobbe-Warburton,2014
Max Steele,2014
Ioana-Madalina Patrichi,2014
Jan Derboven,2013
David Geerts,2013
Dirk De Grooff,2013
Jeremy Birnholtz,2008
Clarissa Mak,2008
Saul Greenberg,2008
Ronald M. Baecker,2008
Tanvir Islam Aumi,2014
Sven Kratz,2014
Abdullah Al Mahmud,2010
Jean-Bernard Martens,2010
Roshanak Zilouchian Moghaddam,2011
Michael B. Twidale,2011
Kora Bongen,2011
Bastian Pfleging,2010
Elba del Carmen Valderrama Bahamóndez,2010
Albrecht Schmidt,2010
Martin Hermes,2010
Johannes Nolte,2010
Abigale Stangl,2012
Joshua M Wepman,2012
Dylan Jaide White,2012
Brad A. Myers,1993
Richard C. Wolf,1993
Kathy Potosnak,1993
Chris Graham,1993
Masa Ogata,2013
Yuta Sugiura,2013
Hirotaka Osawa,2013
Michita Imai,2013
Jens Bergqvist,2000
Fredrik Ljungberg,2000
Tamara Peyton,2013
Alyson L. Young,2013
Wayne G. Lutters,2013
Lung-Pan Cheng,2013
Meng-Han Lee,2013
Che-Yang Wu,2013
Fang-I Hsiao,2013
Yen-Ting Liu,2013
Hsiang-Sheng Liang,2013
Yi-Ching Chiu,2013
Ming-Sui Lee,2013
Mike K. Chen,2013
Leizhong Zhang,2006
Qiong Yang,2006
Ta Bao,2006
Dave Vronay,2006
Xiaoou Tang,2006
Roy Rodenstein,1999
Gregory D. Abowd,1999
Richard Catrambone,1999
J. W. van Aalst,1995
Tom Carey,1995
D. L. McKerlie,1995
Randy Pausch,1993
Matthew Conway,1993
Robert DeLine,1993
Rich Gossweiler,1993
Steve Miale,1993
Sven Kratz,2015
Maribeth Back,2015
Mark E. Revesman,1983
Joel S. Greenstein,1983
Luis A. Leiva,2011
Werner Geyer,2007
Beth Brownholtz,2007
Michael Muller,2007
Casey Dugan,2007
Eric M. Wilcox,2007
David R. Millen,2007
Jan Balata,2014
Ladislav Cmolik,2014
Zdenek Mikovec,2014
Fabio Nemetz,2000
Sarah Bloomer,1997
Rachel Croft,1997
Helen M. Kieboom,1997
Fabian Hennecke,2012
Wolfgang Matzke,2012
Andreas Butz,2012
Rachid Hourizi,2004
Peter Johnson,2004
Christine L. Borgman,1988
Nicholas J. Belkin,1988
W. B. Croft,1988
Michael Lesk,1988
Thomas K. Landauer,1988
Mika Nieminen,2011
Mikael Runonen,2011
Marko Nieminen,2011
Mari Tyllinen,2011
Sarah Diefenbach,2008
Marc Hassenzahl,2008
Jamie Ng,2009
Tze-Jan Sim,2009
Yao-Sheng Foo,2009
Vanessa Yeo,2009
Jan Pieper,2009
Julia Grace,2009
Stephen Dill,2009
Per Anders Dahlberg,1999
Johan Redström,1999
Henrik Fagrell,1999
Norbert A. Streitz,1998
Daniel W. Russell,1998
Sauvik Das,2015
Alexander Zook,2015
Mark O. Riedl,2015
Felix Putze,2015
Christoph Amma,2015
Tanja Schultz,2015
Soraia Reis,2012
Raquel Oliveira Prates,2012
Carol Traynor,1998
Mark A. Matthews,2011
Gavin Doherty,2011
Giuseppe Carenini,2001
Heli Väätäjä,2013
Mari J. Ahvenainen,2013
Markus S. Jaakola,2013
Tommy Olsson,2013
Geke van Dijk,2006
Shailey Minocha,2006
Angus Laing,2006
Justine Cassell,2000
Kimiko Ryokai,2000
Allison Druin,2000
Jack Klaff,2000
Brenda Laurel,2000
Nichole Pinkard,2000
Gilbert Cockton,2012
Duane Degler,2007
Scott Henninger,2007
Lisa Battle,2007
Jaakko Keränen,2009
Janne Bergman,2009
Jarmo Kauko,2009
Shreeharsh Kelkar,2010
Ajita John,2010
Doree Duncan Seligmann,2010
Jhilmil Jain,2008
Riddhiman Ghosh,2008
Mohamed Dekhil,2008
Chris North,1998
Thomas J. Park,2013
Ankur Saxena,2013
Swathi Jagannath,2013
Susan Wiedenbeck,2013
Andrea Forte,2013
Marc M. Sebrechts,1991
Merryanna L. Swartz,1991
Alex P. Lambert,2009
Stephen M. Bezek,2009
Karrie Karahalios,2009
Maria Normark,2014
Jakob Tholander,2014
Juan A. Casares,2002
A. Chris Long,2002
Brad A. Myers,2002
Scott M. Stevens,2002
Albert T. Corbett,2002
Batya Friedman,1996
Helen Nissenbaum,1996
Akikazu Takeuchi,1994
Katashi Nagao,1994
Ning Nan,2005
Erik W. Johnston,2005
Judith S. Olson,2005
Nathan Bos,2005
David England,2012
B. Foucault,2004
Ryan P. Russell,2004
Genevieve Bell,2004
Carl B. Collins,2007
Amy Grude,2007
Matthew A. Scholl,2007
Robert W. Thompson,2007
Airi Lampinen,2011
Fred Stutzman,2011
Markus Bylund,2011
J. I. Thackara,2000
Sheena E.M. Lewis,2008
Munehiko Sato,2008
Philip Strain,2007
Graham McAllister,2007
Emma Murphy,2007
Ravi Kuber,2007
Wai Yu,2007
Tanja Doering,2010
Bastian Pfleging,2010
Christian Kray,2010
Albrecht Schmidt,2010
Abe Crystal,2003
Matthew Kam,2010
Susan M. Dray,2010
Kentaro Toyama,2010
Gary Marsden,2010
Tapan S. Parikh,2010
Edward Cutrell,2010
Susanne Jul,2003
Yong-Mi Kim,2011
Soo Young Rieh,2011
Sarah Morrison-Smith,2014
Jaime Ruiz,2014
James Nicholson,2012
Paul Dunphy,2012
Lynne Coventry,2012
Pamela Briggs,2012
Patrick Olivier,2012
Ari Y. Benbasat,2001
Joseph A. Paradiso,2001
John Sadauskas,2015
Daragh Byrne,2015
Robert D. Atkinson,2015
Jochen Rode,2004
Anicia Peters,2012
Susan M. Dray,2012
Jofish Kaye,2012
Michael Massimi,2010
Raphael Wimmer,2013
Florian Echtler,2013
Michaela Kauer,2013
Benjamin Franz,2013
Thomas Pfeiffer,2013
Martin Heine,2013
Delphine Christin,2013
Anastasios A. Economides,2014
Panayiotis Zaphiris,2014
Kenton O'Hara,1994
Ron Wakkary,2004
Thecla Schiphorst,2004
Jim Budd,2004
Jürgen Steimle,2013
Hrvoje Benko,2013
Alvaro Cassinelli,2013
Hiroshi Ishii,2013
Daniel Leithinger,2013
Pattie Maes,2013
Ivan Poupyrev,2013
David F. Hendry,2005
Sara Mackenzie,2005
Ann E. Kurth,2005
Freya Spielberg,2005
Jim Larkin,2005
Shawn Nikkila,2012
Gaurav H. Patel,2012
Hari Sundaram,2012
Aisling Kelliher,2012
Ashutosh Sabharwal,2012
Jessica Lingel,2012
Kerry Rodden,2010
Mike Leggett,2010
Kyle Rector,2014
Joshua Hailpern,2014
Andrea G. Parker,2013
Ian McClendon,2013
Catherine Grevet,2013
Victoria Ayo,2013
WonTaek Chung,2013
Veda Johnson,2013
Elizabeth D. Mynatt,2013
Jaime Montemayor,2001
Robert Silvers,1995
Alan Z. Liu,2007
Yang Li,2007
Alain Forget,2010
Sonia Chiasson,2010
Robert Biddle,2010
Sean Gustafson,2012
Dan R. Olsen,1998
Daniel Boyarski,1998
Thom Verratti,1998
Matthew Phelps,1998
Jack Moffett,1998
Edson L. Lo,1998
Ohad Inbar,2010
Noam Tractinsky,2010
Scott Robertson,1983
John H. Black,1983
Rui Nóbrega,2011
Nuno Correia,2011
Zhicong Huang,2013
Alexandra Olteanu,2013
Karl Aberer,2013
Lonny L. Chu,2002
Richard A. Anderson,2003
Tammy VanDeGrift,2003
Steven A. Wolfman,2003
Ken Yasuhara,2003
Ruth A. Anderson,2003
Gilbert Cockton,2012
Corina Sas,2006
Alan Dix,2006
Ji-Dong Yim,2004
Tek-Jin Nam,2004
Xiaojuan Ma,2010
Christiane Fellbaum,2010
Perry R. Cook,2010
Shaun K. Kane,2009
Predrag Klasnja,2009
Mark Blythe,2013
Jo Briggs,2013
Jonathan Hook,2013
Peter Wright,2013
Patrick Olivier,2013
Ronald M. Baecker,2008
Steve Harrison,2008
Bill Buxton,2008
Steven Poltrock,2008
Elizabeth F. Churchill,2008
Anneli Olsen,2011
Albrecht Schmidt,2011
Paul Marshall,2011
Veronica Sundstedt,2011
Daniel E. Bauer,2002
Philippe Palanque,2004
Floor Koornneef,2004
Chris A. Johnson,2004
Gerd Szwillus,2004
Peter Wright,2004
Rachel Eardley,2004
Jenny Hyams,2004
Abigail Sellen,2004
Hrvoje Benko,2010
Andrew Wilson,2010
Scott L. Carter,2005
Shawn Nikkila,2013
Daragh Byrne,2013
Hari Sundaram,2013
Aisling Kelliher,2013
Scott C. Linn,2013
Shun'ichi Tano,2001
Toshihiko Sugimoto,2001
Len Bass,2000
Bonnie E. John,2000
Sangtae Kim,2013
Jaejeung Kim,2013
Soobin Lee,2013
Timothy Sohn,2010
Koichi Mori,2010
Vidya Setlur,2010
Florian Schulze,2014
Georg Groh,2014
Qingzi Vera Liao,2010
M. Weiland,2008
Raimund Dachselt,2008
Deirdre Bonini,2001
Herbert A. Myer,2002
Michael Hildebrandt,2002
Heather S. Packer,2014
Gustavo Buzogany,2014
Daniel J. Smith,2014
Laura Dragan,2014
Max Van Kleek,2014
Nigel Shadbolt,2014
Scott A. Hale,2012
Manolis Savva,2014
Angel X. Chang,2014
Christopher D. Manning,2014
Pat Hanrahan,2014
Mengyao Zhao,2013
Simon G. Kaplan,1993
William J. Tolone,1993
Douglas P. Bogia,1993
Theodore Phelps,1993
David Vronay,2004
Shuo Wang,2004
Sean Follmer,2010
Hayes Solos Raffle,2010
Janet Go,2010
Hiroshi Ishii,2010
William Hamilton,2012
Andruid Kerne,2012
Jon Moeller,2012
Yang Chen,2010
Jing Yang,2010
Scott Barlowe,2010
Dong Seop Jeong,2010
Diana S. Kusunoki,2012
Aleksandra Sarcevic,2012
Fabien Girardin,2007
Elisa Giaccardi,2012
Elizabeth F. Churchill,2012
Sophia B. Liu,2012
Laurent Denoue,2003
Les Nelson,2003
Elizabeth F. Churchill,2003
Piotr Adamczyk,2007
Kevin Hamilton,2007
Michael B. Twidale,2007
Brian P. Bailey,2007
E. Ilana Diamant,2009
Brian Y. Lim,2009
Andy Echenique,2009
Gilly Leshed,2009
Susan R. Fussell,2009
Ribel Fares,2012
Dustin Downing,2012
Oleg V. Komogortsev,2012
Huiyuan Zhou,2016
Khalid Tearo,2016
Aniruddha Waje,2016
Elham Alghamdi,2016
Thamara Alves,2016
Vinicius Ferreira,2016
Kirstie Hawkey,2016
Derek Reilly,2016
Nicole Yankelovich,1996
Cynthia D. McLain,1996
Ken Perlin,1996
Athomas Goldberg,1996
M. E. J. Masson,1988
W. C. Hill,1988
J. Conner,1988
Roman Guidon,1988
Sumit Basu,2001
Alex Pentland,2001
Baris Unver,2016
Sarah McRoberts,2016
Sabirat Rubya,2016
Haiwei Ma,2016
Yujie Dong,2016
Svetlana Yarosh,2016
Florian Floyd Mueller,2016
Joe Marshall,2016
Rohit Ashok Khot,2016
Stina Nylander,2016
Jakob Tholander,2016
Salman A. Cheema,2016
Kurt VanLehn,2016
Hugh Burkhardt,2016
Daniel Pead,2016
Alan H. Schoenfeld,2016
Advait Sarkar,2016
Pedro Lopes,2016
Max Pfeiffer,2016
Michael Rohs,2016
Patrick Baudisch,2016
Ryosuke Takada,2016
Buntarou Shizuki,2016
Jiro Tanaka,2016
Muhammad Ahmad,2016
Tzu-I Lee,2016
Yih-Harn Chiang,2016
Jiayi Guo,2016
Mu-Tsz Chen,2016
Yue Chen,2016
Sana Malik,2016
Eunyee Koh,2016
Keigo Shima,2016
Kazusa Onishi,2016
Ryosuke Takada,2016
Takuya Adachi,2016
Buntarou Shizuki,2016
Jiro Tanaka,2016
Sam Tregillus,2016
Francesca Samsel,2016
Sebastian Klaassen,2016
Mark D. Petersen,2016
Terece L. Turton,2016
Gregory Abram,2016
David M. Rogers,2016
James Ahrens,2016
Guido Jansen,2016
Nazli Cila,2016
Marije Kanis,2016
Yanti Slaats,2016
Sascha Herr,2016
Nina E. Baumgartner,2016
Tom Gross,2016
Joy Ng,2016
Haixun Kong,2016
Vikram M. Mehta,2016
Arosha K. Bandara,2016
Blaine A. Price,2016
Bashar Nuseibeh,2016
Matthew Ernst,2016
Audrey Girouard,2016
Francisco J. Gutierrez,2016
Sergio F. Ochoa,2016
Julita Vassileva,2016
Benjamin R. Cowan,2016
Derek Gannon,2016
Jenny Walsh,2016
J Kinneen,2016
Eanna O'Keefe,2016
Linxin Xie,2016
Mohammed B. Alshammari,2016
Rachid Anane,2016
Robert J. Hendley,2016
Ji Hyun Lee,2016
Byungmoon Kim,2016
Bongwon Suh,2016
Eunyee Koh,2016
Hidekazu Saegusa,2016
Thomas Tran,2016
Daniela K. Rosner,2016
Amna Basharat,2016
Mark Rice,2016
Shue Ching Chia,2016
Hong Huei Tay,2016
Marcus Wan,2016
Liyuan Li,2016
Jamie Ng,2016
Joo-Hwee Lim,2016
Nazli Cila,2016
Guido Jansen,2016
Maarten Groen,2016
Wouter Meys,2016
Lea den Broeder,2016
Ben Kröse,2016
Seungwoo Choi,2016
Ha-Yeon Jeong,2016
Minsam Ko,2016
Uichin Lee,2016
Man-Je Kim,2016
Kyung-Joong Kim,2016
Seung Jun Kim,2016
Anind K. Dey,2016
Sarah Garcia,2016
Laura Hammond,2016
Roghayeh Barmaki,2016
Shuhei Aoyama,2016
Buntarou Shizuki,2016
Jiro Tanaka,2016
Hung-Chi Lee,2016
Jane Yung-jen Hsu,2016
Nuno Jardim Nunes,2016
Valentina Nisi,2016
Kara Rennert,2016
Markéta Dolejšová,2016
Chun Yu,2016
Hongyi Wen,2016
Wei Xiong,2016
X. J. Bi,2016
Yuanchun Shi,2016
Michael Mauderer,2016
David R. Flatla,2016
Miguel A. Nacenta,2016
Çağlar Genç,2016
Shoaib R. Soomro,2016
Yalçın Akın Duyan,2016
Selim Olcer,2016
Fuat Balcı,2016
Hakan Urey,2016
Oğuzhan Özcan,2016
Jennifer Seevinck,2016
Orit Shaer,2016
Oded Nov,2016
Johanna Okerlund,2016
Martina Balestra,2016
Elizabeth Stowell,2016
Lauren Westendorf,2016
Christina Pollalis,2016
Jasmine C.C. Davis,2016
Liliana Westort,2016
Madeleine J. Ball,2016
Elizabete Munzlinger,2012
Fabricio Batista Narcizo,2012
José Humberto de Queiroz,2012
Mattias Rost,2016
Christos P. Kitsos,2016
Alexander Morgan,2016
Martin Podlubny,2016
Pietro Romeo,2016
Edoardo Russo,2016
Matthew Chalmers,2016
Jessica Lingel,2016
Chris Elsden,2016
Sebastian Mellor,2016
Patrick Olivier,2016
Pete Wheldon,2016
David Kirk,2016
Rob Comber,2016
Bert Vandenberghe,2017
Aneesha Singh,2017
Nikki Newhouse,2017
Jo Gibbs,2017
Ann Blandford,2017
Yunan Chen,2017
Pamela Briggs,2017
Helena M. Mentis,2017
Kate Sellen,2017
Jakob E. Bardram,2017
Valtteri Wikström,2017
Tommi Makkonen,2017
Katri Saarikivi,2017
Ali Jahanian,2017
Phillip Isola,2017
Donglai Wei,2017
Michaela Klauck,2017
Yusuke Sugano,2017
Andreas Bulling,2017
Isaac Holeman,2017
Edwin Blake,2017
Melissa Densmore,2017
Maletsabisa Molapo,2017
Fiona Ssozi,2017
Elizabeth Goodman,2017
Indrani Medhi Thies,2017
Susan Wyche,2017
Min Liu,2017
Yunbo Zhang,2017
Jing Bai,2017
Yuanzhi Cao,2017
Jeffrey Alperovich,2017
Karthik Ramani,2017
Brian Keegan,2017
Patricia A. Cavazos-Rehg,2017
Anh V. Nguyen,2017
Saiph Savage,2017
Jofish Kaye,2017
Munmun De Choudhury,2017
Michael J. Paul,2017
Ben Rydal Shapiro,2017
Yu Ding,2017
Yuting Zhang,2017
Meihua Xiao,2017
Zhigang Deng,2017
Victor Dibia,2017
Maryam Ashoori,2017
Aaron R. Cox,2017
Justin D. Weisz,2017
Andrew Wagemakers,2017
Dylan Fafard,2017
Ian Stavness,2017
Andrii Matviienko,2017
Swamy Ananthanarayan,2017
Wilko Heuten,2017
Susanne Boll,2017
Alessandro Soro,2017
Margot Brereton,2017
Paul Roe,2017
Peta Wyeth,2017
Daniel Johnson,2017
Aloha Hufana Ambe,2017
Ann Morrison,2017
Shaowen Bardzell,2017
Tuck Wah Leong,2017
Wendy Ju,2017
Silvia Lindtner,2017
Yvonne Rogers,2017
Jacob Buur,2017
Brent Hecht,2017
Loren Terveen,2017
Kate Starbird,2017
Ben Shneiderman,2017
Jennifer Golbeck,2017
Jasmine Hentschel,2017
Samyukta Manjayya Sherugar,2017
Rui Zhou,2017
Vaishnav Kameswaran,2017
Rajesh Chandwani,2017
Neha Kumar,2017
Rebecca M. Quintana,2017
Stephanie R. Haley,2017
Adam Levick,2017
Caitlin Holman,2017
Ben Hayward,2017
Mike Wojan,2017
Austin Z. Henley,2017
Scott W. Fleming,2017
Maria V. Luong,2017
Sung-Han Kim,2017
Kun-Pyo Lee,2017
Yiting Wang,2017
Walker White,2017
Erik C. Andersen,2017
Sun-Hee Park,2017
Yunan Chen,2017
Xin-Yi Wang,2017
Haiyi Zhu,2017
Yangyun Li,2017
Yu Cui,2017
Joseph A. Konstan,2017
Charlie Pinder,2017
Yasamin Heshmat,2017
Carman Neustaedter,2017
Lillian Yang,2017
Thecla Schiphorst,2017
Naomi T. Fitter,2017
Heather Knight,2017
Nikolas Martelaro,2017
David Sirkin,2017
Matthew Carrasco,2017
Eunyee Koh,2017
Sana Malik,2017
Katerina Baousi,2017
Nate Fear,2017
Christos Mourouzis,2017
Ben Stokes,2017
Henry M. Wood,2017
Paul Worgan,2017
Anne Roudaut,2017
Mattia Samory,2017
Enoch Peserico,2017
Ben Rydal Shapiro,2017
Rogers Hall,2017
Hiroaki Mikami,2017
Daisuke Sakamoto,2017
Takeo Igarashi,2017
Ruqin Ren,2017
Bei Yan,2017
Marina Cascaes Cardoso,2017
Quentin Roy,2017
Simon T. Perrault,2017
Shengdong Zhao,2017
Richard A. Davis,2017
Anuroop Pattena Vaniyar,2017
Velko Vechev,2017
Youngki Lee,2017
Archan Misra,2017
André O. Bueno,2016
Lucas C. F. Ferreira,2016
Vinicius Lins Ferreira,2016
Junia Coutinho Anacleto,2016
Aurea Melo,2017
Jonathas Fontes Santos,2017
Luis Rivero,2017
Raimundo Barreto,2017
Lucas P. Carvalho,2017
André Freire,2017
Carla Faria Leitão,2017
Vinicius Carvalho Pereira,2017
Cristiano Maciel,2017
Kieran Browne,2018
Ben Swift,2018
Carmine Elvezio,2018
Mengu Sukan,2018
Steven Feiner,2018
Gabrielle S. Cantor,2018
Alex A. Ahmed,2018
Teresa A. Almeida,2018
Judeth Oden Choi,2018
Jon Pincus,2018
Kelly Ireland,2018
Teng Han,2018
Jiannan Li,2018
Khalad Hasan,2018
Keisuke Nakamura,2018
Randy Gomez,2018
Ravin Balakrishnan,2018
Pourang Irani,2018
Anna Baglione,2018
Maxine M. Girard,2018
Meagan Price,2018
James G. Clawson,2018
Patrick M. Shih,2018
Jamie Ferguson,2018
Stephen Brewster,2018
Julianne Romanosky,2018
Marshini Chetty,2018
Kavous Salehzadeh Niksirat,2018
Sayan Sarcar,2018
Huatong Sun,2018
Effie Lai-Chong Law,2018
Torkil Clemmensen,2018
Jeffrey Bardzell,2018
Antti Oulasvirta,2018
Chaklam Silpasuwanchai,2018
Ann Light,2018
Xiangshi Ren,2018
Junxiang Wang,2018
Jianwei Yin,2018
Shuiguang Deng,2018
Ying Li,2018
Calton Pu,2018
Yan Tang,2018
Zhiling Luo,2018
Meghna Joshi,2018
Tanmay Joshi,2018
Nimmi Rangaswamy,2018
Jennifer S. Kim,2018
Hwajung Hong,2018
Karrie Karahalios,2018
Petr Slovák,2018
Katie Salen,2018
Stephanie Ta,2018
Geraldine Fitzpatrick,2018
Juan Pablo Hourcade,2018
Anja Zeising,2018
Ole Sejer Iversen,2018
Mikael B. Skov,2018
Alissa N. Antle,2018
Lisa Anthony,2018
Jerry Alan Fails,2018
Greg Walsh,2018
Virpi Roto,2018
Jung-Joo Lee,2018
Tuuli Mattelmäki,2018
John Zimmerman,2018
Divit P. Singh,2018
Lee Lisle,2018
T. M. Murali,2018
Kurt Luther,2018
Michael Muller,2018
Thomas Erickson,2018
Tom Feltwell,2018
Shaun Lawson,2018
Enrique Encinas,2018
Conor Linehan,2018
Ben Kirman,2018
Deborah Maxwell,2018
Tom Jenkins,2018
Stacey Kuznetsov,2018
Ebtisam Alabdulqader,2018
Shaimaa Lazem,2018
Mohamed Khamis,2018
Susan M. Dray,2018
Markéta Dolejšová,2018
Rohit Ashok Khot,2018
Hilary Davis,2018
Hasan Shahid Ferdous,2018
Andrew Quitmeyer,2018
Yuki Koyama,2018
Masataka Goto,2018
Zeina Atrash Leong,2018
Michael S. Horn,2018
Lisa Thaniel,2018
Emily Riehm Meier,2018
Daniela Napoli,2018
Michael Kvist Svangren,2018
Mikael B. Skov,2018
Jesper Kjeldskov,2018
Roxanne Leitão,2018
Rosanna Bellini,2018
Patrick Olivier,2018
Rob Comber,2018
Paul M. Schlosser,2018
Tobias Grundgeiger,2018
Oliver Happel,2018
Yixin Zou,2018
Florian Schaub,2018
Ye Tao,2018
Jianzhe Gu,2018
Byoungkwon An,2018
Ting-Yu Cheng,2018
Xiang Chen,2018
Xiaoxiao Zhang,2018
Wei Zhao,2018
Youngwook Do,2018
Teng Zhang,2018
Lining Yao,2018
Yuan-Chi Tseng,2018
Hui-Yen Chang,2018
Shih-Wei Yen,2018
Yuhang Zhao,2018
Cynthia L. Bennett,2018
Hrvoje Benko,2018
Edward Cutrell,2018
Christian Holz,2018
Meredith Ringel Morris,2018
Mike Sinclair,2018
Mengyue Pan,2018
Sagar Salvi,2018
Erin Brady,2018
Sichao Song,2018
Seiji Yamada,2018
Janice Tisha Samuels,2018
Anijo Punnen Mathew,2018
Chantala Kommanivanh,2018
Daniel Kwon,2018
Liz Karen Viera Gomez,2018
B'Rael Ali Thunder,2018
Daria Velazquez,2018
Millie Martinez,2018
Leah LaQueens,2018
Laurianne Sitbon,2018
Jie Li,2018
Zhiyuan Zheng,2018
Britta Meixner,2018
Thomas Röggla,2018
Maxine Glancy,2018
Pablo Cesar,2018
Fan Du,2018
Sana Malik,2018
Georgios Theocharous,2018
Eunyee Koh,2018
Roberto Pereira,2015
Maria Cecília Calani Baranauskas,2015
Kecheng Liu,2015
Ricardo Schefer,2018
Andreza Silva Areão,2018
Luciana A. M. Zaina,2018
Giulia de Andrade Cardieri,2018
Luciana A. M. Zaina,2018
Jun Zhao,2019
Ge Wang,2019
Carys Dally,2019
Petr Slovák,2019
Julian Edbrooke-Childs,2019
Max Van Kleek,2019
Nigel Shadbolt,2019
Anna Luusua,2015
Johanna Ylipulli,2015
Marko Jurmu,2015
Henrika Pihlajaniemi,2015
Piia Markkanen,2015
Timo Ojala,2015
Priscilla Wong,2019
Duncan P. Brumby,2019
Harsha Mysore Babu,2019
Kota Kobayashi,2019
Sunil Rodger,2019
Dan Jackson,2019
John Vines,2019
Janice McLaughlin,2019
Peter Wright,2019
Aida Komkaite,2019
Liga Lavrinovica,2019
Maria Vraka,2019
Mikael B. Skov,2019
Alexis Hiniker,2019
Jon E. Froehlich,2019
Mingrui Zhang,2019
Erin Beneteau,2019
